#{"t_start": 1729278991.4309773, "env_id": "ALE/Breakout-v5"}
r,l,t
21.0,786,627.468193
17.0,721,633.057758
16.0,715,638.630215
13.0,601,643.190884
21.0,818,649.76946
15.0,748,655.454505
6.0,399,658.430328
14.0,729,664.052162
23.0,816,670.404061
18.0,728,676.270481
15.0,608,680.917449
15.0,762,686.706139
26.0,867,693.717048
20.0,745,699.536508
18.0,757,705.304784
17.0,600,713.629086
18.0,606,718.29612
28.0,805,724.871387
14.0,671,730.090227
23.0,729,735.780902
20.0,631,740.590228
22.0,691,746.207653
15.0,712,751.770504
11.0,633,756.727222
10.0,532,760.773872
17.0,737,766.27011
20.0,695,771.622427
16.0,776,777.889192
14.0,725,783.360967
11.0,594,787.736389
23.0,709,793.115311
13.0,618,797.77108
10.0,552,801.882423
30.0,865,808.900192
16.0,728,814.531436
13.0,629,819.360316
15.0,766,829.574247
19.0,791,835.640118
18.0,810,841.806117
13.0,658,847.056191
21.0,832,853.431507
14.0,625,858.252568
11.0,569,862.61856
18.0,713,868.140605
11.0,588,872.467629
21.0,840,879.17979
20.0,770,885.120875
20.0,732,891.117282
27.0,848,897.842618
19.0,747,903.504153
24.0,792,909.974828
14.0,696,915.365816
25.0,888,922.507643
11.0,566,926.759323
18.0,695,931.932748
22.0,764,941.60322
16.0,653,946.557563
24.0,767,952.835345
14.0,706,958.277035
23.0,785,964.265433
14.0,665,969.328442
21.0,751,975.297469
28.0,793,981.278873
16.0,795,987.810098
12.0,646,992.605256
30.0,845,998.94877
19.0,746,1004.90544
24.0,803,1010.92256
11.0,538,1015.096743
15.0,682,1020.452489
21.0,719,1025.959948
22.0,521,1029.937918
28.0,776,1036.151617
15.0,617,1040.826241
32.0,948,1052.589451
14.0,584,1056.999896
16.0,616,1061.586556
21.0,873,1068.536779
11.0,524,1072.556175
15.0,702,1078.014539
21.0,863,1085.061542
20.0,768,1091.021054
18.0,658,1095.98183
11.0,598,1100.599926
15.0,724,1106.45245
15.0,689,1111.774789
18.0,639,1116.664335
13.0,686,1121.801479
9.0,538,1125.819235
15.0,737,1131.518507
19.0,798,1137.985421
20.0,616,1142.65461
12.0,623,1147.534106
19.0,857,1154.387589
15.0,502,1161.588524
18.0,729,1167.397672
20.0,648,1172.261998
14.0,634,1177.130031
17.0,777,1183.104687
17.0,642,1187.947209
20.0,772,1194.052105
24.0,839,1200.481551
20.0,799,1206.923108
12.0,607,1211.598367
15.0,615,1216.181831
14.0,683,1221.417926
30.0,843,1227.850317
24.0,836,1234.537151
20.0,744,1240.176144
14.0,652,1245.154875
31.0,905,1252.401962
24.0,846,1259.323371
15.0,632,1264.068946
18.0,735,1273.309355
13.0,632,1278.185145
15.0,697,1283.501537
26.0,893,1290.825114
13.0,701,1296.040845
25.0,798,1302.50568
13.0,560,1306.391255
27.0,817,1312.869721
23.0,829,1319.292019
13.0,654,1324.585827
18.0,560,1328.794075
14.0,543,1332.573631
16.0,773,1338.920142
13.0,676,1343.932469
26.0,910,1351.213804
21.0,681,1356.505376
20.0,670,1361.498775
20.0,840,1367.898765
17.0,677,1373.435331
20.0,808,1384.248033
13.0,686,1389.381061
17.0,645,1394.329427
19.0,756,1400.461901
23.0,891,1407.248356
22.0,749,1413.172645
17.0,772,1419.162113
22.0,785,1425.044771
25.0,866,1431.945426
17.0,671,1437.090126
17.0,775,1443.341622
21.0,833,1449.776315
16.0,729,1455.286266
22.0,827,1461.95111
18.0,722,1467.353788
20.0,782,1473.218669
16.0,770,1479.388072
32.0,951,1487.013112
15.0,801,1497.527726
19.0,758,1503.267613
28.0,985,1511.107745
17.0,782,1517.073857
17.0,652,1522.31583
22.0,879,1529.037532
18.0,707,1534.382497
24.0,816,1541.081356
20.0,785,1546.95457
27.0,916,1554.303905
16.0,732,1559.846819
18.0,707,1565.243629
12.0,601,1569.763881
17.0,775,1576.03772
37.0,986,1583.973054
11.0,577,1588.298723
26.0,907,1595.128862
22.0,740,1605.536807
31.0,968,1612.840174
21.0,795,1619.276419
22.0,827,1625.627219
20.0,733,1631.117603
10.0,504,1634.873176
26.0,913,1642.174186
23.0,870,1649.190975
16.0,797,1655.208417
18.0,614,1659.837528
20.0,655,1664.755149
20.0,776,1670.994902
18.0,824,1677.222322
14.0,747,1682.802791
20.0,879,1689.794586
14.0,693,1694.889848
26.0,863,1701.880633
21.0,851,1708.283451
20.0,833,1719.203625
22.0,875,1725.967844
11.0,492,1729.709067
23.0,825,1735.959326
24.0,849,1742.60732
13.0,667,1747.661067
22.0,550,1751.916702
17.0,536,1755.917141
20.0,615,1760.52041
17.0,709,1765.833915
32.0,930,1773.395675
26.0,899,1780.678043
15.0,734,1786.194273
11.0,566,1790.459417
21.0,661,1795.520581
16.0,604,1800.168739
20.0,760,1806.354031
30.0,944,1813.568529
22.0,812,1820.137185
22.0,834,1831.572319
17.0,798,1837.85451
30.0,934,1844.968487
21.0,793,1851.461647
24.0,806,1857.553958
22.0,887,1864.636454
34.0,917,1871.70505
26.0,956,1879.278895
32.0,1056,1887.628546
24.0,881,1894.525026
26.0,771,1900.36731
21.0,688,1905.485905
37.0,912,1912.697563
30.0,832,1918.953838
21.0,621,1923.657325
27.0,899,1930.834919
20.0,793,1941.846826
17.0,819,1948.457374
15.0,612,1952.991667
23.0,772,1959.019072
17.0,780,1965.17583
14.0,687,1970.290803
13.0,664,1975.252164
15.0,658,1980.281016
17.0,691,1985.447567
25.0,649,1990.325676
23.0,766,1996.446987
17.0,677,2001.55165
17.0,702,2006.896718
25.0,715,2012.407745
28.0,664,2017.789687
26.0,866,2024.422397
14.0,665,2029.569885
17.0,635,2034.305536
29.0,875,2041.370946
14.0,714,2051.122234
21.0,681,2056.30837
16.0,772,2062.463243
19.0,596,2066.934405
14.0,601,2071.557316
17.0,663,2076.484116
18.0,692,2081.759462
29.0,898,2088.91692
13.0,680,2094.000077
23.0,911,2101.279624
20.0,779,2107.246771
16.0,682,2112.37013
20.0,738,2118.281466
12.0,661,2123.189497
20.0,582,2127.644953
19.0,779,2133.533443
25.0,844,2140.144642
20.0,853,2146.623133
19.0,689,2151.982369
16.0,655,2161.604962
16.0,682,2167.042867
22.0,722,2172.490356
25.0,802,2178.630688
14.0,717,2184.267097
14.0,649,2189.357016
21.0,847,2195.844922
24.0,779,2202.023791
26.0,786,2207.901239
16.0,739,2213.424017
29.0,881,2220.488324
19.0,628,2225.140201
26.0,900,2232.051591
10.0,517,2236.027259
24.0,949,2243.46944
22.0,562,2247.804139
20.0,742,2253.419922
24.0,658,2258.771211
22.0,857,2265.180193
23.0,939,2277.669466
19.0,735,2283.150495
11.0,542,2287.233636
18.0,706,2292.604313
26.0,863,2299.645207
16.0,794,2305.638556
19.0,758,2311.734234
19.0,588,2316.139593
27.0,945,2323.298338
34.0,909,2330.584654
30.0,885,2337.448779
22.0,689,2343.063024
22.0,844,2349.420926
24.0,771,2355.501189
23.0,847,2361.791989
24.0,832,2368.128324
24.0,885,2375.102796
15.0,607,2379.8543
18.0,743,2389.491299
23.0,910,2396.707469
30.0,946,2404.271463
22.0,816,2410.695767
11.0,591,2415.120615
15.0,730,2420.922614
17.0,673,2425.957013
17.0,695,2431.271965
15.0,745,2436.876691
14.0,536,2440.954871
20.0,639,2445.860202
25.0,921,2453.264472
32.0,893,2460.287233
22.0,717,2465.632311
22.0,726,2470.951674
18.0,673,2475.969989
17.0,819,2482.560933
15.0,685,2487.682467
18.0,820,2498.575545
25.0,652,2503.902394
24.0,802,2510.039073
19.0,681,2515.212726
16.0,780,2521.481604
15.0,804,2527.515154
24.0,922,2534.869135
33.0,995,2542.991416
36.0,975,2550.56468
17.0,741,2556.608171
16.0,635,2561.386524
17.0,754,2567.26298
27.0,916,2574.645319
16.0,729,2580.161278
31.0,984,2588.117166
19.0,789,2594.104631
19.0,753,2600.155551
25.0,926,2611.409642
11.0,548,2615.482559
16.0,745,2621.136846
22.0,890,2628.19864
21.0,817,2634.673491
21.0,877,2641.256109
14.0,698,2646.453418
29.0,907,2653.707409
20.0,797,2659.81873
15.0,624,2664.548067
18.0,703,2670.149261
21.0,705,2675.563868
31.0,970,2683.150203
26.0,872,2689.773041
19.0,599,2694.175183
21.0,812,2700.803968
31.0,1040,2709.030756
14.0,667,2718.534263
14.0,693,2723.765341
21.0,872,2730.642985
12.0,630,2735.358281
25.0,698,2740.570138
16.0,746,2746.143743
14.0,697,2751.361843
20.0,751,2757.331921
19.0,862,2763.880927
22.0,700,2769.567093
27.0,717,2774.981199
36.0,952,2782.601495
17.0,719,2788.018003
25.0,915,2794.901638
29.0,951,2802.390708
22.0,893,2809.530125
24.0,877,2816.097489
31.0,889,2823.085866
22.0,783,2834.222094
23.0,869,2841.172112
26.0,885,2847.89046
27.0,995,2855.624584
20.0,826,2862.339789
15.0,723,2867.911509
25.0,769,2873.72063
28.0,976,2881.586154
17.0,759,2887.337679
33.0,997,2895.227674
27.0,1030,2903.439613
16.0,609,2907.947073
16.0,722,2913.451727
28.0,1001,2921.382045
15.0,736,2927.328612
31.0,1093,2940.466133
25.0,875,2947.16243
28.0,1059,2955.481094
34.0,904,2962.74596
22.0,620,2967.445772
33.0,949,2974.646115
26.0,856,2981.462752
17.0,684,2986.744059
15.0,713,2992.226721
15.0,698,2997.836205
31.0,968,3005.649354
25.0,859,3012.16532
15.0,740,3017.758684
24.0,811,3024.32009
21.0,835,3030.796738
13.0,652,3035.701762
24.0,915,3042.977363
15.0,743,3053.410691
12.0,616,3058.000228
31.0,786,3064.260415
17.0,687,3069.543898
34.0,907,3076.798066
24.0,887,3083.536349
23.0,913,3090.892897
23.0,867,3097.831127
16.0,647,3102.79057
14.0,704,3108.205842
20.0,760,3113.964967
18.0,797,3120.43418
10.0,517,3124.198194
19.0,743,3129.963099
16.0,700,3135.059166
21.0,782,3141.070216
20.0,805,3147.471869
22.0,863,3154.102009
19.0,876,3165.915159
15.0,704,3171.35719
21.0,795,3177.741736
30.0,883,3184.484049
24.0,825,3190.911776
29.0,1001,3198.850188
15.0,733,3204.344568
31.0,956,3211.945859
23.0,931,3218.916907
23.0,948,3226.532246
21.0,831,3232.667707
16.0,815,3239.131181
22.0,926,3246.533565
23.0,746,3252.082577
15.0,727,3257.751054
14.0,688,3263.034136
20.0,796,3274.112849
21.0,827,3280.340319
27.0,923,3287.756912
13.0,571,3292.012185
19.0,638,3296.924592
43.0,1077,3305.52543
20.0,783,3311.40323
20.0,760,3317.545294
18.0,710,3322.811205
13.0,618,3327.385454
27.0,765,3333.256835
33.0,982,3340.988852
22.0,891,3347.987522
16.0,783,3353.860091
24.0,854,3360.702267
26.0,890,3367.543237
27.0,807,3373.872829
21.0,785,3384.651283
9.0,492,3388.363632
26.0,864,3395.183097
30.0,769,3401.051477
25.0,848,3407.834317
21.0,875,3414.577015
21.0,909,3421.74072
35.0,912,3428.677518
24.0,629,3433.40776
27.0,809,3439.754319
14.0,682,3444.954059
21.0,807,3451.266149
33.0,940,3458.34468
13.0,686,3463.53566
22.0,733,3469.327096
13.0,633,3474.050701
28.0,1015,3481.945684
28.0,904,3488.831534
25.0,875,3500.525472
21.0,807,3506.764997
15.0,777,3513.005747
13.0,637,3517.917609
20.0,854,3524.425635
26.0,760,3530.489281
32.0,935,3537.821651
21.0,818,3544.450689
22.0,829,3550.901125
23.0,804,3557.389012
21.0,776,3563.419607
18.0,737,3569.037456
21.0,884,3576.198237
11.0,606,3580.800304
29.0,921,3588.400956
24.0,667,3593.479984
20.0,784,3599.452707
33.0,1039,3612.412445
24.0,721,3618.049137
30.0,1053,3626.74227
31.0,919,3634.112615
26.0,767,3640.187474
21.0,779,3646.63396
15.0,690,3651.840964
26.0,921,3659.196254
29.0,900,3666.080622
13.0,644,3670.84704
19.0,772,3677.210288
15.0,673,3682.198562
26.0,863,3689.067446
23.0,868,3695.595544
17.0,808,3702.074978
30.0,757,3707.803889
35.0,947,3720.078784
16.0,745,3725.579776
25.0,710,3730.9851
17.0,815,3737.516629
37.0,1060,3746.147788
25.0,823,3752.483316
15.0,740,3758.141203
21.0,799,3764.680841
28.0,871,3771.567308
29.0,1074,3780.27265
27.0,899,3787.409604
13.0,628,3792.221392
30.0,1026,3800.511554
21.0,864,3807.199061
19.0,834,3813.91146
12.0,580,3818.347692
17.0,845,3824.797268
36.0,1068,3838.841271
17.0,756,3844.733965
15.0,729,3850.189916
32.0,905,3857.616768
19.0,874,3864.466424
17.0,791,3870.777428
20.0,817,3877.015282
30.0,937,3884.600901
31.0,795,3890.715735
26.0,778,3896.714786
29.0,976,3904.634657
28.0,787,3910.978449
26.0,909,3917.878149
24.0,789,3924.274629
27.0,883,3930.864408
26.0,809,3937.339794
25.0,812,3948.162613
20.0,818,3954.690474
34.0,995,3962.277676
19.0,804,3968.661395
27.0,649,3973.611155
24.0,922,3980.729964
27.0,866,3987.333277
37.0,1132,3996.405872
23.0,831,4003.070345
37.0,1024,4011.161155
27.0,934,4018.154229
24.0,867,4024.982834
22.0,707,4030.238139
24.0,948,4037.69597
23.0,753,4043.256139
31.0,1152,4057.592474
22.0,753,4063.637986
15.0,680,4068.81562
26.0,963,4076.550777
21.0,835,4082.895091
30.0,833,4089.604753
13.0,657,4094.439771
19.0,821,4100.663627
23.0,766,4106.863295
37.0,982,4114.241863
17.0,787,4120.507785
17.0,650,4125.442139
23.0,879,4132.343582
16.0,621,4136.987306
18.0,655,4141.76905
20.0,886,4148.635061
31.0,1007,4156.513357
24.0,922,4167.748964
15.0,734,4173.240017
17.0,790,4179.557535
20.0,903,4186.383194
12.0,595,4190.745968
23.0,930,4198.247878
22.0,881,4204.795016
27.0,869,4211.71673
27.0,612,4216.390544
32.0,1030,4224.576862
20.0,811,4230.831376
23.0,818,4237.302474
24.0,653,4242.088814
21.0,876,4249.177189
21.0,829,4255.614705
15.0,725,4261.150687
16.0,789,4267.36624
32.0,943,4278.539679
24.0,834,4285.193906
15.0,768,4290.976529
13.0,649,4295.826116
43.0,1084,4304.564825
27.0,1024,4312.604889
16.0,789,4318.932198
25.0,926,4325.91211
28.0,979,4333.622193
23.0,787,4340.090934
17.0,819,4346.230038
19.0,831,4352.552493
15.0,619,4357.545532
24.0,856,4364.080251
23.0,813,4370.607355
21.0,806,4376.620232
23.0,829,4388.453007
21.0,803,4394.971253
19.0,850,4401.518712
26.0,848,4408.316193
15.0,696,4413.554806
26.0,842,4420.218116
19.0,759,4425.911453
20.0,833,4432.407402
17.0,841,4438.834639
32.0,1050,4447.153426
38.0,1075,4455.778903
19.0,702,4461.052616
34.0,953,4468.641029
35.0,1040,4476.943497
21.0,804,4482.890423
31.0,632,4487.767542
32.0,1002,4500.932779
22.0,858,4507.701001
31.0,1001,4515.544459
33.0,997,4523.112912
21.0,828,4529.605518
24.0,934,4536.652672
19.0,847,4543.301984
34.0,1003,4551.262849
41.0,916,4558.272892
25.0,868,4565.174573
38.0,980,4572.783236
15.0,701,4577.984364
19.0,805,4583.934725
15.0,825,4590.478667
35.0,1044,4598.943146
40.0,1026,4611.999835
32.0,1079,4620.421782
23.0,634,4625.166728
33.0,819,4631.402346
17.0,794,4637.754613
24.0,935,4644.831881
17.0,797,4651.193465
29.0,862,4657.78281
25.0,948,4665.171327
20.0,685,4670.420932
20.0,852,4677.10781
15.0,774,4682.831948
18.0,849,4689.479686
21.0,821,4695.649548
34.0,1044,4704.042301
37.0,695,4709.282848
14.0,696,4719.395635
34.0,1017,4727.552949
28.0,981,4735.244884
18.0,791,4741.141102
22.0,861,4747.949416
25.0,974,4755.757157
28.0,806,4761.843473
16.0,643,4766.648923
20.0,798,4773.096436
23.0,880,4779.716408
31.0,1008,4787.768819
18.0,735,4793.23919
39.0,1211,4803.020692
32.0,1053,4811.497267
16.0,812,4817.514263
23.0,751,4827.908396
22.0,816,4834.405709
31.0,882,4841.225597
22.0,832,4847.93394
33.0,1003,4855.837746
18.0,727,4861.148713
21.0,670,4866.127606
21.0,807,4872.552761
21.0,806,4878.60292
14.0,682,4883.788326
32.0,998,4891.781285
18.0,773,4897.55972
21.0,899,4904.838322
16.0,737,4910.330636
32.0,839,4917.07031
18.0,832,4923.271144
32.0,1009,4931.216271
21.0,817,4943.138896
27.0,899,4949.93842
17.0,758,4956.079561
19.0,864,4962.605158
14.0,716,4967.930949
32.0,1055,4976.181701
22.0,798,4982.547335
29.0,945,4989.765275
17.0,741,4995.613856
36.0,998,5003.446469
28.0,892,5010.221713
25.0,907,5017.422038
36.0,1057,5025.774384
28.0,906,5032.624278
21.0,811,5039.079365
22.0,874,5050.083482
18.0,577,5054.464409
20.0,639,5059.320928
30.0,753,5065.280702
16.0,742,5070.937962
28.0,992,5078.910375
28.0,1006,5086.932659
17.0,796,5092.842114
24.0,896,5099.819939
19.0,862,5106.463178
12.0,576,5110.743959
19.0,747,5116.686215
31.0,926,5123.665775
30.0,1032,5131.866796
28.0,831,5138.470297
30.0,921,5145.522599
33.0,1080,5154.1189
28.0,759,5164.769253
31.0,817,5171.057802
21.0,780,5177.314011
32.0,1021,5184.90859
22.0,744,5190.862498
33.0,993,5198.763979
13.0,647,5203.695373
22.0,739,5209.151059
28.0,808,5215.206324
19.0,719,5220.952574
46.0,1005,5228.538148
44.0,1084,5237.191638
24.0,847,5243.961896
23.0,862,5250.893631
14.0,670,5255.837064
18.0,699,5261.01166
24.0,949,5272.614671
18.0,742,5278.252332
25.0,944,5285.787449
13.0,632,5290.602621
28.0,668,5295.668743
28.0,935,5303.000528
18.0,587,5307.387913
26.0,733,5312.772302
24.0,770,5318.552554
28.0,914,5325.782745
22.0,677,5330.869981
22.0,822,5337.327836
27.0,810,5343.3161
14.0,680,5348.509993
27.0,735,5354.021257
22.0,783,5360.140153
18.0,730,5365.698036
18.0,770,5371.362117
31.0,789,5382.035198
22.0,834,5388.295856
17.0,643,5393.523523
17.0,746,5399.049453
32.0,1090,5407.707563
21.0,825,5413.844588
19.0,753,5419.978658
29.0,947,5427.117326
32.0,954,5434.500278
18.0,809,5440.610936
23.0,906,5447.826357
31.0,745,5453.365295
27.0,968,5461.085293
21.0,811,5467.615025
11.0,524,5471.529566
24.0,859,5477.875646
29.0,952,5489.376115
18.0,715,5494.78765
24.0,897,5502.020978
37.0,1115,5510.696377
18.0,748,5516.305703
22.0,884,5523.267673
27.0,656,5528.218711
34.0,785,5534.123195
29.0,856,5540.986846
15.0,697,5546.238858
19.0,815,5552.242477
33.0,835,5559.05139
19.0,679,5564.293443
29.0,857,5571.148366
27.0,768,5576.941834
17.0,823,5583.218163
21.0,836,5589.822415
12.0,640,5594.611379
45.0,1156,5608.37524
14.0,692,5613.482712
38.0,1161,5622.915253
19.0,733,5628.344359
28.0,861,5634.81199
23.0,861,5641.601962
23.0,863,5648.114802
18.0,693,5653.800436
17.0,796,5659.798913
27.0,844,5666.584913
31.0,1107,5675.334974
26.0,891,5682.186451
30.0,837,5688.750226
30.0,965,5695.977322
23.0,854,5702.704868
26.0,879,5714.52737
26.0,952,5721.762165
18.0,824,5728.323826
32.0,805,5734.48896
30.0,1077,5743.050856
17.0,822,5749.579187
25.0,776,5755.329716
40.0,1270,5765.227642
26.0,931,5772.588953
22.0,825,5779.165231
38.0,1025,5786.966087
17.0,877,5793.896162
20.0,802,5799.957402
28.0,858,5806.604518
14.0,651,5811.381877
31.0,902,5823.590976
20.0,786,5829.463036
25.0,929,5836.706
28.0,865,5843.135859
36.0,1046,5851.203941
25.0,826,5857.709498
25.0,868,5864.134467
25.0,782,5870.256534
16.0,790,5876.170365
17.0,802,5882.085042
35.0,995,5889.978997
21.0,818,5896.4972
28.0,1124,5905.368607
13.0,620,5910.136785
24.0,816,5916.250586
18.0,721,5922.010156
23.0,751,5932.266451
36.0,956,5939.714533
17.0,800,5945.825312
37.0,1239,5955.553075
32.0,918,5962.838106
22.0,574,5967.076746
36.0,1032,5975.261426
23.0,781,5981.028948
8.0,420,5984.164946
34.0,1008,5992.056856
30.0,1000,5999.902884
22.0,755,6005.691702
27.0,831,6011.820371
17.0,763,6017.968386
22.0,823,6024.142129
17.0,820,6030.702725
13.0,619,6035.419026
28.0,845,6046.671836
36.0,993,6054.303893
21.0,891,6061.488806
29.0,1034,6069.540229
28.0,894,6076.351654
30.0,782,6082.517299
29.0,907,6089.402856
29.0,997,6097.420619
36.0,1029,6105.463432
31.0,920,6112.67987
29.0,930,6119.672091
36.0,1069,6128.085163
23.0,835,6134.661071
16.0,656,6139.653153
25.0,956,6152.399604
20.0,655,6157.338338
24.0,904,6164.099516
30.0,864,6170.977259
22.0,832,6177.278586
7.0,392,6180.215744
19.0,796,6186.204789
23.0,847,6192.889312
34.0,1059,6201.282484
22.0,875,6207.938508
32.0,1093,6216.606662
34.0,1109,6225.303547
26.0,885,6232.331001
15.0,685,6237.532674
16.0,731,6243.312763
23.0,898,6250.165035
30.0,900,6262.583507
19.0,822,6268.830787
35.0,1067,6277.217258
22.0,712,6282.431886
20.0,727,6288.142105
41.0,1053,6296.33424
11.0,542,6300.378188
26.0,855,6306.821552
17.0,754,6312.512284
14.0,620,6317.167193
40.0,1223,6326.920134
26.0,858,6333.490871
24.0,905,6340.684948
16.0,741,6346.151339
28.0,915,6353.412649
33.0,763,6359.228395
40.0,1158,6373.527156
39.0,1049,6381.760189
18.0,688,6386.8671
24.0,899,6393.864995
12.0,557,6397.954123
27.0,952,6405.484398
17.0,610,6410.185338
22.0,833,6416.638551
28.0,969,6424.157676
26.0,943,6431.647192
38.0,1040,6439.741715
31.0,1021,6447.369519
15.0,694,6452.886594
19.0,715,6458.332655
21.0,826,6464.55561
22.0,847,6471.163361
23.0,909,6484.258206
34.0,1116,6492.946861
16.0,672,6498.088397
26.0,821,6504.262743
12.0,561,6508.586475
18.0,810,6515.098558
27.0,1079,6523.600964
33.0,850,6530.093476
16.0,721,6535.688761
56.0,1203,6545.044927
43.0,1158,6554.06658
18.0,850,6560.544563
27.0,940,6568.087871
32.0,954,6575.716095
20.0,867,6582.309658
28.0,972,6595.431514
20.0,628,6599.990307
18.0,786,6606.115147
20.0,792,6612.017146
29.0,1077,6620.421661
32.0,875,6627.3405
25.0,903,6634.072969
23.0,631,6638.704022
38.0,1017,6646.814345
31.0,931,6654.107107
19.0,866,6660.650183
22.0,812,6667.185346
21.0,857,6673.610521
30.0,1064,6682.034208
19.0,758,6688.050438
15.0,590,6692.329909
21.0,904,6699.109118
21.0,835,6710.269388
26.0,873,6716.98269
16.0,689,6722.103512
12.0,606,6726.580621
20.0,755,6732.490603
38.0,994,6740.214907
28.0,795,6746.188663
17.0,523,6750.12898
30.0,880,6756.724957
32.0,913,6763.994983
46.0,1222,6773.503484
28.0,935,6780.871695
29.0,728,6786.396311
28.0,874,6793.34998
29.0,957,6800.931122
19.0,766,6806.60209
20.0,871,6819.288221
24.0,799,6825.349761
32.0,1024,6833.480175
13.0,670,6838.442231
29.0,958,6846.195468
27.0,887,6852.884242
24.0,921,6860.171513
28.0,836,6866.993832
38.0,1009,6874.621284
19.0,800,6881.01914
18.0,668,6886.116685
24.0,943,6893.561736
27.0,973,6900.885792
19.0,863,6907.791678
19.0,865,6914.551549
15.0,705,6919.919865
20.0,831,6931.299178
21.0,716,6937.144667
34.0,1060,6945.420141
25.0,800,6951.486452
11.0,582,6955.830379
30.0,1006,6963.66336
18.0,844,6970.03227
29.0,890,6977.105709
40.0,1076,6985.624039
31.0,749,6991.270334
32.0,1074,6999.66129
29.0,942,7007.206808
16.0,737,7012.700448
22.0,839,7019.303275
19.0,694,7024.661534
26.0,843,7031.002343
18.0,776,7042.518736
33.0,1020,7050.545336
18.0,794,7056.517713
34.0,968,7064.154428
28.0,933,7071.281922
37.0,1048,7079.438685
28.0,940,7086.863346
32.0,1060,7095.276203
35.0,1042,7103.334198
21.0,790,7109.159471
24.0,867,7116.105682
