#{"t_start": 1729278991.7389975, "env_id": "ALE/Breakout-v5"}
r,l,t
17.0,793,2723.274248
17.0,762,2729.13359
29.0,1009,2737.211217
17.0,784,2743.391667
15.0,733,2748.845703
24.0,816,2755.091423
23.0,870,2762.144793
16.0,711,2767.64044
13.0,607,2772.272457
18.0,854,2779.096232
12.0,653,2783.880016
20.0,719,2789.266808
30.0,1063,2797.815989
20.0,754,2803.583256
11.0,529,2807.472027
12.0,623,2812.120633
29.0,740,2817.984844
26.0,795,2829.155446
15.0,715,2834.530047
18.0,722,2840.181314
35.0,1012,2847.88936
26.0,869,2854.685334
25.0,967,2862.469368
36.0,921,2869.46831
23.0,919,2876.669371
30.0,800,2883.126794
23.0,877,2889.664477
22.0,780,2895.691067
12.0,607,2900.682308
26.0,937,2907.780744
30.0,795,2914.164805
26.0,802,2920.192549
24.0,797,2926.053574
19.0,741,2931.963809
12.0,602,2940.959143
15.0,746,2946.581527
33.0,879,2953.552951
25.0,767,2959.388264
17.0,678,2964.562211
17.0,759,2970.622304
21.0,822,2976.909796
18.0,675,2981.970742
27.0,596,2986.579779
16.0,635,2991.295896
34.0,1013,2999.364527
21.0,754,3005.379184
25.0,819,3011.498388
20.0,813,3017.762455
15.0,720,3023.580452
21.0,851,3030.062898
27.0,867,3037.176105
25.0,825,3043.476497
14.0,684,3053.406099
27.0,850,3060.211282
14.0,642,3065.03133
18.0,757,3070.733636
32.0,1056,3079.094638
30.0,943,3086.613968
26.0,784,3092.509443
13.0,616,3097.129445
19.0,905,3104.528352
17.0,775,3110.781613
18.0,887,3117.520532
18.0,579,3121.795648
12.0,577,3126.144798
30.0,740,3131.744781
16.0,625,3136.871807
31.0,884,3143.603907
15.0,717,3149.015787
16.0,675,3154.518962
30.0,1065,3167.481914
16.0,624,3172.556843
25.0,844,3179.002282
21.0,702,3184.302737
35.0,869,3191.252859
19.0,803,3197.236719
33.0,836,3203.920309
37.0,1255,3213.769345
23.0,798,3220.003661
32.0,1059,3227.945666
14.0,690,3233.428274
25.0,837,3239.807027
19.0,625,3244.465272
15.0,585,3248.937305
14.0,653,3253.715299
34.0,797,3260.014722
23.0,858,3266.434758
22.0,747,3277.215078
26.0,914,3284.044382
17.0,776,3290.288543
12.0,609,3294.875908
20.0,852,3301.502253
25.0,821,3308.145612
14.0,675,3313.207366
35.0,954,3320.726934
22.0,817,3326.827753
14.0,649,3331.818869
27.0,764,3337.845648
15.0,700,3343.067942
19.0,763,3348.69299
21.0,801,3355.107408
31.0,943,3362.144645
31.0,1030,3370.22371
22.0,779,3376.506926
22.0,904,3388.349691
18.0,738,3393.837089
21.0,724,3399.683299
16.0,780,3405.583713
25.0,954,3413.112446
12.0,629,3417.845201
29.0,972,3425.488191
22.0,840,3431.828827
31.0,937,3439.309711
21.0,878,3446.026019
35.0,835,3452.5154
18.0,754,3458.151961
13.0,655,3462.964303
23.0,938,3470.342501
23.0,712,3475.665062
19.0,781,3481.824254
17.0,736,3487.297704
16.0,781,3497.873622
17.0,800,3504.273112
38.0,1019,3512.455073
14.0,646,3517.330742
41.0,1117,3526.269378
14.0,696,3531.64452
17.0,753,3537.438872
18.0,749,3543.495759
21.0,831,3549.97
17.0,658,3555.030782
18.0,786,3561.501497
23.0,863,3568.224296
28.0,771,3574.568492
28.0,782,3580.734149
21.0,859,3587.686608
33.0,1052,3596.12737
17.0,651,3601.16523
15.0,731,3611.26382
22.0,884,3618.626198
20.0,759,3624.50625
21.0,831,3630.9904
9.0,456,3634.338577
20.0,804,3640.882765
21.0,786,3647.032902
21.0,636,3651.811013
28.0,904,3659.062056
18.0,803,3665.246622
28.0,941,3672.86789
19.0,838,3679.30221
29.0,782,3685.643614
23.0,897,3692.356016
12.0,596,3696.807107
29.0,926,3704.177596
19.0,756,3709.887867
27.0,775,3720.73046
32.0,952,3728.291938
24.0,855,3734.766526
29.0,910,3741.905508
15.0,763,3747.717584
20.0,790,3753.763185
18.0,664,3759.273967
36.0,1104,3768.33153
19.0,818,3774.636612
16.0,648,3779.62021
29.0,945,3787.272878
23.0,915,3794.636797
16.0,851,3801.138522
15.0,695,3806.548669
32.0,992,3814.615558
20.0,812,3821.215408
24.0,958,3834.195706
33.0,968,3841.804703
26.0,852,3848.651683
18.0,727,3854.277346
18.0,809,3860.575574
22.0,583,3865.153766
27.0,898,3872.437235
32.0,787,3878.538297
19.0,765,3884.705507
30.0,912,3891.763013
32.0,905,3899.202959
21.0,842,3905.952873
15.0,766,3911.579858
17.0,728,3916.973028
21.0,692,3922.298649
21.0,851,3929.082703
35.0,1066,3937.589103
34.0,1006,3950.139544
29.0,927,3957.239831
28.0,682,3962.840351
17.0,762,3968.643291
21.0,782,3974.620115
20.0,890,3981.624415
22.0,872,3988.431605
21.0,810,3994.465031
20.0,827,4000.756531
35.0,973,4008.427196
14.0,687,4013.678977
14.0,669,4019.018358
22.0,761,4024.570108
29.0,912,4031.841068
23.0,851,4038.376793
22.0,817,4044.830315
19.0,720,4055.36923
37.0,1025,4063.362376
14.0,690,4068.604272
15.0,745,4074.110228
24.0,937,4081.546034
20.0,834,4087.772567
35.0,1061,4096.235824
21.0,848,4102.930143
31.0,957,4110.491807
26.0,834,4116.801399
29.0,959,4124.389796
18.0,699,4129.513895
23.0,883,4136.398541
37.0,1076,4144.813949
24.0,850,4151.16984
17.0,709,4156.596677
34.0,1035,4168.487613
31.0,922,4175.8152
18.0,722,4181.171707
26.0,782,4187.099259
14.0,549,4191.27863
20.0,805,4197.655342
32.0,924,4205.097813
15.0,713,4210.446639
15.0,768,4216.317508
26.0,885,4223.321272
23.0,626,4228.079287
30.0,759,4233.876234
16.0,667,4238.886469
27.0,915,4246.273925
21.0,653,4251.173501
33.0,861,4258.20275
21.0,857,4264.655792
17.0,703,4274.090553
20.0,788,4280.333184
15.0,662,4285.402776
19.0,734,4290.89005
35.0,1051,4299.116415
22.0,769,4305.427113
19.0,758,4310.997714
22.0,778,4316.820755
31.0,873,4323.784032
19.0,775,4329.577772
23.0,968,4337.22445
38.0,1122,4346.184229
38.0,1066,4354.478295
21.0,818,4360.613756
23.0,802,4367.009712
15.0,650,4371.945939
16.0,714,4377.508305
30.0,1008,4391.002001
23.0,747,4396.59125
26.0,871,4403.479905
30.0,796,4409.406351
16.0,787,4415.701812
19.0,776,4421.487423
22.0,860,4428.346227
32.0,1016,4436.51286
18.0,807,4442.432572
34.0,924,4449.636308
18.0,780,4455.626109
34.0,1056,4463.978924
38.0,777,4469.873191
19.0,728,4475.625154
16.0,738,4481.268283
23.0,851,4488.141444
17.0,724,4498.855767
21.0,732,4504.363112
22.0,695,4509.535598
18.0,717,4515.275136
18.0,711,4520.54329
30.0,766,4526.237578
29.0,787,4532.587857
32.0,1076,4540.961724
15.0,720,4546.372427
25.0,843,4552.793756
13.0,629,4557.558034
23.0,904,4564.825703
20.0,858,4571.668174
24.0,847,4578.019924
31.0,955,4585.834531
30.0,909,4592.498047
18.0,678,4598.067121
24.0,906,4609.77768
26.0,851,4616.592793
21.0,742,4622.248481
17.0,784,4628.486889
20.0,775,4634.229553
20.0,624,4638.88657
31.0,875,4645.959393
16.0,738,4651.32316
24.0,834,4657.716819
25.0,956,4665.346853
17.0,736,4670.972058
27.0,775,4677.270837
24.0,713,4682.686913
35.0,1039,4690.803132
28.0,951,4698.405258
11.0,601,4702.883434
21.0,826,4709.178035
21.0,890,4720.892529
19.0,665,4725.978197
8.0,471,4729.326919
27.0,1068,4737.767519
13.0,616,4742.348639
19.0,830,4748.746948
15.0,661,4753.561412
23.0,903,4760.768292
18.0,724,4766.365314
16.0,698,4771.981789
27.0,751,4777.790317
22.0,837,4784.07323
29.0,1008,4792.045141
30.0,939,4799.448081
30.0,1066,4807.905629
16.0,763,4813.587089
26.0,925,4820.872389
36.0,1068,4834.038719
16.0,735,4839.576372
22.0,558,4843.767186
17.0,643,4848.591262
25.0,794,4854.972629
37.0,1088,4863.470331
23.0,741,4869.08122
25.0,871,4875.677877
19.0,788,4882.000051
20.0,743,4887.542181
34.0,1151,4896.750048
23.0,954,4904.310201
14.0,707,4909.58761
19.0,805,4915.990576
19.0,768,4921.635119
26.0,887,4928.785964
25.0,766,4939.906577
19.0,765,4945.758088
16.0,714,4951.561981
16.0,666,4956.710586
25.0,965,4964.377883
27.0,756,4970.122672
23.0,889,4977.251219
20.0,871,4983.840987
33.0,806,4990.329607
15.0,691,4995.437765
18.0,704,5000.557492
26.0,883,5007.499495
25.0,875,5014.152741
29.0,937,5021.609551
35.0,1105,5030.252743
23.0,945,5037.652936
14.0,676,5042.777992
16.0,752,5052.7771
19.0,717,5058.281382
24.0,858,5065.125872
21.0,776,5070.935893
28.0,944,5078.32455
23.0,908,5085.501179
28.0,893,5092.130228
20.0,815,5098.607611
29.0,962,5105.841102
33.0,1077,5114.336986
18.0,711,5120.046482
22.0,745,5125.656997
15.0,745,5131.193306
35.0,921,5138.547638
9.0,500,5142.198164
13.0,662,5147.117989
21.0,794,5153.080906
35.0,1032,5165.919246
27.0,1007,5173.841427
17.0,790,5179.886291
24.0,825,5186.450549
17.0,790,5192.306941
18.0,662,5197.218779
19.0,802,5203.874102
29.0,899,5210.693441
24.0,885,5217.856962
35.0,778,5223.641352
35.0,1132,5232.966253
21.0,759,5238.718112
17.0,793,5244.601014
26.0,930,5251.940414
30.0,880,5258.539116
22.0,810,5265.011771
30.0,867,5276.09163
20.0,776,5281.793933
9.0,536,5285.712025
27.0,934,5292.809529
16.0,737,5298.670727
14.0,661,5303.708518
23.0,819,5309.854663
17.0,766,5316.042493
15.0,710,5321.361919
33.0,1011,5329.418403
16.0,686,5334.706552
14.0,666,5339.772821
25.0,848,5346.529467
13.0,660,5351.559438
18.0,730,5357.015286
34.0,932,5364.483296
14.0,689,5369.701739
25.0,905,5381.273442
24.0,825,5387.541537
28.0,928,5394.868091
21.0,804,5400.953344
19.0,708,5406.692186
34.0,1009,5414.29053
28.0,837,5420.948878
30.0,761,5426.762502
18.0,783,5432.964317
33.0,967,5440.357074
24.0,882,5447.184401
21.0,807,5453.148619
19.0,806,5459.480342
20.0,799,5465.459461
32.0,1001,5473.595429
39.0,916,5480.875343
20.0,873,5491.568107
20.0,815,5498.067762
38.0,1129,5506.918549
15.0,758,5512.594798
30.0,1082,5521.213142
19.0,682,5526.399195
35.0,1069,5534.779505
16.0,754,5541.003718
16.0,612,5545.599093
27.0,975,5553.281451
11.0,535,5556.893944
20.0,788,5563.107772
18.0,715,5568.434599
40.0,1103,5577.111491
23.0,857,5583.893708
28.0,833,5590.240714
38.0,1129,5603.673054
18.0,808,5610.09773
17.0,818,5616.18746
22.0,917,5623.39192
32.0,905,5630.246982
20.0,780,5636.366529
21.0,805,5642.309976
19.0,795,5648.698375
34.0,1015,5656.528693
33.0,920,5663.882438
18.0,820,5670.405307
20.0,863,5677.004957
44.0,1140,5686.019735
37.0,1057,5694.304725
25.0,843,5700.993388
32.0,999,5713.352711
12.0,605,5718.287594
40.0,1074,5726.345532
21.0,875,5733.244522
11.0,633,5737.881026
37.0,916,5745.175072
13.0,462,5748.76091
23.0,940,5755.783517
21.0,866,5762.660764
30.0,925,5769.559292
21.0,776,5775.704837
16.0,697,5780.965554
18.0,848,5787.593536
20.0,858,5794.08263
20.0,879,5801.085913
21.0,719,5806.572945
23.0,865,5813.398505
20.0,780,5824.263773
16.0,729,5829.624388
34.0,1122,5838.291473
29.0,989,5846.180876
22.0,725,5851.682338
18.0,740,5857.499497
34.0,1170,5866.578539
33.0,980,5874.079189
24.0,786,5880.035002
33.0,1004,5887.87599
24.0,642,5892.640628
21.0,800,5898.79156
33.0,1208,5908.6608
36.0,1000,5916.206019
29.0,870,5923.146083
28.0,897,5934.775214
20.0,852,5941.205783
33.0,1135,5950.066715
21.0,912,5957.155838
23.0,886,5963.867757
24.0,886,5970.95112
23.0,789,5977.009219
18.0,875,5983.950984
22.0,878,5990.457345
34.0,1006,5998.312778
11.0,542,6002.312873
22.0,915,6009.496789
26.0,917,6016.858988
24.0,804,6022.80671
18.0,861,6029.230272
28.0,686,6034.700432
24.0,882,6046.194316
24.0,846,6052.864408
33.0,954,6060.186582
31.0,951,6067.630802
29.0,896,6074.763555
16.0,727,6080.160917
28.0,780,6086.362086
15.0,724,6091.661001
27.0,895,6098.560951
54.0,1333,6109.255165
26.0,787,6115.187339
30.0,844,6121.930671
20.0,713,6127.279574
25.0,810,6133.268091
42.0,1333,6143.987056
30.0,797,6155.29951
16.0,714,6161.053566
35.0,1023,6168.865766
17.0,771,6175.068178
30.0,1017,6183.181062
35.0,861,6189.876842
37.0,981,6197.492318
29.0,985,6205.225832
24.0,795,6211.074344
16.0,607,6215.579535
18.0,789,6221.753192
27.0,804,6227.893075
30.0,771,6233.579081
18.0,756,6239.794561
34.0,1098,6248.325859
26.0,761,6253.982235
26.0,730,6264.956449
11.0,579,6269.306329
30.0,982,6277.101593
37.0,980,6284.88204
27.0,927,6292.168581
35.0,1104,6300.998381
15.0,719,6306.429289
22.0,906,6313.488338
14.0,653,6318.363173
23.0,871,6324.799883
31.0,1008,6332.708441
32.0,853,6339.334279
32.0,1100,6348.043807
34.0,921,6355.003816
19.0,857,6361.787567
27.0,927,6374.496248
39.0,983,6382.043232
16.0,800,6388.325027
17.0,729,6393.914964
18.0,722,6399.346115
40.0,1093,6407.93853
22.0,837,6414.611932
19.0,847,6420.99173
24.0,833,6427.515825
18.0,813,6433.547105
26.0,991,6441.344587
17.0,751,6446.886476
29.0,938,6454.358322
16.0,718,6459.735952
34.0,1058,6468.145192
40.0,929,6475.347405
31.0,776,6487.042735
22.0,872,6493.836206
36.0,1096,6502.510979
15.0,732,6508.056491
22.0,695,6513.348213
42.0,1065,6521.721489
16.0,691,6527.3169
34.0,1102,6535.963108
32.0,935,6542.989663
23.0,887,6549.949696
26.0,883,6556.880846
22.0,898,6563.652798
32.0,931,6570.8825
16.0,736,6576.52705
21.0,768,6582.275211
18.0,647,6587.496393
18.0,859,6599.381056
21.0,825,6605.989689
22.0,800,6611.928214
24.0,670,6617.019321
20.0,836,6623.652236
29.0,905,6630.387157
33.0,1128,6639.282599
31.0,902,6646.437617
15.0,680,6651.670219
17.0,812,6658.08724
18.0,852,6664.478135
26.0,976,6672.121407
26.0,837,6678.823836
36.0,1107,6687.699024
32.0,881,6694.324641
37.0,1138,6707.958025
33.0,1019,6716.095895
32.0,937,6723.464999
26.0,851,6729.848696
35.0,989,6737.760693
16.0,722,6743.160393
16.0,770,6749.2292
28.0,976,6756.940032
35.0,1099,6765.505251
16.0,757,6771.193688
23.0,847,6777.558642
39.0,1025,6785.819407
33.0,1174,6794.869085
33.0,989,6802.7593
23.0,895,6815.461156
15.0,708,6820.796635
29.0,1053,6829.221601
29.0,827,6835.482845
22.0,738,6841.393297
40.0,1063,6849.811443
32.0,892,6856.832872
32.0,1048,6865.196839
25.0,864,6871.989418
44.0,1112,6880.767869
22.0,901,6887.686075
30.0,1032,6895.72183
42.0,1182,6905.461889
23.0,695,6910.755432
16.0,767,6916.448224
27.0,871,6928.560991
19.0,799,6934.495745
19.0,833,6941.211046
38.0,1074,6949.804578
20.0,645,6954.618761
25.0,848,6961.011547
23.0,884,6968.147741
19.0,759,6973.704508
33.0,863,6980.432512
33.0,1053,6988.635654
34.0,1042,6996.430689
36.0,1132,7005.660264
28.0,661,7010.523359
28.0,864,7016.933328
