#{"t_start": 1729009905.8080766, "env_id": "ALE/Breakout-v5"}
r,l,t
5.0,322,1515.711533
8.0,450,1520.245538
4.0,282,1522.328673
6.0,399,1526.180984
4.0,274,1528.02608
5.0,301,1531.221495
14.0,560,1536.433675
11.0,602,1542.178944
3.0,282,1544.18545
3.0,267,1546.227033
7.0,423,1550.480789
9.0,531,1555.769427
8.0,506,1560.822943
11.0,550,1566.320631
9.0,507,1571.25712
7.0,419,1574.296959
8.0,410,1578.580464
13.0,639,1584.814824
5.0,330,1588.329894
7.0,434,1591.500808
4.0,280,1594.519426
10.0,510,1598.521731
3.0,224,1601.130625
15.0,599,1606.955291
9.0,458,1616.077583
8.0,434,1619.553133
14.0,485,1624.402416
4.0,263,1626.286789
10.0,510,1631.124213
5.0,342,1634.550498
10.0,530,1639.856565
10.0,531,1645.185025
12.0,571,1650.8616
16.0,682,1657.294919
7.0,455,1661.705707
8.0,413,1664.877535
12.0,647,1670.927052
6.0,419,1675.081268
9.0,450,1679.377501
16.0,667,1685.664062
13.0,652,1691.688211
11.0,542,1696.784739
13.0,539,1701.895103
7.0,402,1705.897692
22.0,674,1712.07922
9.0,491,1717.036586
20.0,718,1723.764711
11.0,567,1729.198213
12.0,584,1734.71756
5.0,320,1736.933509
16.0,623,1742.808747
13.0,501,1747.616947
4.0,271,1754.172214
12.0,552,1759.728203
7.0,391,1762.699526
8.0,308,1765.936406
9.0,494,1769.664452
23.0,728,1777.739206
14.0,529,1782.946597
10.0,530,1788.06106
14.0,590,1793.761023
9.0,480,1797.471662
14.0,666,1804.73955
14.0,591,1810.301823
15.0,622,1816.195851
8.0,415,1819.349029
21.0,643,1825.484798
22.0,688,1833.210056
8.0,439,1836.365291
8.0,463,1840.81756
7.0,394,1844.64338
21.0,787,1851.94505
8.0,295,1855.111187
6.0,360,1857.519953
9.0,471,1861.925635
7.0,396,1865.800475
6.0,353,1868.285929
19.0,652,1874.222029
11.0,557,1879.430582
13.0,658,1885.583148
5.0,305,1888.616134
23.0,584,1898.655174
14.0,699,1905.016959
6.0,360,1908.666063
16.0,628,1914.387988
13.0,512,1918.090572
18.0,714,1925.548077
8.0,453,1928.850435
10.0,495,1933.85554
8.0,465,1938.324931
8.0,451,1942.630275
10.0,581,1948.018613
15.0,654,1954.158717
8.0,456,1958.516479
