#{"t_start": 1729278991.1193085, "env_id": "ALE/Breakout-v5"}
r,l,t
15.0,713,1290.011254
21.0,641,1294.952502
22.0,749,1300.675053
9.0,492,1304.342262
15.0,685,1309.599575
12.0,601,1314.101487
21.0,687,1319.384781
13.0,641,1324.217947
15.0,682,1329.780119
25.0,816,1336.131428
16.0,630,1341.01687
19.0,727,1346.896351
19.0,751,1352.60337
13.0,653,1357.521984
16.0,761,1363.278869
35.0,949,1370.876363
19.0,637,1375.577947
18.0,699,1385.656762
24.0,784,1392.031231
17.0,544,1396.07687
10.0,523,1399.877818
20.0,785,1405.751345
12.0,655,1410.655937
23.0,792,1416.681343
26.0,905,1423.875844
27.0,852,1430.728615
23.0,588,1435.155982
16.0,797,1441.196222
17.0,701,1446.643527
13.0,594,1451.120849
14.0,722,1456.991199
16.0,607,1461.497166
22.0,719,1467.01175
17.0,493,1470.760935
13.0,614,1475.46914
14.0,700,1480.759384
17.0,652,1485.587836
18.0,833,1496.647682
15.0,723,1502.069764
24.0,817,1508.420238
17.0,720,1514.043817
17.0,696,1519.411082
17.0,823,1525.608524
15.0,671,1531.193675
16.0,637,1535.957559
26.0,885,1542.682939
18.0,583,1547.13033
33.0,1061,1555.480377
20.0,763,1561.157654
17.0,756,1567.378856
32.0,761,1573.229275
16.0,763,1578.973364
30.0,945,1586.590272
16.0,758,1592.638637
22.0,855,1599.088557
22.0,825,1610.20557
25.0,663,1615.24006
25.0,805,1621.323963
15.0,655,1626.447973
18.0,797,1632.729678
26.0,724,1638.120668
12.0,586,1642.434743
33.0,862,1649.440382
16.0,726,1654.936327
16.0,666,1659.991711
22.0,697,1665.268674
28.0,904,1672.528316
20.0,757,1678.312426
27.0,757,1684.360068
26.0,849,1690.870838
30.0,715,1696.408728
17.0,749,1702.375198
21.0,817,1708.671925
16.0,806,1719.283002
13.0,650,1724.238145
14.0,707,1729.799475
15.0,616,1734.287834
15.0,594,1738.754699
11.0,559,1743.057853
21.0,734,1748.526438
13.0,676,1753.695655
15.0,761,1759.719504
17.0,722,1765.148016
16.0,655,1770.156473
23.0,972,1777.881241
26.0,936,1785.436776
14.0,556,1789.760109
23.0,767,1795.556023
17.0,709,1800.980514
26.0,942,1808.538054
18.0,675,1813.66824
18.0,668,1818.71581
18.0,697,1829.361439
13.0,701,1834.54793
16.0,731,1840.162722
21.0,692,1845.413023
20.0,923,1852.735918
11.0,576,1857.056267
18.0,669,1862.005588
19.0,728,1867.653103
38.0,1111,1876.391771
20.0,830,1882.9087
26.0,933,1890.462588
30.0,1001,1898.033402
20.0,831,1904.79067
13.0,627,1909.546348
25.0,716,1914.963149
11.0,577,1919.311516
26.0,826,1925.937297
18.0,686,1931.115203
7.0,452,1939.561967
17.0,827,1945.877465
18.0,627,1950.629368
29.0,924,1958.119213
13.0,703,1963.436712
19.0,756,1969.416581
14.0,657,1974.536333
18.0,719,1980.120311
16.0,825,1986.408138
15.0,736,1992.354511
17.0,703,1997.629173
15.0,700,2002.996786
15.0,745,2009.012903
25.0,911,2016.005162
16.0,728,2021.618591
22.0,850,2028.550764
18.0,848,2034.906868
21.0,810,2041.257659
11.0,576,2045.449987
22.0,850,2056.324531
14.0,690,2061.982499
27.0,846,2068.410517
25.0,857,2075.269199
30.0,904,2082.282264
18.0,707,2087.959109
27.0,904,2094.906652
17.0,746,2100.51816
18.0,719,2106.427153
19.0,748,2111.998224
29.0,818,2118.679665
39.0,1038,2126.739661
19.0,841,2133.468235
33.0,856,2139.834001
30.0,1022,2148.273601
26.0,738,2154.131453
27.0,895,2165.61843
14.0,702,2170.884424
25.0,798,2177.255753
17.0,673,2182.401997
10.0,557,2186.707425
15.0,748,2192.3139
26.0,766,2198.499459
18.0,548,2202.658628
19.0,827,2208.853269
16.0,588,2213.294179
31.0,945,2220.856696
15.0,706,2226.072237
23.0,867,2232.944136
21.0,814,2239.055845
26.0,866,2246.011298
20.0,842,2252.38662
10.0,530,2256.398577
9.0,503,2260.045849
22.0,859,2266.603585
17.0,755,2277.49056
24.0,950,2284.701758
19.0,614,2289.485602
24.0,729,2295.281187
22.0,720,2300.85297
12.0,611,2305.382575
13.0,625,2310.064625
31.0,886,2317.20195
25.0,888,2323.922816
22.0,827,2330.580392
9.0,492,2334.113096
21.0,607,2338.698217
18.0,734,2344.205725
12.0,603,2348.898986
24.0,706,2354.20313
21.0,876,2361.178522
26.0,763,2366.94665
19.0,782,2373.344309
21.0,744,2378.998494
13.0,701,2388.379387
25.0,666,2393.421481
15.0,661,2398.501418
17.0,798,2404.837408
9.0,510,2408.820712
21.0,639,2413.748796
26.0,989,2421.631487
24.0,945,2428.901643
25.0,929,2436.25794
29.0,922,2443.582546
16.0,709,2449.05267
33.0,1070,2457.531514
25.0,842,2463.895428
18.0,690,2469.529536
24.0,779,2475.296963
33.0,1076,2484.016246
19.0,748,2489.736555
31.0,949,2501.845725
17.0,669,2506.791723
27.0,1058,2515.068143
19.0,685,2520.350743
25.0,724,2526.098459
19.0,865,2532.583622
21.0,679,2537.717857
16.0,705,2543.404112
11.0,448,2546.338581
18.0,679,2551.419248
16.0,734,2557.342306
17.0,656,2562.301152
26.0,790,2568.357292
27.0,759,2574.286676
18.0,742,2579.866164
28.0,1031,2588.190354
18.0,818,2594.355922
16.0,647,2599.284578
31.0,938,2611.046652
16.0,769,2616.957029
28.0,944,2624.445361
14.0,670,2629.387608
23.0,616,2633.993952
22.0,577,2638.367135
17.0,730,2644.177445
17.0,771,2650.113922
27.0,959,2657.740541
13.0,719,2663.172127
14.0,686,2668.51823
21.0,838,2675.18609
27.0,927,2682.176952
20.0,641,2687.309882
31.0,992,2694.801805
24.0,817,2701.343325
16.0,613,2705.770801
33.0,898,2717.212995
27.0,892,2724.3459
17.0,742,2730.036055
25.0,887,2737.056815
31.0,909,2744.328791
26.0,891,2751.04729
28.0,845,2757.832927
34.0,895,2764.6663
14.0,557,2768.887069
21.0,661,2773.851281
33.0,934,2781.297493
19.0,772,2787.481792
21.0,867,2794.104628
10.0,536,2798.112981
22.0,675,2803.22133
18.0,739,2809.324975
22.0,878,2816.007511
33.0,962,2828.954923
18.0,718,2834.491847
13.0,679,2839.516098
20.0,787,2845.850743
20.0,748,2851.42409
15.0,724,2857.002919
12.0,570,2861.33074
25.0,725,2867.276016
28.0,987,2875.100363
28.0,788,2881.04236
17.0,778,2886.846141
36.0,1020,2895.059245
20.0,744,2900.799186
29.0,980,2908.567705
18.0,712,2913.8524
13.0,629,2918.953577
18.0,800,2924.890059
14.0,675,2930.131717
26.0,831,2941.149418
16.0,746,2946.723454
21.0,794,2952.753532
32.0,986,2960.646844
14.0,689,2965.817746
16.0,646,2970.567029
16.0,739,2976.521361
16.0,712,2981.818614
23.0,922,2989.285319
23.0,916,2996.139921
13.0,599,3000.781825
16.0,750,3006.639831
19.0,724,3012.206625
27.0,840,3018.450616
21.0,685,3023.935018
13.0,639,3028.970526
25.0,867,3035.597529
29.0,808,3042.171314
26.0,801,3053.095527
19.0,780,3059.335353
24.0,828,3065.56582
12.0,512,3069.399745
19.0,689,3074.624422
21.0,805,3081.065449
21.0,884,3087.711349
25.0,742,3093.328101
29.0,915,3100.60533
9.0,445,3103.966063
26.0,900,3110.72719
20.0,782,3117.048513
13.0,688,3122.213889
27.0,772,3128.114699
27.0,764,3134.261976
24.0,515,3138.146508
14.0,673,3143.092012
13.0,651,3148.089356
16.0,786,3153.882562
28.0,869,3165.838542
17.0,649,3170.778197
18.0,797,3176.807761
31.0,830,3183.391777
21.0,841,3189.822025
23.0,685,3195.288897
17.0,772,3201.134077
28.0,1019,3209.242615
29.0,968,3216.878826
13.0,624,3221.531978
19.0,863,3228.000654
29.0,912,3235.172657
25.0,919,3242.545468
20.0,789,3248.532728
17.0,722,3254.034246
26.0,935,3261.57036
30.0,980,3274.100426
24.0,780,3280.070939
22.0,852,3286.821937
17.0,792,3292.829835
21.0,830,3299.578521
18.0,706,3304.763818
18.0,811,3310.846165
14.0,723,3316.580271
15.0,703,3321.79395
31.0,870,3328.468769
16.0,660,3333.387938
20.0,891,3340.391143
16.0,770,3346.259285
39.0,1070,3354.694565
37.0,1221,3364.516877
14.0,699,3369.644877
27.0,1022,3377.78155
19.0,723,3388.325751
36.0,1001,3396.253946
18.0,809,3402.323269
33.0,929,3409.761536
11.0,585,3414.191073
20.0,830,3420.380542
16.0,764,3426.420431
9.0,488,3430.061533
26.0,772,3435.785693
15.0,716,3441.162229
23.0,850,3447.936439
16.0,735,3453.411412
17.0,786,3459.431947
20.0,855,3466.208593
12.0,695,3471.383909
21.0,852,3478.138681
16.0,762,3483.91197
21.0,794,3494.677114
17.0,798,3501.086856
20.0,788,3506.957416
22.0,844,3513.663976
27.0,753,3519.409005
12.0,617,3524.044565
29.0,1024,3532.401641
21.0,914,3539.809589
15.0,663,3544.934349
17.0,657,3550.047452
15.0,707,3555.46991
32.0,660,3560.864971
21.0,645,3565.831924
20.0,866,3572.586441
26.0,744,3578.255453
16.0,775,3584.532766
17.0,785,3590.68325
29.0,881,3597.748717
24.0,901,3609.409131
20.0,736,3615.408218
19.0,707,3620.894503
27.0,892,3628.137185
24.0,1003,3636.000002
24.0,789,3642.282394
26.0,898,3649.217409
20.0,831,3655.921482
26.0,780,3661.993921
27.0,843,3668.873286
19.0,750,3674.459
16.0,693,3679.854889
21.0,753,3685.86421
26.0,994,3693.900803
22.0,798,3699.969237
19.0,907,3707.210231
34.0,875,3718.568198
11.0,595,3723.059797
19.0,842,3729.794975
38.0,1021,3737.942024
26.0,880,3744.616689
31.0,873,3751.710693
23.0,942,3759.067023
11.0,586,3763.36702
16.0,659,3768.761386
26.0,862,3775.328003
28.0,939,3782.942417
24.0,821,3789.258461
26.0,729,3795.198056
21.0,825,3801.51879
16.0,704,3806.898772
21.0,747,3813.070028
28.0,907,3820.278186
22.0,819,3832.520169
29.0,848,3838.800635
32.0,944,3846.382064
16.0,749,3852.052694
19.0,828,3858.886573
24.0,788,3864.859589
21.0,842,3871.582011
18.0,795,3877.810885
29.0,822,3884.537776
11.0,613,3889.105318
23.0,782,3895.108912
18.0,669,3900.293284
34.0,1009,3908.325225
27.0,925,3915.634834
22.0,760,3921.317184
15.0,762,3927.030428
19.0,744,3932.963511
19.0,662,3937.913898
27.0,843,3948.896927
25.0,840,3955.617181
21.0,837,3961.892215
34.0,1098,3970.704004
13.0,600,3975.162504
30.0,1110,3983.787373
17.0,759,3989.756422
18.0,825,3996.085192
18.0,725,4001.501394
34.0,1069,4009.879854
40.0,1181,4019.396206
14.0,728,4024.88691
40.0,1164,4033.995115
36.0,1048,4042.386142
19.0,761,4048.042367
23.0,590,4057.613206
27.0,929,4064.997838
27.0,889,4072.113813
16.0,761,4077.952986
19.0,724,4083.35921
23.0,803,4089.757057
27.0,948,4096.784001
21.0,828,4103.337245
28.0,924,4110.34224
40.0,1113,4119.110429
22.0,745,4125.146989
30.0,928,4132.412176
35.0,1010,4140.084743
21.0,804,4146.460158
18.0,738,4151.998454
19.0,759,4157.705991
26.0,802,4167.773738
26.0,783,4173.710979
27.0,951,4181.140418
18.0,703,4186.360411
17.0,779,4192.695109
20.0,796,4198.92711
19.0,602,4203.453967
23.0,779,4209.278092
17.0,753,4215.265221
24.0,633,4220.074176
17.0,817,4226.176652
16.0,738,4232.127514
35.0,1038,4240.001189
20.0,846,4246.730592
20.0,808,4252.825469
10.0,501,4256.585514
14.0,672,4261.813053
31.0,966,4269.589274
37.0,901,4280.882837
22.0,708,4286.273354
15.0,678,4291.393701
27.0,882,4298.432983
22.0,907,4305.568532
25.0,837,4311.841527
17.0,802,4317.968731
36.0,977,4325.698916
21.0,787,4331.971634
28.0,980,4339.509864
12.0,591,4343.811967
36.0,1036,4352.049499
17.0,687,4357.208497
29.0,935,4364.497381
12.0,614,4369.24078
30.0,1027,4377.498994
31.0,880,4389.975618
16.0,780,4395.856987
33.0,873,4402.85209
22.0,688,4407.962167
20.0,899,4414.689985
25.0,660,4420.05428
30.0,770,4425.785104
20.0,801,4431.705843
11.0,585,4436.095051
24.0,964,4443.608079
43.0,1097,4452.284473
37.0,1029,4460.320081
17.0,790,4466.319631
25.0,926,4473.57076
22.0,963,4481.175556
20.0,777,4487.061124
18.0,725,4497.624736
28.0,902,4504.811997
24.0,800,4511.331979
20.0,823,4517.540587
25.0,844,4524.329594
32.0,796,4530.230838
32.0,907,4537.54207
25.0,929,4544.564517
18.0,640,4549.494326
17.0,694,4555.022619
21.0,852,4561.603474
19.0,756,4567.274604
13.0,630,4572.171664
34.0,1089,4580.954576
14.0,692,4586.29036
40.0,1054,4594.477656
18.0,855,4600.964317
45.0,1096,4614.583943
16.0,793,4620.85193
22.0,575,4625.232756
30.0,642,4629.991906
32.0,863,4636.531998
26.0,830,4643.201754
25.0,890,4649.863383
38.0,963,4657.575197
22.0,751,4663.605135
17.0,806,4669.609148
20.0,677,4674.664156
24.0,869,4681.515964
28.0,918,4688.524106
17.0,814,4694.900422
24.0,906,4701.796002
13.0,653,4707.095201
13.0,620,4711.784929
28.0,1039,4724.826537
22.0,862,4731.31565
24.0,770,4737.10397
24.0,891,4744.250897
16.0,666,4749.290864
23.0,803,4755.59152
24.0,828,4761.877056
31.0,937,4769.363931
32.0,1005,4777.415998
30.0,973,4784.906384
36.0,981,4792.857201
33.0,1009,4800.809745
25.0,550,4804.877311
28.0,905,4812.011607
20.0,930,4819.056746
12.0,604,4828.412472
12.0,588,4832.820709
22.0,816,4839.400823
35.0,1119,4848.303121
28.0,879,4855.214504
31.0,1051,4863.126922
19.0,772,4869.175559
12.0,592,4873.723439
17.0,762,4879.381775
26.0,778,4885.650638
18.0,735,4891.240961
16.0,609,4895.799367
36.0,1188,4905.320711
37.0,1032,4913.383575
27.0,984,4921.148382
29.0,1009,4929.198563
16.0,752,4940.252795
19.0,852,4946.840959
19.0,621,4951.731153
14.0,709,4957.201273
24.0,935,4964.348269
16.0,657,4969.661855
23.0,912,4976.57232
14.0,680,4981.685846
15.0,706,4987.202934
15.0,704,4992.414422
36.0,946,4999.82982
9.0,473,5002.935971
14.0,673,5008.293379
19.0,735,5013.808794
20.0,794,5019.815236
35.0,1041,5028.101696
23.0,789,5034.302291
21.0,839,5040.566556
35.0,972,5052.689507
20.0,847,5059.217103
47.0,1217,5069.248861
25.0,857,5075.770499
23.0,845,5082.428645
27.0,754,5087.992338
26.0,939,5095.405462
24.0,946,5102.479221
35.0,874,5109.381975
24.0,956,5117.1067
38.0,999,5124.98303
29.0,915,5131.942231
20.0,768,5137.991526
28.0,1053,5145.998795
20.0,819,5152.556013
20.0,837,5163.436056
16.0,770,5169.680663
12.0,602,5174.138788
27.0,877,5180.810412
35.0,1152,5190.092682
32.0,1129,5199.005579
23.0,626,5203.743124
16.0,730,5209.255855
25.0,825,5215.46679
25.0,995,5223.620437
40.0,712,5229.355706
15.0,718,5234.585293
41.0,1104,5243.224258
37.0,1144,5252.203825
22.0,844,5258.691885
29.0,919,5270.170784
23.0,779,5276.064068
27.0,1113,5284.773083
31.0,962,5292.32846
31.0,756,5298.328102
21.0,787,5304.292299
37.0,1111,5313.144379
23.0,859,5319.974912
16.0,615,5324.672532
25.0,984,5332.172655
27.0,795,5338.443655
26.0,877,5345.103233
17.0,777,5351.466815
28.0,991,5359.262079
24.0,794,5365.233159
26.0,922,5372.549052
23.0,864,5383.559063
19.0,886,5390.578288
23.0,746,5396.093882
37.0,1104,5404.882427
35.0,1025,5412.924793
27.0,884,5419.980587
20.0,785,5425.945462
29.0,1011,5433.843838
25.0,892,5440.628562
27.0,973,5448.332913
32.0,1021,5456.328247
17.0,815,5462.416263
19.0,696,5468.101809
24.0,875,5474.653877
38.0,1043,5482.748444
45.0,1132,5495.791237
27.0,942,5503.206666
10.0,528,5507.178749
20.0,781,5513.087285
27.0,783,5519.395731
33.0,832,5525.601387
22.0,809,5532.150464
16.0,726,5537.75354
20.0,796,5543.817451
21.0,873,5550.65967
45.0,1176,5560.052229
18.0,838,5566.682902
31.0,708,5571.947925
14.0,734,5577.411146
14.0,670,5582.478429
19.0,878,5589.278481
18.0,732,5594.633435
20.0,754,5605.025144
32.0,831,5611.705852
18.0,805,5617.717539
20.0,750,5623.621727
18.0,667,5628.576346
13.0,668,5633.573983
32.0,842,5639.829117
29.0,868,5646.77805
13.0,579,5651.169085
19.0,839,5657.932459
17.0,819,5664.126193
20.0,881,5671.184517
16.0,793,5677.07801
19.0,810,5683.146946
34.0,1069,5691.58917
33.0,1065,5700.005378
29.0,851,5711.542407
21.0,806,5717.709447
34.0,1076,5726.153396
21.0,828,5732.790785
16.0,743,5738.420955
24.0,910,5745.5121
27.0,983,5753.454853
30.0,908,5760.302964
18.0,815,5766.794006
34.0,746,5772.282795
14.0,714,5777.567904
33.0,1042,5785.648953
18.0,823,5791.728668
21.0,834,5798.309581
20.0,801,5804.322207
19.0,796,5810.607095
32.0,1079,5824.14913
19.0,728,5829.566323
20.0,780,5835.4217
32.0,1086,5843.972169
26.0,948,5851.370989
20.0,817,5857.852528
32.0,820,5864.056808
24.0,905,5871.127053
40.0,1178,5880.37919
36.0,996,5888.122185
15.0,740,5893.633187
21.0,843,5900.425853
39.0,1042,5908.33932
28.0,619,5913.104626
31.0,782,5919.466188
26.0,735,5924.919481
25.0,1037,5937.546662
16.0,718,5942.993239
23.0,890,5949.967635
25.0,875,5956.848003
22.0,829,5962.988517
23.0,803,5969.014685
30.0,1043,5977.354101
16.0,745,5983.214434
25.0,976,5990.563116
28.0,967,5998.276417
22.0,812,6004.802163
34.0,909,6011.592037
18.0,808,6017.991479
34.0,904,6024.840499
24.0,976,6032.593118
26.0,894,6044.550481
35.0,1042,6052.727488
33.0,1066,6061.173391
16.0,657,6065.993515
19.0,770,6071.809246
44.0,1147,6080.823218
22.0,864,6087.618778
31.0,918,6094.574086
20.0,786,6100.750629
31.0,844,6107.174894
24.0,777,6113.398342
28.0,840,6119.658256
19.0,830,6126.349796
18.0,693,6131.506864
24.0,1003,6139.282674
20.0,740,6144.932325
29.0,837,6156.400285
31.0,947,6163.965852
23.0,688,6169.071031
28.0,982,6176.737664
30.0,720,6182.259292
24.0,725,6188.095419
22.0,900,6194.966771
26.0,911,6202.21377
19.0,718,6207.553545
46.0,1096,6216.127705
17.0,772,6222.223977
47.0,1105,6231.04972
13.0,609,6235.501847
24.0,609,6240.080914
28.0,958,6247.311826
17.0,776,6253.509026
26.0,773,6264.815356
31.0,826,6271.426276
20.0,915,6278.259193
14.0,686,6283.691534
33.0,871,6290.175713
28.0,804,6296.61279
12.0,564,6300.90023
13.0,650,6305.756028
19.0,839,6312.221395
21.0,788,6318.536022
26.0,822,6324.643239
32.0,1026,6332.782432
28.0,1049,6340.941227
15.0,750,6346.667682
18.0,820,6353.017595
13.0,653,6357.969847
17.0,782,6363.8248
21.0,789,6375.557164
17.0,722,6380.893063
25.0,960,6388.408532
26.0,706,6393.720148
20.0,749,6399.362746
24.0,882,6406.369028
28.0,859,6412.799401
11.0,549,6416.812291
17.0,779,6422.971292
40.0,1141,6431.749063
22.0,1002,6439.48041
34.0,791,6445.379876
34.0,1101,6454.160319
28.0,871,6461.078379
23.0,891,6467.779268
35.0,782,6473.546208
23.0,730,6485.185211
29.0,909,6491.921841
14.0,664,6497.170073
28.0,1020,6504.918268
25.0,959,6512.656727
28.0,954,6520.192236
18.0,710,6525.537398
22.0,880,6532.479669
20.0,759,6538.070806
35.0,1092,6546.735066
34.0,1085,6555.299361
22.0,690,6560.608336
26.0,1005,6568.553073
21.0,824,6575.049724
18.0,727,6580.559012
13.0,618,6585.108181
14.0,698,6595.705889
35.0,1044,6603.938695
15.0,726,6609.421776
30.0,868,6616.107302
21.0,832,6622.237519
16.0,725,6628.077415
26.0,783,6633.803323
33.0,879,6640.765402
27.0,988,6648.369377
18.0,867,6655.360533
16.0,649,6660.280262
20.0,735,6665.728083
26.0,951,6673.192691
20.0,768,6678.933834
17.0,770,6685.012638
41.0,1095,6693.708898
31.0,749,6699.328989
29.0,867,6710.87737
20.0,792,6717.151235
15.0,697,6722.388123
29.0,978,6730.156386
19.0,872,6737.077111
22.0,788,6742.932327
22.0,894,6750.093025
30.0,965,6757.687836
29.0,818,6763.745793
37.0,984,6771.455479
26.0,1001,6779.394891
16.0,706,6784.810431
17.0,787,6790.73742
15.0,725,6796.581318
18.0,792,6802.559725
19.0,712,6807.933456
36.0,1060,6822.125895
18.0,792,6828.46131
13.0,662,6833.415942
25.0,757,6839.204733
19.0,877,6846.167309
35.0,1101,6854.938037
13.0,640,6859.672722
19.0,727,6865.229721
35.0,861,6871.923909
35.0,958,6879.233778
34.0,1003,6887.122448
13.0,666,6891.969442
22.0,763,6898.136344
26.0,865,6904.627052
24.0,848,6911.332818
33.0,965,6918.94739
27.0,1006,6931.78927
