#{"t_start": 1729012079.7646658, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.784,30,43.186704
0.0,40,44.803735
0.0,8,44.909403
0.9856,2,44.941226
0.0,19,45.288216
0.0,3,45.303557
0.9856,2,45.313506
0.9784,3,45.327793
0.9856,2,45.337008
0.9856,2,45.346365
0.9352,9,45.386053
0.0,3,45.401581
0.9136,12,45.457389
0.9784,3,45.471022
0.7336,37,46.547475
0.0,59,46.810106
0.9856,2,46.819287
0.0,21,46.917565
0.0,4,46.936105
0.9928,1,46.941645
0.0,11,46.990886
0.0,1,46.995743
0.9712,4,47.016819
0.0,5,47.044563
0.0,13,48.025665
0.0,6,48.053634
0.0,62,48.34529
0.7552,34,48.501715
0.0,8,48.537317
0.928,10,48.58386
0.0,3,48.597193
0.9064,13,49.652582
0.0,16,49.779547
0.9784,3,49.830712
0.7984,28,50.204906
0.0,19,50.474606
0.0,1,50.494361
0.676,45,50.89306
0.0,23,51.982568
0.8632,19,52.078409
0.0,6,52.105887
0.9568,6,52.134112
0.0,3,52.148515
0.0,9,52.19005
0.5032,69,52.507494
0.0,7,53.442535
0.928,10,53.488401
0.8776,17,53.569762
0.0,25,53.685458
0.8776,17,53.765891
0.9208,11,53.817183
0.0,5,53.842111
0.0,8,53.879735
0.0,125,55.539519
0.64,50,57.348142
0.964,5,57.371069
0.9928,1,57.375932
0.9136,12,57.431185
0.9208,11,57.480754
0.9784,3,57.49668
0.8344,23,57.602916
0.0,19,57.692201
0.0,1,57.697153
0.0,4,57.715668
0.0,9,57.758271
0.9928,1,57.764085
0.0,8,57.800694
0.0,3,57.815667
0.0,125,59.27924
0.0,3,59.295028
0.0,5,59.320511
0.0,7,60.223752
0.928,10,60.273168
0.0,22,60.382615
0.892,15,60.452137
0.0,1,60.458057
0.0,7,60.489989
0.0,3,60.506486
0.9496,7,60.540047
0.0,39,60.723423
0.0,49,62.698941
0.8128,26,62.823369
0.0,8,62.859584
0.0,5,62.883197
0.9136,12,62.938735
0.7408,36,63.098005
0.0,5,63.121429
0.9928,1,63.126415
0.9784,3,63.140707
0.8704,18,64.136919
0.9784,3,64.151941
0.9928,1,64.156994
0.0,2,64.166718
0.5968,56,64.429539
0.928,10,64.478847
0.7912,29,64.616833
0.9784,3,64.631803
0.964,5,64.656371
0.0,14,65.661188
0.856,20,65.750857
0.6184,53,65.991473
0.0,5,66.018198
0.9568,6,66.047346
0.0,20,66.140085
0.9856,2,66.150034
0.964,5,66.174877
0.0,21,68.022152
0.9064,13,68.081024
0.6616,47,68.298968
0.0,4,68.31825
0.6328,51,68.555618
0.9424,8,69.529861
0.0,34,69.692168
0.82,25,69.808317
0.0,63,71.047816
0.0,78,71.438698
0.0,4,71.457621
0.9928,1,71.463135
0.6904,43,71.657434
0.0,5,73.442296
0.0,4,73.461619
0.9064,13,73.520295
0.0,125,75.093322
0.0,3,75.113358
0.9208,11,75.181554
0.0,3,75.19581
0.9784,3,75.21075
0.9712,4,75.229894
0.676,45,75.490782
0.8776,17,75.570724
0.0,4,75.590226
0.9496,7,75.622234
0.9208,11,75.675507
0.496,70,77.001931
0.9928,1,77.006675
0.7624,33,77.178366
0.9712,4,77.198159
0.9496,7,77.23221
0.0,62,79.297035
0.0,3,79.311443
0.856,20,79.401129
0.0,1,79.405874
0.0,91,80.841294
0.0,125,82.311286
0.964,5,82.336424
0.0,3,82.349813
0.8416,22,82.446152
0.0,7,82.477656
0.7408,36,82.640583
0.9352,9,82.680867
0.8272,24,84.603691
0.8776,17,84.681977
0.0,43,84.877079
0.7408,36,85.043697
0.8992,14,85.108868
0.3376,92,86.414905
0.568,60,87.684012
0.8128,26,87.84831
0.7264,38,88.028022
0.964,5,88.052375
0.0,26,88.361651
0.0,2,88.371352
0.0,2,88.382522
0.0,5,88.406646
0.9712,4,88.424931
0.9496,7,90.151449
0.9352,9,90.250145
0.4168,81,90.622492
0.8056,27,90.748577
0.964,5,90.771043
0.9064,13,91.728614
0.0,22,91.829522
0.0,7,91.861875
0.0,22,91.960956
0.7912,29,92.092437
0.9712,4,92.11145
0.7264,38,93.178122
0.8704,18,93.267432
0.5104,68,93.596032
0.9712,4,93.614275
0.0,12,93.670299
0.0,3,93.684724
0.0,8,93.720428
0.0,8,93.757736
0.9928,1,93.762937
0.964,5,94.688153
0.0,3,94.727433
0.0,3,94.762446
0.0,31,95.172245
0.0,30,95.584847
0.9496,7,95.673994
0.0,125,97.221864
0.0,2,97.231751
0.0,8,97.269492
0.0,4,97.287526
0.0,1,97.292411
0.6184,53,98.451564
0.0,23,98.559697
0.0,3,98.573814
0.8776,17,98.650053
0.8992,14,98.716277
0.9856,2,98.728242
0.2152,109,100.156003
0.0,8,100.194047
0.9712,4,100.213053
0.928,10,100.258478
0.0,54,102.229684
0.7048,41,102.420596
0.964,5,102.44452
0.2152,109,103.846744
0.9568,6,103.874141
0.0,36,104.045976
0.0,7,104.080512
0.9352,9,104.123353
0.9928,1,104.128831
0.928,10,104.177572
0.9424,8,104.215834
0.2656,102,105.584127
0.0,29,105.71984
0.0,125,108.035133
0.9928,1,108.04142
0.0,20,108.131539
0.0,6,109.085197
0.964,5,109.109721
0.0,49,109.344472
0.9712,4,109.364702
0.0,16,109.441108
0.9496,7,109.474721
0.9424,8,109.513143
0.0,1,109.518343
0.0,26,109.63768
0.8056,27,110.66861
0.964,5,110.691123
0.9784,3,110.70659
0.0,29,110.845028
0.0,4,110.8657
0.4888,71,112.982034
0.0,13,113.066152
0.8704,18,113.179636
0.3232,94,114.57139
0.0,9,114.628007
0.9784,3,114.647274
0.9856,2,114.659412
0.0,19,114.758056
0.0,125,116.222209
0.0,77,116.574937
0.0,1,116.579621
0.0,54,118.565447
0.0,19,118.654469
0.0,2,118.664223
0.0,10,118.711174
0.9856,2,118.720217
0.892,15,118.787392
0.0,7,118.818514
0.0,32,118.96553
0.9784,3,118.979502
0.856,20,119.953966
0.9856,2,119.96471
0.9712,4,119.986483
0.9712,4,120.005864
0.0,25,120.119368
0.9928,1,120.124435
0.0,33,120.275295
0.0,10,120.322733
0.0,23,120.428061
0.0,22,121.427472
0.0,5,121.451162
0.0,125,123.030425
0.0,6,123.119659
0.0,33,123.56601
0.9784,3,123.602963
0.0,28,123.978415
0.0,1,123.993711
0.0,74,125.324266
0.1648,116,126.748113
0.82,25,126.871652
0.0,23,126.977936
0.9064,13,127.042293
0.9928,1,127.049464
0.8776,17,127.131541
0.0,7,127.167493
0.9568,6,127.19749
0.0,8,127.23405
0.0,39,128.359652
0.0,1,128.364477
0.0,1,128.369319
0.9928,1,128.37476
0.8344,23,128.479992
0.0,5,128.50354
0.0,8,128.542693
0.0,8,128.580755
0.9712,4,128.600182
0.0,24,128.802646
0.9568,6,128.881172
0.0,12,129.03352
0.0,16,130.575438
0.0,14,130.642409
0.0,5,130.665977
0.9424,8,130.702836
0.0,6,130.730857
0.9712,4,130.748707
0.0,88,132.141264
0.0,6,132.178681
0.0,11,132.248498
0.0,9,132.618287
0.0,4,132.639627
0.7768,31,132.791859
0.0,3,132.806856
0.0,44,133.018775
0.8272,24,134.087097
0.4312,79,134.459548
0.7552,34,134.621064
0.8416,22,135.714618
0.0,18,135.802143
0.8848,16,135.878457
0.9856,2,135.888535
0.9784,3,135.902539
0.928,10,135.949898
0.8272,24,136.067329
0.0,5,136.091306
0.9064,13,136.155655
0.9928,1,136.16094
0.5824,58,137.473822
0.9784,3,137.488407
0.0,4,137.506722
0.9784,3,137.521561
0.0,78,138.80227
0.0,2,138.812022
0.0,7,138.843206
0.0,7,138.876375
0.9568,6,138.90415
0.9208,11,138.955658
0.9784,3,138.971319
0.9784,3,138.995018
0.9856,2,139.027817
0.0,1,139.042328
0.9208,11,139.199134
0.928,10,139.333105
0.0,4,139.389778
0.0,72,141.168957
0.0,2,141.181762
0.9928,1,141.188331
0.0,7,141.232333
0.0,2,141.246485
0.7264,38,141.43644
0.0,9,141.477182
0.0,61,142.678453
0.928,10,142.727603
0.0,2,142.737593
0.964,5,142.763618
0.9928,1,142.76987
0.9928,1,142.775871
0.8992,14,142.837616
0.0,3,142.852711
0.0,4,142.871246
0.0,4,142.890941
0.9712,4,142.911252
0.0,22,143.006426
0.0,5,143.028297
0.9784,3,143.042588
0.7984,28,143.164177
0.0,1,143.168967
0.0,17,144.199281
0.856,20,144.329681
0.9136,12,144.410691
0.0,2,144.424351
0.3088,96,146.534101
0.9856,2,146.543703
0.0,9,146.584743
0.5896,57,146.847523
0.9928,1,146.853009
0.7768,31,146.990488
0.9784,3,147.00403
0.856,20,147.107426
0.0,2,147.117105
0.9496,7,148.05145
0.0,2,148.060719
0.0,5,148.083846
0.0,8,148.123521
0.0,47,148.348536
0.928,10,148.396476
0.9352,9,148.440005
0.0,125,150.102957
0.928,10,150.1522
0.0,23,150.26255
0.0,37,152.216413
0.0,2,152.225682
0.8344,23,152.33119
0.928,10,152.376269
0.9856,2,152.385093
0.0,3,152.399589
0.9424,8,152.434438
0.0,125,153.905776
0.0,24,154.017524
0.9928,1,154.02234
0.9928,1,154.029068
0.0,4,154.04826
0.9784,3,154.061051
0.0,65,155.342831
0.0,11,155.412621
0.0,90,157.641076
0.0,4,157.660032
0.9496,7,157.691305
0.0,10,157.737199
0.8128,26,157.855262
0.9712,4,157.874425
0.0,6,157.902309
0.784,30,158.03619
0.964,5,158.058935
0.0,7,158.092611
0.5176,67,159.307752
0.8344,23,159.413602
0.0,44,159.610701
0.9784,3,159.66742
0.9856,2,159.676946
0.9856,2,159.688503
0.8416,22,160.694391
0.0,7,160.728229
0.0,6,160.758001
0.9712,4,160.777747
0.7552,34,160.933787
0.9928,1,160.938806
0.0,8,160.976576
0.9856,2,160.986389
0.0,4,161.006178
0.0,17,161.086073
0.4384,78,163.203621
0.9784,3,163.219229
0.0,2,163.22981
0.0,4,163.250721
0.0,1,163.256498
0.0,18,163.343541
0.0,1,163.348488
0.6112,54,164.543941
0.0,5,164.575277
0.9496,7,164.617721
0.0,2,164.709014
0.9856,2,164.722234
0.9352,9,164.779311
0.0,9,164.825007
0.856,20,164.915647
0.0,13,164.974136
0.9784,3,164.988425
0.9856,2,164.99776
0.0,7,165.029717
0.0,6,165.056945
0.0,49,166.198426
0.6112,54,166.441618
0.0,4,166.460061
0.9352,9,166.500043
0.0,1,166.50505
0.9568,6,166.532459
0.8128,26,166.648825
0.0,16,168.498155
0.0,7,168.530666
0.0,60,168.808554
0.0,7,168.841472
0.964,5,168.864601
0.0,36,169.031101
0.9784,3,169.046281
0.8344,23,170.098353
0.0,24,170.210907
0.0,40,170.396761
0.0,16,170.4719
0.8992,14,170.537357
0.0,29,171.592171
0.0,10,171.638515
0.0,8,171.676531
0.8992,14,171.745928
0.9712,4,171.764925
0.0,119,174.028889
0.4816,72,174.360688
0.0,5,174.383004
0.0,25,175.392695
0.0,3,175.407478
0.7624,33,175.558534
0.0,9,175.59861
0.784,30,176.048645
0.0,125,177.726235
0.3808,86,179.913082
0.9784,3,179.928069
0.0,54,180.187624
0.9928,1,180.193022
0.0,110,181.582193
0.0,13,181.642629
0.0,1,181.648164
0.9568,6,181.677202
0.9712,4,181.697767
0.0,2,181.708543
0.0,40,182.858633
0.8776,17,182.967064
0.9064,13,183.046082
0.0,1,183.052843
0.0,1,183.05981
0.0,6,183.096394
0.0,2,183.108715
0.8704,18,183.216622
0.4672,74,185.324478
0.0,46,185.536014
0.0,4,185.554669
0.9424,8,185.589204
0.9928,1,185.594171
0.0,3,185.607158
0.0,9,185.648745
0.0,4,185.6667
0.9928,1,185.673269
0.0,2,185.683679
0.8416,22,185.783038
0.0,125,187.258413
0.4384,78,188.539174
0.0,16,188.610402
0.6256,52,189.954666
0.0,18,190.298932
0.0,11,190.453272
0.82,25,190.763788
0.0,68,191.976088
0.9712,4,191.997007
0.9928,1,192.001839
0.0,3,192.015495
0.9064,13,192.078581
0.9928,1,192.08361
0.9784,3,192.097945
0.9856,2,192.107147
0.964,5,192.130935
0.9784,3,192.146531
0.0,46,192.3483
0.6832,44,193.449082
0.0,11,193.504248
0.0,3,193.521145
0.3736,87,193.931987
0.8488,21,194.029976
0.9136,12,195.067633
0.9784,3,195.086032
0.6544,48,195.706955
0.964,5,195.775406
0.0,5,195.84415
0.9928,1,195.860049
0.9856,2,195.892228
0.9856,2,195.913362
0.9928,1,195.929202
0.0,10,196.066696
0.9928,1,196.080646
0.6688,46,197.406657
0.9496,7,197.440662
0.0,3,197.455115
0.0,125,198.942114
0.9784,3,198.957163
0.928,10,199.001901
0.9712,4,199.022292
0.0,13,199.08774
0.928,10,199.13786
0.9424,8,199.17889
0.0,5,199.201934
0.0,5,199.224834
0.8848,16,199.296026
0.0,25,199.410589
0.0,1,199.416384
0.0,6,199.447254
0.9856,2,199.456421
0.0,125,201.483854
0.0,21,202.788384
0.8776,17,202.868645
0.9424,8,202.904133
0.0,68,203.20812
0.0,2,203.217669
0.0,9,203.259511
0.0,10,203.305418
0.0,5,203.329452
0.0,83,204.576506
0.9496,7,204.610852
0.9496,7,204.643993
0.0,11,204.697528
0.7768,31,205.828796
0.0,125,208.153667
0.9856,2,208.164781
0.964,5,208.187665
0.0,6,208.214891
0.9856,2,208.226418
0.964,5,208.249043
0.0,4,208.267592
0.9568,6,208.294148
0.9064,13,208.353205
0.9784,3,208.367635
0.0,4,208.38517
0.0,1,208.390151
0.0,7,208.421243
0.0,6,208.450019
0.0,2,208.459786
0.0,125,209.950377
0.0,12,210.002099
0.568,60,211.172568
0.0,1,211.177457
0.9928,1,211.181997
0.9496,7,211.213333
0.9496,7,211.243674
0.0,2,211.253283
0.0,3,211.266558
0.9136,12,211.324491
0.9784,3,211.33845
0.9568,6,211.366401
0.0,3,211.382036
0.8128,26,211.505207
0.0,2,211.514199
0.0,6,211.541609
0.9784,3,211.556566
0.0,3,211.571331
0.964,5,211.595209
0.0,125,213.922821
0.9856,2,213.932987
0.0,19,214.022462
0.9568,6,215.059603
0.9928,1,215.067476
0.8344,23,215.214507
0.856,20,215.333305
0.0,7,215.366122
0.784,30,215.501708
0.0,4,215.520081
0.9568,6,215.548203
0.8776,17,215.627145
0.0,2,215.636925
0.9064,13,215.698326
0.0,125,217.202638
0.9136,12,219.049884
0.9568,6,219.075773
0.6544,48,219.29404
0.0,7,219.326814
0.0,125,221.036875
0.9784,3,221.050841
0.7552,34,221.293906
0.3808,86,222.590569
0.9712,4,222.610643
0.6688,46,222.821568
0.0,2,222.831269
0.0,12,222.887793
0.0,6,222.915847
0.6472,49,224.822359
0.0,6,224.848984
0.0,4,224.868517
0.0,20,224.964538
0.0,7,224.996992
0.0,3,225.011318
0.9784,3,225.025175
0.0,2,225.034372
0.0,7,225.065622
0.9856,2,225.075237
0.0,4,225.093425
0.8272,24,226.073681
0.0,1,226.079126
0.9784,3,226.094395
0.0,2,226.103823
0.0,2,226.113468
0.9712,4,226.131479
0.0,10,226.301346
0.0,4,226.319503
0.8416,22,226.419765
0.0,30,226.560866
0.2872,99,227.839278
0.9856,2,227.849327
0.7912,29,227.994529
0.0,17,228.075084
0.0,4,228.094201
0.5896,57,229.893498
0.9496,7,229.985059
0.9928,1,229.997969
0.0,9,230.122536
0.9928,1,230.135474
0.9136,12,230.240341
0.0,1,230.245533
0.0,3,230.262745
0.9928,1,230.269061
0.0,4,230.290449
0.0,4,230.310368
0.9568,6,230.338335
0.8416,22,230.447014
0.9784,3,230.461454
0.9856,2,230.471311
0.9712,4,230.492167
0.9424,8,230.531588
0.9712,4,230.549153
0.9208,11,231.590222
0.0,3,231.605442
0.0,6,231.635614
0.892,15,231.705265
0.0,19,231.79701
0.9928,1,231.802439
0.0,5,231.826407
0.8128,26,231.944202
0.9856,2,231.953104
0.8416,22,232.056305
0.9856,2,232.065725
0.0,54,233.223221
0.82,25,233.338423
0.8128,26,233.457875
0.9856,2,233.467573
0.0,31,233.610151
0.9208,11,234.614227
0.9712,4,234.641461
0.9784,3,234.661724
0.3016,97,235.862994
0.8776,17,235.941206
0.0,4,235.960571
0.0,6,236.982918
0.964,5,237.009017
0.8632,19,237.118623
0.0,5,237.141699
0.9784,3,237.15631
0.9856,2,237.165674
0.964,5,237.18847
0.4672,74,237.538136
0.6472,49,238.743142
0.0,4,238.764476
0.0,82,239.145638
0.0,1,239.150645
0.0,5,240.132628
0.0,5,240.164953
0.9784,3,240.184175
0.0,9,240.241465
0.0,125,242.455919
0.0,125,243.912149
0.0,18,243.999738
0.9784,3,244.012912
0.136,120,245.463025
0.9784,3,245.47757
0.0,4,245.497554
0.0,10,245.548137
0.9496,7,245.579882
0.7192,39,245.761496
0.9352,9,245.801477
0.1,125,248.284269
0.0,125,249.906866
0.9856,2,249.917163
0.9352,9,249.959347
0.2584,103,251.437928
0.9712,4,251.457373
0.5176,67,253.48857
0.0,2,253.497603
0.9856,2,253.508009
0.0,2,253.517124
0.4384,78,253.873799
0.9352,9,253.915735
0.9784,3,253.92959
0.0,7,253.960277
0.928,10,254.900437
0.0,17,254.977979
0.0,125,256.452738
0.9136,12,256.50922
0.892,15,256.58664
0.928,10,256.634682
0.9928,1,256.63994
0.0,70,258.738829
0.8776,17,258.816094
0.9856,2,258.827075
0.0,2,258.836394
0.3808,86,259.232216
0.9712,4,259.252446
0.0,4,259.271886
0.712,40,260.348633
0.0,4,260.36815
0.6688,46,260.576793
0.0,15,260.644008
0.9424,8,260.681442
0.964,5,260.705528
0.0,3,260.7191
0.0,17,260.799531
0.0,47,262.022775
0.0,3,262.04113
0.6904,43,262.269165
0.9784,3,262.282367
0.0,6,262.309618
0.0,27,262.433384
0.0,3,264.244488
0.8128,26,264.364627
0.0,4,264.382313
0.0,2,264.392917
0.0,125,266.089215
0.0,8,266.128403
0.0,1,266.133353
0.0,22,266.24156
0.9136,12,266.296638
0.0,3,266.310036
0.9712,4,266.328917
0.9928,1,266.335309
0.5968,56,267.496578
0.0,9,267.537334
0.9568,6,267.565477
0.9784,3,267.579994
0.928,10,267.62561
0.9928,1,267.630842
0.9712,4,267.649511
0.9352,9,267.693306
0.0,8,267.735376
0.9928,1,267.740455
0.0,6,267.768069
0.0,125,270.106605
0.0,6,270.134859
0.9784,3,270.149369
0.9784,3,270.162755
0.7336,37,270.33229
0.0,18,271.341546
0.0,10,271.386626
0.8128,26,271.511028
0.0,4,271.530137
0.712,40,271.71078
0.0,1,271.715676
0.9136,12,271.77087
0.0,1,271.776014
0.9784,3,271.791091
0.8848,16,271.864168
0.0,95,273.200251
0.9856,2,273.210913
0.0,2,273.220003
0.6112,54,274.598092
0.0,4,274.647116
0.9784,3,274.689694
0.4744,73,275.456435
0.0,15,275.523892
0.9856,2,275.533202
0.0,85,276.924109
0.9712,4,276.944268
0.0,123,278.541582
0.0,12,278.597707
0.9856,2,278.607808
0.0,2,278.618078
0.0,18,278.701855
0.9856,2,278.712394
0.0,17,278.794255
0.9496,7,278.827649
0.9496,7,279.83077
0.9064,13,279.980307
0.0,3,279.995175
0.0,1,280.00088
0.0,70,280.316675
0.0,6,280.344543
0.9712,4,280.364383
0.9928,1,280.369237
0.0,4,280.388524
0.9712,4,280.406991
0.0,125,282.0248
0.0,6,282.052526
0.9568,6,282.07989
0.9424,8,282.117262
0.0,1,283.022004
0.856,20,283.121707
0.4312,79,283.492452
0.964,5,283.515877
0.0,10,283.560473
0.748,35,285.188759
0.9928,1,285.204905
0.0,25,285.521522
0.0,1,285.52652
0.0,3,285.541145
0.7984,28,285.667323
0.0,52,286.813909
0.9856,2,286.823779
0.0,125,288.332067
0.0,2,288.341822
0.9784,3,288.356964
0.9784,3,288.371555
0.9712,4,288.392081
0.388,85,288.788114
0.0,1,288.793
0.0,4,288.813431
0.6904,43,289.917498
0.8704,18,290.069193
0.0,1,290.074905
0.0,7,290.11908
0.0,1,290.138028
0.0,80,291.177371
0.8632,19,292.189414
0.9856,2,292.199185
0.0,1,292.204229
0.0,4,292.223913
0.0,3,292.238743
0.0,3,292.25295
0.0,5,292.276673
0.0,9,292.318474
0.0,18,292.398394
0.9064,13,292.457605
0.2656,102,293.867893
0.0,116,295.305054
0.0,6,295.333397
0.9856,2,295.344822
0.0,1,295.34981
0.2152,109,297.5928
0.0,2,297.602845
0.0,3,297.61678
0.9856,2,297.627275
0.9712,4,297.645837
0.0,89,298.049139
0.0,58,299.217279
0.0,13,299.278965
0.0,2,299.288229
0.0,1,299.293684
0.0,125,300.928952
0.964,5,300.95339
0.0,125,303.31426
0.0,2,303.32439
0.9496,7,303.355953
0.9856,2,303.365171
0.0,9,303.406307
0.7048,41,304.506758
0.9424,8,304.544815
0.0,17,304.621653
0.0,125,306.221865
0.0,21,306.356458
0.9712,4,306.374782
0.9136,12,306.428758
0.0,35,306.586642
0.0,54,308.795718
0.0,7,308.830884
0.0,95,309.263597
0.0,125,310.748346
0.0,1,310.753928
0.892,15,311.733835
0.9856,2,311.744823
0.0,1,311.751893
0.9784,3,311.765944
0.8128,26,311.889701
0.0,11,311.939045
0.9856,2,311.948942
0.0,125,314.254295
0.9712,4,314.272701
0.9496,7,314.304552
0.9496,7,314.335895
0.9856,2,314.346504
0.6472,49,314.591012
0.9424,8,315.538573
0.9784,3,315.553656
0.9784,3,315.568375
0.9928,1,315.573887
0.0,6,315.601242
0.0,1,315.606019
0.496,70,315.92325
0.0,125,317.395362
0.0,2,317.405535
0.0,125,319.726926
0.5968,56,320.883094
0.0,16,320.952945
0.9928,1,320.957886
0.0,1,320.963317
0.0,11,321.01526
0.0,1,321.020931
0.0,35,321.181729
0.0,30,321.318186
0.9712,4,321.336451
0.0,4,321.357271
0.9424,8,321.394987
0.856,20,322.372152
0.0,2,322.38119
0.0,42,322.572905
0.0,17,322.654525
0.7264,38,322.83751
0.9064,13,322.898012
0.0,125,325.073692
0.0,32,326.126687
0.0,125,327.62497
0.928,10,327.672559
0.9928,1,327.678852
0.0,125,329.156959
0.0,120,331.390688
0.0,3,331.407107
0.0,4,331.427515
0.9352,9,331.470201
0.0,4,331.489391
0.0,20,331.581602
0.928,10,331.629598
0.5392,64,332.825227
0.0,48,333.037903
0.0,31,333.173896
0.424,80,334.432494
0.0,9,334.473262
0.964,5,334.496339
0.9712,4,334.513396
0.856,20,334.599691
0.0,2,334.608762
0.9928,1,334.614339
0.0,16,334.687731
0.856,20,334.780172
0.0,5,334.802955
0.0,27,336.726781
0.928,10,336.778035
0.0,14,336.842646
0.0,4,336.861674
0.0,5,336.885238
0.0,122,338.384178
0.0,3,338.399518
0.0,14,338.460763
0.0,125,339.893337
0.892,15,339.961011
0.5752,59,341.969521
0.0,66,342.270872
0.9712,4,342.290431
0.0,3,342.30534
0.9352,9,342.348188
0.0,48,343.461545
0.8848,16,343.537662
0.0,9,343.580884
0.0,8,343.622831
0.8704,18,343.705204
0.964,5,343.72972
0.0,10,343.775511
0.9136,12,343.830911
0.9496,7,343.863604
0.0,2,343.87293
0.0,16,343.948462
0.964,5,343.971294
0.0,125,345.443058
0.9928,1,345.44852
0.0,2,345.457808
0.0,3,345.472189
0.5248,66,347.436242
0.0,34,347.596816
0.9784,3,347.611696
0.892,15,347.688797
0.0,125,349.159992
0.9784,3,349.176037
0.9352,9,349.218243
0.568,60,350.719293
0.0,125,353.021943
0.0,12,353.078208
0.0,27,353.197266
0.0,25,353.309952
0.82,25,354.304626
0.0,74,354.636528
0.9928,1,354.641892
0.9712,4,354.660536
0.9784,3,354.674997
0.9856,2,354.684149
0.0,20,354.775164
0.0,2,354.785547
0.0,21,355.800586
0.0,13,355.860693
0.0,6,355.887784
0.0,2,355.897633
0.0,4,355.916263
0.0,3,355.930737
0.0,3,355.945219
0.8848,16,356.020562
0.8056,27,356.15151
0.0,40,356.337843
0.0,125,358.584554
0.0,34,359.725705
0.0,3,359.741374
0.0,30,359.87731
0.0,4,359.895197
0.9856,2,359.905272
0.0,1,359.910304
0.9712,4,359.928971
0.8416,22,360.026992
0.9784,3,360.041269
0.0,3,360.055215
0.8992,14,360.121053
0.0,6,360.147789
0.0,4,360.165944
0.0,125,361.61705
0.928,10,362.570239
0.9424,8,362.607527
0.9064,13,362.667087
0.0,6,362.697581
0.9856,2,362.708787
0.0,53,362.9473
0.0,26,363.256708
0.7768,31,364.893762
0.0,24,365.000336
0.0,25,365.10927
0.9856,2,365.118683
0.3592,89,366.401623
0.0,4,366.421368
0.0,125,368.028963
0.9352,9,368.083302
0.7768,31,368.272104
0.0,9,368.31378
0.9784,3,368.328064
0.0,4,368.347728
0.82,25,368.460248
0.0,6,368.487973
0.9064,13,368.548607
0.3664,88,370.700312
0.0,5,370.722743
0.0,6,370.751933
0.9856,2,370.762537
0.9208,11,370.812434
0.0,4,370.830184
0.892,15,371.841574
0.0,2,371.855329
0.964,5,371.88934
0.0,8,371.939088
0.9784,3,371.958975
0.0,2,371.972808
0.0,24,372.121607
0.0,125,373.663397
0.8704,18,373.743489
0.0,125,376.062457
0.9712,4,376.08249
0.8272,24,376.192206
0.0,125,377.675249
0.0,3,377.693051
0.9568,6,377.724846
0.7984,28,377.859231
0.9928,1,377.864271
0.964,5,377.888368
0.0,3,378.609055
0.0,125,379.194534
0.0,1,379.200873
