#{"t_start": 1729012079.7672002, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.8704,18,234.896509
0.82,25,235.248331
0.0,6,235.331522
0.0,3,235.371274
0.9712,4,235.429719
0.9856,2,235.464177
0.0,33,235.842306
0.9064,13,235.902025
0.0,4,235.920614
0.8848,16,236.991399
0.0,125,238.526081
0.0,18,238.638139
0.0,9,238.691671
0.0,12,238.763235
0.5176,67,239.072591
0.9568,6,239.101192
0.9784,3,239.115786
0.0,125,241.408751
0.9856,2,241.436749
0.9064,13,242.388498
0.8704,18,242.473865
0.0,125,243.929514
0.964,5,243.953911
0.9784,3,243.968377
0.0,5,243.992567
0.964,5,244.016492
0.8704,18,244.100516
0.0,10,244.147721
0.0,1,244.153022
0.0,32,244.30128
0.9064,13,244.359342
0.8128,26,245.369427
0.9928,1,245.374298
0.9784,3,245.387588
0.9064,13,245.451189
0.0,1,245.456453
0.9856,2,245.466352
0.0,1,245.471128
0.0,25,245.593405
0.0,3,245.607244
0.0,125,248.063726
0.0,3,248.08309
0.0,1,248.089838
0.9712,4,248.118021
0.9136,12,248.179051
0.8128,26,248.301498
0.0,1,248.306174
0.136,120,249.905791
0.0,2,249.916071
0.9856,2,249.925678
0.9928,1,249.930666
0.0,125,251.509827
0.0,9,251.560571
0.964,5,251.629717
0.9496,7,251.735948
0.8992,14,253.389419
0.0,7,253.423608
0.0,36,253.591954
0.9208,11,253.637908
0.9568,6,253.66507
0.0,1,253.67052
0.9784,3,253.684044
0.0,8,253.722112
0.8848,16,253.794131
0.964,5,253.817419
0.9352,9,253.861586
0.0,25,254.870262
0.9856,2,254.879477
0.7768,31,255.02346
0.0,14,255.086637
0.0,125,256.568285
0.0,3,256.585708
0.9136,12,256.643219
0.9424,8,256.680476
0.9352,9,256.721969
0.5536,62,258.781716
0.0,8,258.820366
0.0,5,258.844557
0.0,1,258.849881
0.0,4,258.869809
0.0,79,259.23112
0.0,2,259.241781
0.0,74,260.475324
0.9568,6,260.502513
0.8128,26,260.620774
0.964,5,260.643479
0.136,120,262.240549
0.8848,16,262.312814
0.9784,3,262.32699
0.0,28,264.252465
0.0,17,264.330463
0.8056,27,264.455591
0.9928,1,264.46039
0.0,1,264.4653
0.496,70,265.016878
0.9784,3,265.030592
0.5608,61,266.210288
0.0,3,266.226366
0.0,13,266.285125
0.0,125,267.775875
0.1936,112,270.055349
0.7336,37,270.224835
0.7624,33,270.381217
0.0,2,270.391412
0.7624,33,271.465777
0.9856,2,271.476056
0.0,1,271.480937
0.9784,3,271.495085
0.352,90,271.908185
0.0,10,272.867312
0.2584,103,273.327946
0.0,8,273.366914
0.0,8,273.402142
0.0,125,275.598186
0.0,2,275.608922
0.892,15,276.667066
0.0,2,276.676921
0.0,6,276.705345
0.0,125,278.307524
0.0,7,278.341918
0.9208,11,278.394653
0.0,125,280.049009
0.4744,73,280.381855
0.6904,43,281.567538
0.0,6,281.605987
0.9568,6,281.642286
0.0,90,282.092832
0.856,20,283.09007
0.9352,9,283.134269
0.8488,21,283.231745
0.0,5,283.254261
0.9496,7,283.287091
0.964,5,283.311526
0.0,5,283.335866
0.9928,1,283.340679
0.9784,3,283.35489
0.0,17,283.435186
0.0,16,283.509288
0.0,23,283.614285
0.7192,39,285.394105
0.892,15,285.544579
0.0,3,285.560169
0.9568,6,285.586609
0.9352,9,285.62528
0.9424,8,285.660854
0.928,10,285.704976
0.9928,1,285.711034
0.9208,11,285.760503
0.8992,14,285.824122
0.0,125,287.331944
0.8416,22,288.345325
0.8344,23,288.455507
0.9136,12,288.510074
0.0,1,288.515146
0.0,1,288.520293
0.0,30,288.658827
0.0,5,288.684301
0.0,33,288.841237
0.8344,23,289.848641
0.8272,24,290.029122
0.0,4,290.04941
0.0,120,292.227711
0.9784,3,292.241986
0.9064,13,292.30348
0.9712,4,292.322005
0.8344,23,292.423499
0.892,15,292.490748
0.0,37,292.662152
0.7048,41,293.790125
0.0,5,293.812948
0.0,5,293.836782
0.8776,17,293.916708
0.0,5,293.939269
0.5896,57,294.199729
0.0,125,295.769762
0.0,40,297.610192
0.0,9,297.653462
0.0,5,297.67703
0.0,6,297.706096
0.9856,2,297.716493
0.0,2,297.725723
0.3448,91,299.028507
0.0,9,299.075024
0.0,24,299.18656
0.9928,1,299.191859
0.9928,1,299.196878
0.9712,4,299.216194
0.892,15,299.287131
0.0,2,299.296997
0.352,90,300.749913
0.0,8,300.798498
0.0,24,300.918363
0.9424,8,300.956844
0.892,15,301.026028
0.7624,33,301.182205
0.9784,3,301.195304
0.784,30,303.115638
0.0,2,303.125909
0.964,5,303.149346
0.0,67,303.459818
0.0,125,304.941915
0.0,125,306.574857
0.0,14,306.640021
0.9568,6,306.850489
0.0,1,306.855409
0.0,31,308.775578
0.0,6,308.803936
0.0,1,308.810027
0.9784,3,308.823936
0.748,35,308.979579
0.9784,3,308.992959
0.964,5,309.016049
0.64,50,309.247928
0.9928,1,309.252742
0.0,21,310.25447
0.0,90,310.672204
0.9856,2,310.681709
0.6256,52,311.840081
0.8488,21,311.937765
0.4888,71,312.25994
0.0,22,314.09942
0.0,125,315.605549
0.928,10,315.652593
0.0,51,315.87869
0.9712,4,315.896878
0.9928,1,315.902818
0.8848,16,315.981457
0.9856,2,315.99079
0.0,125,317.457516
0.0,25,317.574763
0.9208,11,319.367736
0.9496,7,319.398417
0.0,125,320.875393
0.9136,12,320.929096
0.9424,8,320.966624
0.0,2,320.976722
0.0,125,322.437991
0.9928,1,322.443238
0.8704,18,322.523606
0.0,4,322.542759
0.0,2,322.55315
0.0,107,324.123316
0.892,15,324.307035
0.2224,108,326.129888
0.0,125,327.628705
0.0,13,327.691179
0.0,10,327.737859
0.0,6,327.76551
0.0,4,327.784233
0.8488,21,327.883985
0.5968,56,329.042353
0.0,2,329.054349
0.8848,16,329.123423
0.0,5,329.146006
0.9136,12,329.201375
0.0,5,329.223906
0.9856,2,329.233366
0.0,2,329.242872
0.9568,6,329.270496
0.0,19,329.356143
0.9856,2,329.366191
0.8344,23,329.626027
0.0,35,331.313654
0.9424,8,331.352831
0.0,11,331.406041
0.9064,13,331.469101
0.9784,3,331.482789
0.9424,8,331.520908
0.0,6,331.548022
0.0,125,333.018583
0.0,125,334.476293
0.0,125,336.850334
0.0,21,336.949346
0.0,3,336.964358
0.0,8,337.003123
0.8344,23,337.128468
0.9568,6,337.157383
0.964,5,337.181991
0.0,125,338.656152
0.9856,2,338.665557
0.9712,4,338.683179
0.784,30,339.699802
0.9352,9,339.739336
0.0,125,342.040753
0.6976,42,342.230216
0.0,2,342.23988
0.4816,72,343.469988
0.0,8,343.507646
0.964,5,343.530664
0.8632,19,343.626868
0.0,7,343.658487
0.928,10,343.704175
0.0,66,344.901055
0.0,15,344.970164
0.0,6,344.997417
0.0,11,345.045346
0.0,12,345.102526
0.964,5,345.126708
0.928,10,345.171725
0.0,15,345.2432
0.9712,4,345.262321
0.9352,9,345.306457
0.9208,11,345.35719
0.9568,6,345.386176
0.9712,4,345.404233
0.0,28,346.834097
0.964,5,346.901971
0.8992,14,347.085921
0.9496,7,347.181159
0.9928,1,347.197593
0.9496,7,347.286942
0.9568,6,347.369556
0.0,82,348.663851
0.0,2,348.67325
0.0,4,348.692706
0.9568,6,348.721542
0.9784,3,348.735232
0.0,9,348.776147
0.9208,11,348.824561
0.0,1,348.830225
0.9784,3,348.843577
0.8344,23,348.950839
0.7624,33,349.099655
0.0,2,349.109959
0.0,125,350.91162
0.9712,4,350.930905
0.0,27,351.055706
0.8056,27,352.908223
0.82,25,353.026448
0.8056,27,353.147754
0.0,8,353.182237
0.0,15,353.249098
0.0,5,353.272616
0.0,125,354.719008
0.0,24,354.829416
0.0,11,355.799491
0.0,125,357.318905
0.9496,7,357.362659
0.9496,7,357.404644
0.9208,11,357.543907
0.0,27,357.90971
0.0,51,358.534392
0.0,13,358.593595
0.0,2,358.603147
0.9568,6,359.583798
0.8632,19,359.699789
0.0,3,359.714202
0.8416,22,359.816875
0.0,125,361.272507
0.9928,1,361.277837
0.9928,1,361.282884
0.0,3,361.29855
0.0,62,361.571166
0.9784,3,361.585658
0.0,8,361.625068
0.0,125,363.390528
0.0,125,365.343041
0.0,18,366.30764
0.0,125,367.880976
0.0,12,367.959229
0.0,4,367.983976
0.9928,1,367.990718
0.5392,64,368.355467
0.0,3,368.369883
0.82,25,368.481459
0.0,4,368.500047
0.928,10,368.547492
0.0,22,370.398315
0.0,125,371.944435
0.0,16,372.04347
0.9784,3,372.062202
0.0,54,372.388754
0.0,12,372.445961
0.8056,27,373.473986
0.0,125,374.048229
0.9928,1,374.054313
0.8416,22,375.897997
0.0,30,376.033634
0.9136,12,376.090968
0.0,3,376.104709
0.9784,3,376.118425
0.9856,2,376.12755
0.856,20,376.21831
0.0,6,376.24645
0.0,11,376.294369
0.9784,3,376.308681
0.8848,16,376.381488
0.964,5,377.289858
0.0,43,377.501802
0.964,5,377.527917
0.0,2,377.537986
0.9784,3,377.554767
0.2656,102,378.748563
0.5536,62,379.042095
0.8632,19,379.130678
0.9784,3,379.144838
0.712,40,380.586407
0.9712,4,380.64813
0.9712,4,380.701243
0.8992,14,380.888342
0.0,13,380.981156
0.0,1,380.986086
0.8416,22,381.082662
0.0,3,381.096967
0.9856,2,381.107328
0.9856,2,381.116156
0.0,5,381.138599
0.9208,11,381.188984
0.0,47,382.313097
0.9424,8,382.348373
