#{"t_start": 1729012079.7638233, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.0,3,303.466856
0.0,2,303.477515
0.0,39,304.564077
0.8992,14,304.627188
0.0,3,304.640881
0.0,125,306.247104
0.9712,4,306.274183
0.0,6,306.314388
0.0,115,308.81181
0.9856,2,308.821338
0.0,125,310.297953
0.9856,2,310.307316
0.9856,2,310.316267
0.0,23,310.422083
0.0,125,311.920475
0.892,15,311.989129
0.9784,3,312.002569
0.9064,13,312.064696
0.0,1,312.069604
0.964,5,312.09208
0.0,3,312.105676
0.0,1,312.110416
0.9712,4,312.128814
0.928,10,312.173735
0.7984,28,314.040207
0.0,125,315.538475
0.9064,13,315.601237
0.0,3,315.61738
0.7552,34,315.770789
0.6976,42,315.962931
0.0,3,315.978567
0.928,10,316.024394
0.9208,11,316.074504
0.9856,2,316.083861
0.0,125,317.551427
0.0,2,317.561829
0.9784,3,317.576323
0.4096,82,319.698886
0.9424,8,319.737849
0.9568,6,319.766395
0.8632,19,319.858085
0.9568,6,319.887123
0.0,125,321.352548
0.0,65,322.535203
0.9928,1,322.540097
0.9712,4,322.560265
0.8128,26,322.684914
0.9064,13,322.748695
0.0,14,322.814042
0.5032,69,324.324249
0.9784,3,324.360576
0.9136,12,324.526321
0.9856,2,324.545888
0.0,9,324.67472
0.0,95,326.195466
0.9856,2,326.204872
0.0,2,326.214349
0.5392,64,326.506049
0.3808,86,327.833688
0.0,11,327.885473
0.964,5,327.909628
0.0,21,328.01084
0.0,1,328.016006
0.0,5,328.041536
0.0,26,329.055905
0.8704,18,329.134569
0.0,36,329.299275
0.4456,77,331.334533
0.0,15,331.406983
0.0,7,331.441847
0.0,125,332.919496
0.0,125,334.375667
0.0,13,334.432485
0.0,2,334.442636
0.0,2,334.451702
0.0,51,334.678875
0.9568,6,334.709208
0.0,125,337.110021
0.0,95,338.460737
0.964,5,338.484813
0.0,52,338.712738
0.0,125,340.146127
0.8704,18,341.974976
0.0,125,343.441089
0.0,6,343.471487
0.8272,24,343.586569
0.9928,1,343.591746
0.0,2,343.603095
0.0,19,343.69228
0.9352,9,343.735217
0.9064,13,343.794938
0.0,21,343.891273
0.9856,2,343.900575
0.0,9,343.94402
0.784,30,344.971608
0.5536,62,345.259469
0.9784,3,345.274374
0.964,5,345.298014
0.0,1,345.303253
0.892,15,345.372893
0.0,125,347.617473
0.0,125,349.091707
0.928,10,349.141011
0.0,8,349.181681
0.0,11,349.232648
0.0,125,351.028569
0.0,125,353.328185
0.0,2,353.338186
0.0,2,353.348133
0.7912,29,354.358078
0.0,4,354.375733
0.0,3,354.389161
0.7624,33,354.539138
0.0,4,354.55835
0.0,5,354.580082
0.0,7,354.611077
0.9208,11,354.660542
0.0,2,354.670028
0.0,6,354.698215
0.6184,53,355.860635
0.0,125,357.40092
0.9856,2,357.411889
0.0,15,357.610758
0.8776,17,357.843294
0.9928,1,357.851968
0.6472,49,358.471455
0.0,36,359.640958
0.9064,13,359.715863
0.0,2,359.725693
0.0,125,361.180984
0.0,125,362.657569
0.9856,2,362.667057
0.9568,6,362.697423
0.9784,3,362.715337
0.9352,9,362.756496
0.9568,6,362.783481
0.9136,12,362.834837
0.0,76,364.865039
0.9496,7,364.899957
0.0,27,365.018348
0.0,125,366.466282
0.9928,1,366.47173
0.0,125,368.09218
0.0,3,368.110571
0.7264,38,368.323544
0.0,2,368.334154
0.0,21,368.430135
0.0,125,370.751921
0.0,70,372.082283
0.0,4,372.108305
0.9496,7,372.152057
0.8344,23,372.29444
0.9568,6,372.332907
0.9496,7,372.3701
0.9856,2,372.380709
0.0,125,373.859443
0.0,73,375.939603
0.3952,84,376.324734
0.8344,23,377.315454
0.0,4,377.335012
0.0,13,377.396745
0.9928,1,377.402157
0.964,5,377.426747
0.0,76,377.807632
0.9928,1,377.812717
0.0,8,377.849539
0.928,10,377.89838
0.9712,4,378.625219
0.0,4,378.643157
0.9856,2,378.652466
0.0,46,378.859058
0.9928,1,378.864209
0.964,5,378.88865
0.9784,3,378.902073
0.0,14,378.967813
0.9496,7,379.001867
