#{"t_start": 1729012079.7629488, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.0,3,48.562176
0.0,18,49.640337
0.5752,59,50.334046
0.0,1,50.353885
0.0,1,50.369896
0.0,4,50.424537
0.9352,9,50.544232
0.0,1,50.563409
0.0,125,52.279159
0.748,35,52.440468
0.0,7,52.472348
0.9856,2,52.481447
0.9928,1,52.486316
0.0,12,53.44317
0.0,53,53.691476
0.0,1,53.697134
0.4384,78,54.949993
0.0,4,55.015663
0.0,9,55.057087
0.7696,32,55.204974
0.9136,12,55.25829
0.9712,4,55.278012
0.9352,9,55.319808
0.9928,1,55.337461
0.964,5,55.409801
0.0,7,55.492667
0.9208,11,55.649388
0.9856,2,55.680686
0.0,21,55.956146
0.0,5,57.275956
0.6904,43,57.481117
0.0,12,57.540296
0.0,3,57.553853
0.9496,7,57.585696
0.9496,7,57.618795
0.8704,18,57.703112
0.0,24,57.816256
0.9064,13,58.768782
0.0,42,58.953825
0.0,8,58.990719
0.9856,2,59.000546
0.0,13,59.058438
0.0,26,59.17911
0.964,5,59.204524
0.0,5,59.22837
0.0,2,59.238479
0.0,52,60.363204
0.892,15,60.434709
0.0,29,60.573244
0.0,6,60.603417
0.9136,12,60.661127
0.676,45,62.617212
0.9856,2,62.626558
0.9424,8,62.663462
0.928,10,62.709463
0.0,5,62.73434
0.964,5,62.759035
0.0,12,62.812482
0.0,4,62.833883
0.0,61,63.109125
0.928,10,63.155401
0.6976,42,64.263584
0.0,4,64.281732
0.9856,2,64.290801
0.9784,3,64.30439
0.9928,1,64.31082
0.9496,7,64.342364
0.0,1,64.347173
0.892,15,64.421443
0.9496,7,64.45489
0.9136,12,64.513978
0.7912,29,64.652632
0.712,40,65.775242
0.8992,14,65.838825
0.8272,24,65.947499
0.9496,7,65.978575
0.9784,3,65.991954
0.0,2,66.004148
0.0,20,66.099218
0.0,5,66.122331
0.0,9,66.165951
0.0,1,66.171015
0.8704,18,68.005648
0.0,8,68.041888
0.7264,38,68.216889
0.856,20,68.310404
0.9784,3,68.324039
0.0,12,68.377696
0.0,3,68.392261
0.0,12,68.448316
0.0,6,68.476156
0.9928,1,68.481148
0.0,37,69.591019
0.0,3,69.604983
0.0,10,69.655623
0.0,3,69.669765
0.9424,8,69.707396
0.964,5,69.73161
0.964,5,69.754129
0.0,4,69.771715
0.9928,1,69.77644
0.0,2,69.785654
0.9352,9,69.827166
0.9568,6,69.85369
0.9568,6,69.880483
0.0,5,69.902537
0.0,125,71.463731
0.0,26,71.580501
0.7336,37,73.51197
0.0,125,75.080091
0.64,50,75.341664
0.9424,8,75.377564
0.9064,13,75.491262
0.8488,21,75.590824
0.0,52,76.825585
0.0,4,76.85081
0.0,2,76.863231
0.0,4,76.882846
0.8992,14,76.94627
0.0,6,76.975048
0.676,45,77.204386
0.172,115,79.514769
0.9784,3,79.530851
0.0,3,79.545088
0.9712,4,79.564466
0.0,5,79.587903
0.0,36,80.762823
0.0,110,81.256675
0.0,1,82.167759
0.0,3,82.182613
0.8488,21,82.280998
0.0,125,84.659529
0.0,6,84.687906
0.0,22,84.790677
0.0,16,84.860017
0.0,8,84.897392
0.0,9,84.93755
0.7696,32,85.086782
0.0,125,86.539029
0.9496,7,86.570034
0.9856,2,86.579983
0.0,7,86.614252
0.0,1,87.588665
0.0,10,87.65208
0.0,4,87.677178
0.9208,11,87.747862
0.0,27,87.900351
0.0,125,90.42773
0.856,20,90.517836
0.0,6,90.546063
0.9568,6,90.574531
0.0,17,90.653421
0.9208,11,90.701969
0.7768,31,91.744024
0.7696,32,91.889796
0.9712,4,91.906976
0.0,3,91.921807
0.0,56,92.173689
0.0,2,92.182927
0.9568,6,92.210192
0.0,11,92.260546
0.9856,2,93.163195
0.9352,9,93.209213
0.0,6,93.237895
0.0,15,93.312122
0.0,2,93.323413
0.0,125,95.033689
0.6184,53,95.755451
0.0,8,95.813488
0.0,8,95.850172
0.0,125,97.328828
0.9496,7,97.362028
0.0,2,97.371277
0.0,31,98.423863
0.8272,24,98.53664
0.0,1,98.541582
0.5968,56,98.807807
0.0,2,98.817642
0.8704,18,98.90205
0.0,7,98.936995
0.0,2,98.94872
0.8704,18,99.9468
0.8128,26,100.064924
0.9352,9,100.107381
0.0,18,100.190005
0.0,125,102.493461
0.0,5,102.517676
0.8632,19,102.605392
0.9784,3,102.620544
0.9856,2,102.629568
0.9784,3,102.645465
0.8776,17,102.722049
0.0,7,102.754151
0.0,7,102.78912
0.9928,1,102.794086
0.0,3,102.808383
0.8632,19,103.78457
0.0,7,103.817898
0.6472,49,104.052336
0.8992,14,104.119604
0.9424,8,104.158265
0.0,125,105.639747
0.8632,19,105.725946
0.712,40,107.656722
0.0,18,107.738586
0.0,2,107.747892
0.9712,4,107.765818
0.0,1,107.770799
0.9496,7,107.802567
0.4888,71,108.123537
0.9784,3,108.137606
0.0,5,109.08568
0.7912,29,109.224287
0.0,52,109.475358
0.0,8,109.513588
0.9136,12,109.570909
0.9928,1,109.576319
0.8632,19,109.662971
0.9208,11,110.615166
0.0,9,110.658883
0.0,15,110.730385
0.0,1,110.736613
0.0,2,110.746028
0.8272,24,110.861922
0.0,21,110.961848
0.0,4,110.980293
0.7912,29,111.115721
0.0,27,113.039355
0.0,21,113.172576
0.0,125,114.74424
0.9784,3,114.758614
0.0,37,114.926901
0.9856,2,114.936211
0.9424,8,114.97017
0.9208,11,115.021763
0.8272,24,115.126256
0.0,2,115.135857
0.9784,3,115.150078
0.4024,83,116.425953
0.0,1,116.43216
0.0,5,116.454649
0.8632,19,116.54232
0.7912,29,118.213051
0.82,25,118.529546
0.0,29,118.664731
0.9352,9,118.707316
0.964,5,118.732229
0.82,25,118.843274
0.4816,72,120.061996
0.9856,2,120.071107
0.604,55,120.323327
0.9784,3,120.338712
0.9856,2,120.348413
0.0,8,120.384933
0.9712,4,120.403477
0.8416,22,121.397121
0.0,2,121.40825
0.964,5,121.43367
0.0,10,121.478854
0.0,1,121.483971
0.9352,9,121.526076
0.0,1,121.530924
0.8488,21,121.628312
0.0,40,121.810628
0.9928,1,121.815482
0.0,1,121.820776
0.0,3,121.835443
0.0,2,121.845198
0.0,1,121.849908
0.9928,1,121.854696
0.0,5,121.87879
0.9712,4,121.898929
0.9064,13,121.961208
0.8704,18,123.056065
0.8128,26,123.418823
0.0,41,123.963837
0.9856,2,123.994253
0.8992,14,124.147164
0.784,30,125.175158
0.0,42,125.383302
0.9712,4,125.401698
0.9856,2,125.411492
0.0,22,125.51137
0.0,7,125.547876
0.0,6,125.577893
0.748,35,125.739228
0.82,25,126.735733
0.964,5,126.759622
0.0,5,126.784378
0.0,3,126.798224
0.0,3,126.811924
0.9424,8,126.849953
0.9064,13,126.914725
0.0,9,126.955734
0.0,20,127.056257
0.8776,17,127.137548
0.0,2,127.147291
0.0,2,127.157767
0.0,14,127.225446
0.8704,18,128.187769
0.8128,26,128.375332
0.0,1,128.380871
0.964,5,128.403021
0.9352,9,128.442652
0.9496,7,128.475454
0.9424,8,128.513965
0.9784,3,128.52883
0.0,3,128.543345
0.9712,4,128.562891
0.0,28,128.741773
0.0,17,128.968839
0.0,7,129.066525
0.9784,3,130.522408
0.9856,2,130.533731
0.9208,11,130.587196
0.0,8,130.625369
0.7192,39,130.803413
0.0,11,130.853918
0.8488,21,130.949715
0.784,30,131.088573
0.0,21,132.186303
0.0,48,132.761836
0.0,23,132.87399
0.0,5,132.897005
0.9568,6,132.927123
0.1432,119,134.4457
0.9784,3,134.460075
0.9712,4,134.479686
0.9784,3,134.494231
0.0,11,134.544468
0.0,3,134.559067
0.8488,21,135.646419
0.0,21,135.750354
0.0,5,135.774576
0.0,125,137.412905
0.964,5,137.436833
0.9208,11,137.488946
0.0,5,137.513091
0.0,9,137.555109
0.0,39,137.743692
0.964,5,137.768203
0.0,10,137.816304
0.712,40,138.910354
0.9784,3,138.924175
0.0,6,138.951305
0.0,2,138.962991
0.9208,11,139.082334
0.0,5,139.134645
0.9928,1,139.177788
0.8128,26,139.519487
0.9352,9,139.632568
0.0,53,141.168959
0.0,76,141.553777
0.0,2,141.562831
0.9424,8,141.598824
0.9496,7,141.63098
0.9496,7,141.663906
0.9784,3,141.679496
0.0,3,141.693984
0.8776,17,142.694875
0.8848,16,142.776113
0.5248,66,143.073291
0.0,25,143.183475
0.0,125,145.129531
0.9856,2,145.152072
0.9568,6,145.226195
0.0,7,145.322219
0.9352,9,146.558461
0.0,125,148.04232
0.0,10,148.089885
0.0,6,148.119455
0.784,30,148.262599
0.0,3,148.276578
0.0,11,148.330425
0.9928,1,148.335294
0.0,11,148.386933
0.8128,26,148.50819
0.8704,18,148.589391
0.7408,36,149.750321
0.0,1,149.757238
0.9352,9,149.817314
0.0,11,149.889929
0.9928,1,149.897161
0.0,2,149.909616
0.964,5,149.942007
0.8776,17,150.048862
0.9712,4,150.073347
0.0,14,150.142683
0.0,1,150.14831
0.0,125,152.508486
0.9568,6,152.534991
0.0,96,153.873932
0.0,7,153.906329
0.0,1,153.91295
0.9064,13,153.973417
0.8272,24,154.08413
0.9496,7,154.117962
0.9928,1,154.123107
0.0,8,154.159612
0.7048,41,155.324356
0.0,36,155.551895
0.9784,3,155.570368
0.0,8,155.618399
0.0,72,157.711298
0.0,7,157.74335
0.0,102,159.110882
0.9928,1,159.115773
0.6544,48,159.341735
0.0,4,159.360378
0.9496,7,159.391192
0.7768,31,159.532388
0.7984,28,160.606086
0.0,125,161.191227
0.0,7,162.987192
0.0,21,163.080711
0.0,28,163.210105
0.0,9,163.257054
0.0,1,163.262591
0.0,3,163.277843
0.0,8,163.315647
0.5896,57,164.518754
0.8416,22,164.735647
0.0,4,164.760506
0.9136,12,164.825385
0.0,10,164.872361
0.9568,6,164.899069
0.8776,17,164.974565
0.0,8,165.012033
0.9856,2,165.02089
0.0,22,165.121836
0.9064,13,165.180878
0.0,10,166.137643
0.9352,9,166.18431
0.9928,1,166.189964
0.0,20,166.279595
0.0,38,166.452116
0.8416,22,166.551857
0.0,35,166.707138
0.9208,11,168.53697
0.0,2,168.546266
0.0,123,170.061296
0.0,3,170.075984
0.712,40,170.261092
0.0,1,170.266044
0.5248,66,170.576835
0.7768,31,171.639021
0.0,1,171.645001
0.1864,113,173.721148
0.0,5,173.788755
0.9928,1,173.808204
0.748,35,174.077449
0.9784,3,174.091693
0.8848,16,174.167442
0.8704,18,174.247212
0.0,57,175.402967
0.9928,1,175.407964
0.0,125,177.300671
0.0,3,177.320166
0.9712,4,177.344982
0.0,8,177.394255
0.0,2,177.406585
0.0,42,177.662321
0.0,6,177.6946
0.0,13,177.756619
0.604,55,179.796459
0.9712,4,179.815553
0.9784,3,179.830609
0.9424,8,179.868218
0.0,27,179.991503
0.0,1,179.996264
0.0,2,180.005336
0.9928,1,180.010161
0.964,5,180.033877
0.9208,11,180.082624
0.0,6,180.109578
0.0,2,180.133809
0.9712,4,180.152631
0.0,125,181.610968
0.0,6,181.638374
0.9712,4,181.658618
0.928,10,181.708989
0.0,1,181.714586
0.9712,4,181.735995
0.0,125,183.374373
0.6112,54,185.381247
0.0,3,185.396116
0.9856,2,185.405872
0.9856,2,185.4161
0.0,6,185.442022
0.0,119,186.872639
0.7984,28,186.998857
0.9712,4,187.018237
0.9928,1,187.024068
0.0,125,188.535113
0.964,5,188.557896
0.0,15,188.626384
0.9928,1,188.631457
0.0,12,188.686488
0.0,1,188.69137
0.0,12,188.743407
0.0,8,188.781249
0.0,3,188.796186
0.9496,7,189.885897
0.0,125,191.967801
0.9712,4,191.988246
0.9352,9,192.03174
0.964,5,192.056037
0.3808,86,192.446478
0.0,24,193.455304
0.0,1,193.461947
0.9928,1,193.466955
0.9568,6,193.496051
0.784,30,193.650848
0.4744,73,193.984134
0.9496,7,194.016317
0.9568,6,194.045404
0.0,125,196.461446
0.9784,3,196.477264
0.9208,11,197.436808
0.0,5,197.461342
0.0,3,197.474887
0.0,5,197.500284
0.0,30,197.639019
0.9568,6,197.666261
0.9712,4,197.685908
0.928,10,197.733275
0.9568,6,197.762299
0.0,9,197.805291
0.0,78,199.072615
0.9856,2,199.083192
0.0,3,199.09895
0.9928,1,199.104719
0.9568,6,199.133917
0.9856,2,199.143903
0.9712,4,199.163451
0.0,125,200.789144
0.0,2,200.799692
0.8416,22,200.961596
0.0,6,201.04207
0.9856,2,201.07471
0.9928,1,201.08283
0.0,7,201.182554
0.9424,8,201.287434
0.0,4,201.350536
0.7408,36,202.807843
0.9568,6,202.835758
0.9928,1,202.840772
0.0,74,203.17311
0.6976,42,204.235483
0.0,17,204.312234
0.856,20,204.400874
0.9136,12,204.454839
0.5536,62,204.750295
0.9784,3,204.765521
0.0,3,204.779545
0.64,50,205.997522
0.928,10,206.043901
0.0,3,206.058003
0.9928,1,206.062983
0.0,7,206.09453
0.0,6,206.121317
0.0,125,208.445828
0.0,2,208.456086
0.0,5,208.47947
0.8416,22,208.58234
0.0,2,208.59241
0.964,5,208.616668
0.9856,2,208.627661
0.532,65,209.836771
0.9784,3,209.852467
0.0,125,211.314413
0.9352,9,211.357138
0.0,3,211.37353
0.0,1,211.378331
0.9568,6,211.406975
0.0,3,211.421294
0.9712,4,211.439265
0.9496,7,211.47421
0.0,10,211.520211
0.9352,9,211.562951
0.9568,6,211.591337
0.9784,3,211.605367
0.0,2,211.615831
0.9856,2,211.626095
0.0,15,211.692904
0.0,46,213.657068
0.0,1,213.662098
0.7984,28,213.78609
0.0,23,213.895143
0.964,5,213.919302
0.892,15,213.990953
0.9856,2,214.000933
0.9496,7,214.032651
0.9856,2,214.042881
0.0,1,214.048057
0.9856,2,215.067492
0.0,53,215.380581
0.9856,2,215.390117
0.9784,3,215.403717
0.9928,1,215.408769
0.0,26,215.526099
0.0,6,215.554973
0.0,14,215.617782
0.9856,2,215.627728
0.9712,4,215.648191
0.9064,13,215.709626
0.82,25,216.732445
0.0,2,216.74238
0.9496,7,216.775183
0.8128,26,216.897395
0.0,8,216.934711
0.9568,6,216.962873
0.0,45,217.184298
0.9784,3,217.198804
0.0,3,217.215236
0.0,7,219.03643
0.0,28,219.161941
0.0,3,219.176964
0.0,5,219.199212
0.928,10,219.245059
0.9064,13,219.305025
0.0,112,220.954661
0.0,1,220.959705
0.3736,87,222.341577
0.9928,1,222.346782
0.0,3,222.360159
0.9856,2,222.370595
0.8272,24,222.480702
0.928,10,222.531553
0.9064,13,222.59048
0.0,14,222.655017
0.9208,11,222.706849
0.0,4,222.725191
0.964,5,222.748295
0.0,28,222.878512
0.9928,1,222.88407
0.0,125,225.146733
0.0,2,225.15718
0.0,125,226.727094
0.0,125,228.14168
0.0,125,230.48187
0.9496,7,230.518526
0.9208,11,231.484344
0.9208,11,231.612086
0.0,125,233.105615
0.0,125,234.641423
0.0,35,235.073897
0.9784,3,235.125074
0.0,1,235.139351
0.0,85,236.887073
0.928,10,237.020808
0.0,2,237.033643
0.0,1,237.03987
0.0,2,237.052613
0.0,1,237.058946
0.0,33,237.225644
0.9712,4,237.24486
0.3592,89,238.602316
0.0,4,238.627075
0.9928,1,238.633904
0.9136,12,238.70635
0.8776,17,238.797215
0.8056,27,238.918088
0.0,1,238.922973
0.0,19,239.010869
0.0,2,239.02096
0.0,7,239.053863
0.0,2,239.065878
0.0,40,240.241513
0.0,4,240.268867
0.0,125,242.475596
0.9568,6,242.507911
0.892,15,242.572848
0.0,2,242.582636
0.8488,21,242.67775
0.0,11,242.728044
0.0,7,242.761655
0.9856,2,242.770827
0.0,5,242.794172
0.5392,64,243.970582
0.0,3,243.985074
0.0,3,244.000321
0.9568,6,244.028997
0.9856,2,244.038572
0.9568,6,244.067064
0.0,125,245.542886
0.0,5,245.567168
0.8056,27,245.694481
0.9352,9,245.736068
0.0,27,245.859791
0.9712,4,245.880426
0.0,117,248.322982
0.0,8,248.360882
0.0,3,248.375374
0.4312,79,249.785167
0.9064,13,249.843681
0.9496,7,249.875831
0.0,49,251.054046
0.9856,2,251.066583
0.7048,41,251.302841
0.0,11,251.355155
0.9424,8,251.393004
0.9352,9,251.433953
0.4888,71,253.484854
0.0,4,253.504204
0.0,5,253.527746
0.0,4,253.547182
0.9928,1,253.551912
0.9928,1,253.556729
0.9208,11,253.603706
0.892,15,253.667393
0.7624,33,253.819668
0.0,1,253.82569
0.0,61,255.002501
0.0,3,255.016134
0.0,2,255.02558
0.0,4,255.044379
0.0,29,255.178124
0.9712,4,255.197703
0.0,6,255.227953
0.0,1,255.233005
0.964,5,255.256254
0.0,125,256.738869
0.9928,1,256.745073
0.9856,2,256.754469
0.9424,8,256.79011
0.604,55,258.816576
0.9352,9,258.86205
0.5536,62,259.141284
0.7264,38,259.322526
0.0,2,260.226639
0.1432,119,260.771288
0.9784,3,260.786702
0.0,20,261.838726
0.0,5,261.871209
0.3376,92,262.364629
0.9784,3,262.37852
0.9136,12,262.433931
0.7912,29,264.365231
0.9568,6,264.393516
0.9784,3,264.407532
0.9208,11,264.457868
0.856,20,264.789132
0.1576,117,266.218589
0.0,25,266.335928
0.0,26,266.452306
0.0,22,267.459657
0.0,5,267.482578
0.856,20,267.57605
0.8704,18,267.660232
0.0,1,267.665335
0.0,30,267.811478
0.0,11,267.861904
0.9784,3,267.875911
0.9784,3,267.891859
0.9712,4,267.910817
0.0,5,267.935447
0.0,5,267.958971
0.9784,3,267.973679
0.9784,3,267.988917
0.0,2,267.998565
0.3448,91,270.173268
0.0,3,270.187479
0.0,6,270.214447
0.8704,18,270.295907
0.928,10,270.343521
0.9496,7,270.377958
0.9928,1,270.383475
0.0,3,270.399057
0.0,12,271.3741
0.928,10,271.420789
0.0,2,271.43095
0.8776,17,271.511478
0.9928,1,271.517814
0.0,8,271.554978
0.0,5,271.577296
0.964,5,271.599553
0.0,2,271.609456
0.9856,2,271.618374
0.9784,3,271.631726
0.5464,63,271.920277
0.712,40,273.0085
0.0,16,273.079028
0.0,11,273.128138
0.9856,2,273.136925
0.0,33,273.288764
0.9784,3,273.303317
0.0,9,273.345441
0.9856,2,273.354483
0.2296,107,275.466634
0.8704,18,275.548065
0.0,4,275.566909
0.0,6,275.595675
0.0,69,276.910404
0.0,2,276.920288
0.0,4,276.940358
0.0,4,276.960232
0.8344,23,277.0753
0.9784,3,277.091134
0.0,11,277.14404
0.9784,3,277.158725
0.0,32,278.309931
0.7408,36,278.485001
0.0,22,278.589012
0.784,30,278.733509
0.0,104,280.270855
0.0,5,280.294499
0.0,25,280.413702
0.0,55,281.681512
0.0,1,281.688347
0.0,7,281.730841
0.9712,4,281.754761
0.856,20,281.862696
0.964,5,281.884989
0.6184,53,283.021822
0.9928,1,283.029769
0.9208,11,283.083338
0.0,114,283.616488
0.0,5,284.899139
0.0,9,285.079228
0.9928,1,285.094157
0.964,5,285.156898
0.0,125,286.874501
0.9928,1,286.879768
0.928,10,286.925462
0.9856,2,286.935057
0.9208,11,286.986727
0.0,4,287.006038
0.892,15,287.083826
0.9712,4,287.104361
0.9712,4,287.123336
0.0,3,287.138178
0.9784,3,287.152288
0.0,2,287.162262
0.0,1,287.16726
0.0,125,288.660837
0.0,1,288.66714
0.928,10,288.714411
0.964,5,288.737709
0.9928,1,288.742431
0.9784,3,288.755715
0.0,1,288.761205
0.0,10,288.808774
0.9856,2,288.819702
0.0,7,288.854439
0.0,8,288.89238
0.0,1,288.897835
0.0,8,289.829174
0.9928,1,289.834064
0.0,4,289.856454
0.9136,12,289.913429
0.7624,33,290.205494
0.9784,3,290.245462
0.9496,7,290.3353
0.0,9,290.454232
0.9856,2,290.477041
0.8992,14,290.663251
0.9856,2,290.691921
0.9856,2,290.722354
0.0,125,292.510825
0.8992,14,292.57474
0.352,90,293.932595
0.0,9,293.974997
0.964,5,293.998419
0.0,125,295.478252
0.9568,6,295.504909
0.9856,2,295.514125
0.0,12,295.569525
0.0,2,295.579268
0.6328,51,297.558093
0.0,5,297.580147
0.0,4,297.599229
0.9424,8,297.637782
0.9568,6,297.665484
0.9928,1,297.670542
0.0,6,297.699551
0.8488,21,297.797527
0.7768,31,297.932912
0.9856,2,297.942891
0.0,3,297.956452
0.892,15,298.023223
0.0,125,299.503431
0.9856,2,299.513011
0.4312,79,300.93544
0.7408,36,301.101713
0.0,6,301.13167
0.0,2,301.142488
0.0,55,303.179851
0.0,1,303.184799
0.0,1,303.189692
0.5536,62,303.477523
0.0,7,303.510468
0.8056,27,304.54086
0.8488,21,304.636625
0.0,118,306.196615
0.0,4,306.221791
0.0,125,308.791606
0.0,4,308.811846
0.0,31,308.951202
0.9064,13,309.009075
0.0,2,309.018352
0.9784,3,309.031871
0.0,3,309.046043
0.9928,1,309.05082
0.0,22,309.153277
0.7912,29,310.194011
0.9856,2,310.20394
0.9568,6,310.230077
0.3808,86,310.623795
0.0,2,310.633463
0.0,2,310.64356
0.0,1,310.649028
0.0,4,310.669672
0.9496,7,310.703034
0.0,5,310.726451
0.9208,11,311.68577
0.0,12,311.745384
0.0,13,311.809368
0.0,9,311.852416
0.0,5,311.874913
0.0,2,311.885217
0.9136,12,311.939517
0.0,17,312.016634
0.0,5,312.03979
0.9928,1,312.04546
0.6544,48,312.262221
0.0,5,314.027508
0.7408,36,314.188688
0.9712,4,314.206082
0.0,21,314.300963
0.8848,16,314.382888
0.0,14,314.453246
0.0,6,314.484317
0.4456,77,315.752601
0.3952,84,317.029271
0.0,9,317.075487
0.0,2,317.085196
0.0,10,317.13291
0.9856,2,317.142733
0.5824,58,317.406169
0.0,125,319.727249
0.9712,4,319.748296
0.0,2,319.757712
0.8056,27,319.887071
0.964,5,319.910714
0.0,36,320.963959
0.9352,9,321.00675
0.0,2,321.015685
0.8416,22,321.118069
0.9712,4,321.137101
0.0,16,321.209179
0.0,6,321.236817
0.9712,4,321.255644
0.28,100,322.601627
0.9928,1,322.607107
0.0,7,322.640565
0.8272,24,322.758666
0.9208,11,322.80962
0.9856,2,322.820208
0.0,18,322.904679
0.0,6,323.821069
0.9568,6,323.848058
0.0,125,326.044883
0.5608,61,326.321203
0.0,41,326.505941
0.0,1,326.511598
0.9928,1,326.516595
0.82,25,327.554446
0.0,3,327.569759
0.0,7,327.60176
0.9496,7,327.637074
0.7048,41,327.828765
0.7408,36,328.001696
0.8272,24,328.11962
0.9352,9,329.050591
0.0,77,329.408886
0.9424,8,329.516401
0.0,10,329.659143
0.8704,18,329.89243
0.7552,34,331.406853
0.9856,2,331.419081
0.9568,6,331.447459
0.0,30,331.588271
0.964,5,331.609747
0.0,40,331.79973
0.82,25,332.81244
0.9856,2,332.821704
0.0,125,334.278317
0.0,15,334.345305
0.0,125,336.699773
0.0,1,336.707735
0.0,60,337.000578
0.0,8,337.044731
0.8416,22,337.159512
0.928,10,337.208286
0.0,2,337.21899
0.9928,1,337.224452
0.0,5,337.248931
0.0,125,338.719154
0.9856,2,338.729813
0.0,125,340.161126
0.0,125,342.486279
0.9352,9,343.414027
0.8776,17,343.495842
0.0,2,343.505341
0.892,15,343.576824
0.9568,6,343.608492
0.0,48,343.831435
0.856,20,343.925338
0.9784,3,343.939577
0.9352,9,343.981682
0.0,8,344.909857
0.0,11,344.958668
0.82,25,345.071368
0.0,19,345.160909
0.9352,9,345.202759
0.0,16,345.279988
0.9136,12,345.337376
0.0,17,345.416429
0.0,125,347.664178
0.0,72,348.891479
0.8128,26,349.013665
0.9856,2,349.023443
0.9424,8,349.058111
0.8704,18,349.140994
0.0,7,349.176657
0.0,125,350.973594
0.7624,33,352.77448
0.9856,2,352.800991
0.0,9,352.905138
0.0,3,352.920406
0.0,9,352.961259
0.9928,1,352.966231
0.9856,2,352.975656
0.0,125,354.421465
0.9784,3,354.435245
0.856,20,354.525501
0.0,5,354.548535
0.7984,28,354.675562
0.964,5,354.698309
0.0,1,354.703624
0.928,10,354.7488
0.0,4,354.767001
0.9496,7,354.800137
0.9928,1,354.80513
0.784,30,355.860789
0.9064,13,355.922406
0.0,6,355.951341
0.0,18,356.036633
0.0,2,356.046281
0.9856,2,356.056238
0.9784,3,356.070687
0.9784,3,356.085694
0.0,10,356.133372
0.964,5,356.157726
0.0,2,356.167352
0.856,20,356.257977
0.9712,4,356.276775
0.7336,37,357.400862
0.0,1,357.406947
0.0,2,357.417549
0.964,5,357.483384
0.0,16,357.706695
