#{"t_start": 1729092630.091261, "env_id": "roundabout-v0"}
r,l,t
9.041667,11,13.062486
4.666667,6,19.120582
10.041667,11,30.226357
10.708333,11,41.262644
9.375,11,52.324538
9.666667,11,63.450397
10.583333,11,74.723279
1.041667,2,76.732144
9.708333,11,88.059742
9.541667,11,99.054514
9.375,11,110.08161
10.375,11,121.207221
1.125,2,123.230572
1.791667,3,126.249463
8.833333,11,137.499962
6.291667,8,145.538882
9.75,11,156.731086
1.083333,2,158.782481
9.416667,11,169.786153
9.333333,11,181.011325
9.208333,11,192.007437
8.25,10,202.100148
3.875,5,207.337024
8.375,10,217.421782
6.708333,8,225.444487
1.125,2,227.458448
9.541667,11,238.574507
9.458333,11,249.645604
9.625,11,260.762813
5.625,7,271.361163
10.0,11,282.545084
10.083333,11,293.650227
9.541667,11,304.868834
10.75,11,316.036918
10.375,11,327.148328
9.875,11,338.311266
9.583333,11,349.389427
9.25,11,360.505003
1.166667,2,362.557791
10.708333,11,373.723154
1.125,2,375.733133
9.833333,11,386.936949
10.791667,11,397.993559
9.083333,11,409.099342
9.625,11,420.221129
10.041667,11,431.159448
6.5,8,439.237991
10.875,11,450.325643
9.458333,11,461.426844
10.458333,11,472.510792
10.083333,11,483.622477
10.083333,11,494.676261
9.291667,11,505.773436
10.666667,11,516.980322
9.125,11,530.649861
9.75,11,541.720931
9.208333,11,552.828907
9.125,11,563.828058
9.625,11,574.892909
4.666667,6,580.980288
5.791667,7,588.19091
4.833333,6,594.175906
9.666667,11,605.2035
9.416667,11,616.361495
10.25,11,627.547527
1.041667,2,629.615988
9.625,11,640.69576
9.75,11,651.843876
10.041667,11,662.963915
1.166667,2,664.98315
10.708333,11,676.100421
9.125,11,687.280224
5.5,7,694.284402
9.166667,11,705.385967
10.583333,11,716.624072
10.458333,11,727.854366
9.666667,11,738.957828
8.958333,11,750.117234
10.208333,11,761.288993
10.5,11,772.31721
10.458333,11,783.475905
10.0,11,797.340223
9.291667,11,808.422039
10.875,11,819.540844
10.125,11,830.706856
9.833333,11,841.830865
9.458333,11,852.923406
9.041667,11,864.169714
9.625,11,875.417046
9.333333,11,886.515903
9.041667,11,897.705136
9.833333,11,908.791417
1.125,2,910.819362
9.458333,11,921.89836
9.625,11,933.018196
9.25,11,944.17476
9.875,11,955.207793
9.25,11,966.287506
9.666667,11,977.40596
9.416667,11,988.546777
9.541667,11,999.628379
9.708333,11,1010.76083
9.375,11,1021.918529
10.583333,11,1033.01443
10.0,11,1044.22123
9.833333,11,1058.281938
9.666667,11,1069.329343
9.083333,11,1080.460105
9.666667,11,1091.520158
9.75,11,1102.619209
4.75,6,1108.736212
10.125,11,1119.913219
10.041667,11,1130.946906
1.125,2,1133.010985
9.208333,11,1144.064139
9.583333,11,1155.194409
10.083333,11,1166.278107
9.708333,11,1177.340194
9.25,11,1188.375084
9.208333,11,1199.524577
10.083333,11,1210.562366
6.5,8,1218.694608
9.166667,11,1229.780036
9.583333,11,1240.857152
9.208333,11,1251.891342
9.0,11,1262.994113
10.083333,11,1274.120591
9.5,11,1285.176963
3.666667,5,1290.226552
10.333333,11,1301.298462
10.25,11,1315.749006
10.25,11,1326.706756
9.5,11,1337.744464
9.166667,11,1348.883997
9.208333,11,1359.805012
9.833333,11,1371.0279
9.25,11,1382.036541
9.375,11,1393.02055
10.5,11,1404.014601
9.666667,11,1415.031695
6.125,7,1422.133638
9.416667,11,1433.12585
9.208333,11,1444.079915
10.0,11,1455.048358
8.958333,11,1466.115968
9.416667,11,1477.15451
9.416667,11,1488.162916
3.833333,5,1493.132956
9.666667,11,1504.208131
9.166667,11,1515.273821
9.625,11,1526.219723
