#{"t_start": 1729092630.1037896, "env_id": "roundabout-v0"}
r,l,t
9.166667,11,13.117774
10.666667,11,24.166796
1.125,2,26.21265
9.5,11,37.320736
4.875,6,43.266661
10.375,11,54.371523
7.291667,9,63.517261
1.125,2,65.546693
1.875,3,68.669537
9.5,11,79.823451
6.291667,8,88.135094
9.5,11,99.113233
10.291667,11,110.139148
3.833333,5,115.181314
9.041667,11,126.308294
1.166667,2,128.368308
9.833333,11,139.549701
2.916667,4,143.546977
9.833333,11,154.698001
6.541667,8,162.812286
9.833333,11,173.863889
1.125,2,175.905114
3.875,5,181.07355
9.958333,11,192.068726
9.208333,11,203.179482
2.916667,4,207.399693
6.541667,8,215.421779
9.333333,11,226.503518
3.041667,4,230.52913
1.166667,2,232.557239
9.416667,11,243.676685
10.583333,11,254.754163
4.75,6,260.826459
9.166667,11,275.447968
1.166667,2,277.525159
1.125,2,279.567627
9.541667,11,290.696165
9.75,11,301.864266
9.916667,11,313.044366
8.958333,11,324.152033
9.833333,11,335.323654
1.083333,2,337.353393
10.625,11,348.423337
9.791667,11,359.545891
10.625,11,370.713686
5.375,7,377.934533
10.625,11,389.026443
9.708333,11,400.054948
9.291667,11,411.120687
9.416667,11,422.283155
9.083333,11,433.236428
9.958333,11,444.329496
10.125,11,455.420563
10.083333,11,466.472394
10.75,11,477.587224
9.25,11,488.69315
9.5,11,499.728494
9.416667,11,510.955933
9.583333,11,521.994283
3.708333,5,529.617807
9.666667,11,540.679262
9.583333,11,551.847447
9.75,11,562.865315
9.416667,11,573.913852
6.666667,8,582.070582
9.791667,11,593.223084
10.041667,11,604.241523
5.875,7,611.383181
4.125,5,616.428351
1.791667,3,619.51631
10.375,11,630.663855
10.208333,11,641.745351
1.958333,3,644.790508
10.75,11,655.964822
9.0,11,667.02179
10.166667,11,678.195054
9.958333,11,689.322188
9.291667,11,700.457543
9.25,11,711.603593
5.083333,6,717.745921
9.583333,11,728.915386
10.583333,11,740.015158
9.583333,11,751.206115
3.875,5,756.290623
10.333333,11,767.393903
10.041667,11,778.482451
10.083333,11,792.31229
4.75,6,798.416119
9.625,11,809.494226
9.166667,11,820.617037
9.958333,11,831.810701
10.5,11,842.896705
9.375,11,854.0077
9.333333,11,865.207148
9.166667,11,876.492109
3.75,5,881.560131
9.708333,11,892.633411
9.416667,11,903.766993
9.0,11,914.894497
9.833333,11,926.017392
9.583333,11,937.150694
10.083333,11,948.221979
9.916667,11,959.237801
10.041667,11,970.332759
9.041667,11,981.474588
9.416667,11,992.596531
9.375,11,1003.731329
9.25,11,1014.846976
9.458333,11,1025.995813
5.666667,7,1033.081668
9.0,11,1044.276586
9.75,11,1058.340389
9.125,11,1069.387905
9.875,11,1080.524127
9.916667,11,1091.577643
9.625,11,1102.678554
10.583333,11,1113.810288
9.25,11,1125.052921
9.416667,11,1136.078149
9.333333,11,1147.16207
8.958333,11,1158.271689
10.166667,11,1169.318618
9.041667,11,1180.342254
10.5,11,1191.404546
9.125,11,1202.547513
9.208333,11,1213.587349
9.125,11,1224.779958
10.583333,11,1235.859005
10.041667,11,1246.927127
9.333333,11,1258.04586
9.375,11,1269.144896
9.666667,11,1280.226031
9.458333,11,1291.276706
9.25,11,1302.388897
9.041667,11,1316.83816
9.916667,11,1327.806024
9.416667,11,1338.871409
9.416667,11,1349.980227
10.291667,11,1360.87576
9.083333,11,1372.100454
9.333333,11,1383.088628
9.041667,11,1394.081024
9.333333,11,1405.062716
9.75,11,1416.088711
9.291667,11,1427.156943
9.583333,11,1438.149115
9.625,11,1449.098667
5.541667,7,1456.108283
9.125,11,1467.176663
9.291667,11,1478.207143
9.166667,11,1489.177994
9.125,11,1500.227463
9.291667,11,1511.350807
9.0,11,1522.271918
9.5,11,1533.279316
8.958333,11,1544.29961
9.166667,11,1555.361084
9.166667,11,1566.36865
1.083333,2,1571.525946
9.833333,11,1582.550544
9.541667,11,1593.549139
9.583333,11,1607.986552
9.458333,11,1618.936015
9.166667,11,1629.846894
10.291667,11,1640.823027
1.083333,2,1642.859873
9.833333,11,1653.876504
5.0,6,1659.950593
9.208333,11,1670.943181
9.5,11,1681.920094
9.416667,11,1692.962635
9.041667,11,1704.007657
9.5,11,1715.026269
9.041667,11,1726.126302
10.25,11,1737.161536
9.583333,11,1748.197887
9.458333,11,1759.142684
9.125,11,1770.176904
10.041667,11,1781.180209
10.5,11,1792.177985
9.208333,11,1803.24764
9.5,11,1814.301256
10.041667,11,1825.229776
9.666667,11,1839.176796
9.25,11,1850.25905
9.125,11,1861.257981
9.458333,11,1872.258519
1.083333,2,1874.257998
9.25,11,1885.317905
9.166667,11,1896.25514
9.583333,11,1907.237922
9.375,11,1918.354159
9.166667,11,1929.351556
9.166667,11,1940.354777
9.291667,11,1951.44874
9.208333,11,1962.523475
9.875,11,1973.451327
9.416667,11,1984.461987
9.708333,11,1995.520141
9.375,11,2006.551537
9.125,11,2017.611961
9.458333,11,2028.706467
9.583333,11,2039.740359
9.791667,11,2050.720729
9.041667,11,2061.715587
9.208333,11,2072.741614
9.083333,11,2083.788594
10.041667,11,2097.640148
9.208333,11,2108.695051
9.333333,11,2119.71975
9.166667,11,2130.742355
8.958333,11,2141.772966
9.25,11,2152.802589
9.333333,11,2163.844888
9.083333,11,2174.889498
9.25,11,2185.921057
9.041667,11,2196.95131
9.083333,11,2207.911531
9.166667,11,2219.020501
9.916667,11,2230.061864
9.583333,11,2241.040951
9.041667,11,2251.97764
9.875,11,2263.034651
9.125,11,2274.024403
9.0,11,2285.030744
9.041667,11,2296.06487
9.833333,11,2307.269403
9.125,11,2318.323773
9.458333,11,2329.298362
9.041667,11,2340.310626
9.75,11,2353.928524
9.125,11,2365.002478
9.125,11,2376.045214
9.166667,11,2387.200651
9.125,11,2398.207661
9.75,11,2409.213701
9.041667,11,2420.256209
9.375,11,2431.270344
9.041667,11,2442.233669
9.833333,11,2453.308394
9.458333,11,2464.375383
9.083333,11,2475.414071
9.416667,11,2486.378405
9.083333,11,2497.454768
9.0,11,2508.488313
9.375,11,2519.459455
9.125,11,2530.556095
9.375,11,2541.621648
9.333333,11,2552.711226
9.0,11,2563.758671
9.583333,11,2574.915975
9.791667,11,2585.962343
9.208333,11,2597.031046
9.541667,11,2608.150535
9.0,11,2622.179106
9.083333,11,2633.256248
9.291667,11,2644.286996
9.208333,11,2655.351043
9.25,11,2666.379846
9.166667,11,2677.450708
9.125,11,2688.548387
9.791667,11,2699.595327
9.291667,11,2710.671379
9.375,11,2721.726322
9.291667,11,2732.790484
9.125,11,2743.798454
9.166667,11,2754.802988
9.333333,11,2765.885131
9.083333,11,2777.010988
9.0,11,2787.976545
9.041667,11,2799.036323
9.583333,11,2810.220602
9.083333,11,2821.287203
9.541667,11,2832.37162
10.041667,11,2843.528338
9.125,11,2854.679563
9.041667,11,2865.725111
9.0,11,2879.624466
9.125,11,2890.739733
9.291667,11,2901.826313
9.166667,11,2912.790622
9.041667,11,2923.916574
9.291667,11,2935.030851
9.0,11,2946.029953
9.041667,11,2957.061279
9.041667,11,2968.210626
9.125,11,2979.333357
9.208333,11,2990.302068
9.166667,11,3001.355093
8.958333,11,3012.407387
9.291667,11,3023.329064
9.0,11,3034.353398
9.083333,11,3045.486535
9.083333,11,3056.614403
9.125,11,3067.536371
9.291667,11,3078.570195
9.916667,11,3089.658074
9.125,11,3100.639027
9.208333,11,3111.646658
9.166667,11,3122.832664
9.166667,11,3137.06899
9.083333,11,3148.023356
9.041667,11,3159.118599
9.166667,11,3170.214088
9.083333,11,3181.227148
9.291667,11,3195.7469
9.0,11,3206.800728
9.083333,11,3217.865602
9.208333,11,3229.028477
9.083333,11,3239.975438
9.25,11,3250.94078
9.125,11,3261.912743
8.958333,11,3272.89365
9.083333,11,3283.88203
9.0,11,3294.863652
9.125,11,3305.917065
9.125,11,3316.856476
9.083333,11,3327.834449
9.166667,11,3338.832525
9.083333,11,3349.774039
9.291667,11,3360.752185
9.166667,11,3371.710397
9.083333,11,3382.790728
9.041667,11,3396.450535
9.458333,11,3407.45863
