#{"t_start": 1729092629.9639375, "env_id": "roundabout-v0"}
r,l,t
10.416667,11,12.513484
5.041667,6,18.606344
1.125,2,20.655132
9.375,11,31.721283
1.166667,2,33.680766
10.041667,11,44.729674
1.125,2,46.740798
3.5,5,51.817989
1.166667,2,53.827502
10.458333,11,64.985357
1.125,2,67.027113
9.125,11,78.247056
5.5,7,85.475288
9.208333,11,96.524029
9.75,11,107.553897
1.125,2,109.574854
9.541667,11,120.712386
10.166667,11,131.952142
1.166667,2,133.956239
1.083333,2,135.956217
10.416667,11,147.073191
10.833333,11,158.274751
1.125,2,160.282106
8.833333,11,171.292532
9.541667,11,182.587159
6.5,8,190.508137
9.333333,11,201.594243
9.625,11,212.832388
9.958333,11,223.952145
9.875,11,235.043224
9.75,11,246.116703
1.166667,2,248.119495
10.791667,11,259.249924
9.5,11,273.899484
9.125,11,285.086059
1.041667,2,287.093115
1.125,2,289.159272
4.958333,6,295.155265
9.291667,11,306.374028
10.083333,11,317.580397
10.25,11,328.660628
9.583333,11,339.850324
9.125,11,350.957542
9.166667,11,362.042458
4.833333,6,368.134192
1.0,2,370.15598
9.583333,11,381.378516
9.416667,11,392.473459
3.541667,5,397.472486
9.708333,11,408.588637
9.375,11,419.728246
9.541667,11,430.671409
10.208333,11,441.807968
9.083333,11,452.87696
9.208333,11,463.92645
2.0,3,466.984567
9.916667,11,478.066818
2.916667,4,482.100305
9.25,11,493.186305
9.291667,11,504.253511
9.416667,11,515.428487
9.208333,11,529.048496
10.083333,11,540.086969
9.541667,11,551.268686
9.958333,11,562.300905
9.875,11,573.334592
10.458333,11,584.564705
9.416667,11,595.663929
9.458333,11,606.707047
9.333333,11,617.90506
9.458333,11,629.07384
2.916667,4,633.096191
10.041667,11,644.210397
10.625,11,655.409665
9.5,11,666.468257
9.708333,11,677.655655
9.208333,11,688.781543
9.208333,11,699.921386
9.916667,11,711.044531
3.666667,5,716.121033
1.041667,2,718.21445
10.791667,11,729.457129
9.333333,11,740.482252
9.333333,11,751.669655
9.458333,11,762.809587
9.125,11,773.841331
2.958333,4,777.924043
9.75,11,791.746262
9.75,11,802.902261
9.083333,11,814.0052
9.416667,11,825.145269
9.708333,11,836.332621
9.666667,11,847.383382
9.166667,11,858.563252
8.916667,11,869.805293
5.791667,7,876.97813
10.291667,11,888.041681
10.125,11,899.201693
9.375,11,910.282522
9.041667,11,921.368614
9.041667,11,932.503599
10.541667,11,943.650421
10.916667,11,954.685503
9.458333,11,965.767995
9.0,11,976.895385
9.125,11,988.041431
10.25,11,999.123615
5.458333,7,1006.217215
9.583333,11,1017.376468
1.166667,2,1019.448598
9.791667,11,1030.507415
3.75,5,1035.59036
9.875,11,1049.711838
2.958333,4,1053.75051
9.458333,11,1064.757427
9.25,11,1075.922753
9.666667,11,1087.016023
9.708333,11,1098.079751
2.916667,4,1102.085791
1.0,2,1104.132633
10.166667,11,1115.274377
9.5,11,1126.485011
10.583333,11,1137.538898
9.25,11,1148.625401
10.166667,11,1159.748696
9.666667,11,1170.786175
9.291667,11,1181.803412
9.125,11,1192.909387
9.25,11,1203.993615
9.916667,11,1215.036185
10.208333,11,1226.232873
9.083333,11,1237.344448
10.0,11,1248.398767
10.291667,11,1259.493508
10.333333,11,1270.608011
9.125,11,1281.676848
1.791667,3,1284.686689
10.791667,11,1295.772832
9.208333,11,1306.860266
9.875,11,1321.2769
9.958333,11,1332.257946
9.416667,11,1343.329242
9.958333,11,1354.36344
9.75,11,1365.289237
4.708333,6,1371.545201
9.375,11,1382.546614
9.875,11,1393.54413
9.125,11,1404.531046
9.625,11,1415.558519
9.458333,11,1426.587957
10.333333,11,1437.61715
1.791667,3,1440.623612
9.166667,11,1451.538756
9.625,11,1462.612562
9.916667,11,1473.651943
9.125,11,1484.717596
9.291667,11,1495.643621
9.083333,11,1506.77685
9.125,11,1517.792363
10.041667,11,1528.77582
8.916667,11,1539.811352
9.333333,11,1550.838211
9.75,11,1561.851165
9.0,11,1575.982787
9.666667,11,1587.016889
9.208333,11,1601.415753
10.208333,11,1612.388099
9.125,11,1623.337917
9.25,11,1634.227641
9.708333,11,1645.329306
9.166667,11,1656.344294
9.916667,11,1667.400795
9.416667,11,1678.365515
9.583333,11,1689.373089
10.166667,11,1700.43853
9.0,11,1711.484854
9.583333,11,1722.535388
8.958333,11,1733.582727
8.458333,10,1743.666565
9.958333,11,1754.59293
10.041667,11,1765.593325
9.125,11,1776.64166
9.958333,11,1787.61522
10.208333,11,1798.674833
1.166667,2,1800.709794
9.875,11,1811.740344
9.166667,11,1822.733332
9.291667,11,1836.590409
9.125,11,1847.710121
9.041667,11,1858.714425
9.75,11,1869.685333
9.25,11,1880.764251
8.958333,11,1891.781363
9.666667,11,1902.694321
9.041667,11,1913.778799
9.958333,11,1924.826272
9.166667,11,1935.760588
8.916667,11,1946.875393
8.916667,11,1957.966766
9.541667,11,1968.988602
9.75,11,1979.926029
9.0,11,1991.019924
9.208333,11,2002.046338
9.166667,11,2013.075275
9.125,11,2024.143776
9.333333,11,2035.192431
8.916667,11,2046.185089
9.041667,11,2057.157009
9.25,11,2068.216946
9.583333,11,2079.267943
9.25,11,2093.062429
9.041667,11,2104.116676
9.166667,11,2115.168992
9.625,11,2126.169204
9.208333,11,2137.195591
9.166667,11,2148.273772
9.125,11,2159.312015
10.208333,11,2170.312541
10.208333,11,2181.44149
9.333333,11,2192.410687
9.5,11,2203.360898
9.083333,11,2214.42906
9.416667,11,2225.481658
9.583333,11,2236.530967
9.041667,11,2247.465708
9.291667,11,2258.490218
9.0,11,2269.478988
9.291667,11,2280.508006
9.291667,11,2291.544521
9.083333,11,2302.69681
9.125,11,2313.760424
9.0,11,2324.727505
8.958333,11,2335.738411
9.0,11,2346.752034
9.125,11,2360.464275
9.375,11,2371.512772
9.25,11,2382.623928
9.208333,11,2393.645726
9.083333,11,2404.59677
9.166667,11,2415.667716
9.208333,11,2426.691175
9.083333,11,2437.660261
8.958333,11,2448.760716
9.208333,11,2459.784896
9.5,11,2470.895802
9.166667,11,2481.833249
9.166667,11,2492.863436
9.666667,11,2503.900647
9.25,11,2514.917494
9.083333,11,2525.976215
9.458333,11,2537.048481
9.166667,11,2548.168976
10.291667,11,2559.186468
9.083333,11,2570.3338
9.208333,11,2581.424665
9.75,11,2592.448527
10.708333,11,2603.532491
9.083333,11,2617.629828
9.375,11,2628.737784
9.708333,11,2639.742952
9.541667,11,2650.770667
9.458333,11,2661.853302
9.125,11,2672.847946
9.083333,11,2683.935421
9.541667,11,2695.03722
9.041667,11,2706.105981
9.083333,11,2717.116847
9.083333,11,2728.214626
9.5,11,2739.286166
9.791667,11,2750.283508
9.291667,11,2761.315015
9.125,11,2772.414948
9.916667,11,2783.467412
9.125,11,2794.41646
9.041667,11,2805.621811
9.0,11,2816.750202
9.375,11,2827.795058
9.125,11,2838.984435
9.041667,11,2850.095917
9.125,11,2861.19608
9.0,11,2875.053312
9.125,11,2886.148568
9.041667,11,2897.265757
9.041667,11,2908.286186
9.083333,11,2919.334781
9.125,11,2930.434242
9.333333,11,2941.518536
9.5,11,2952.497082
9.083333,11,2963.5694
9.166667,11,2974.697263
9.208333,11,2985.737664
9.291667,11,2996.805876
9.083333,11,3007.878199
9.041667,11,3018.82793
8.958333,11,3029.796025
9.083333,11,3040.878864
9.291667,11,3052.040104
9.0,11,3062.99443
9.083333,11,3073.996132
9.041667,11,3085.076842
9.083333,11,3096.118119
9.25,11,3107.143556
9.208333,11,3118.233915
9.083333,11,3129.357378
9.083333,11,3143.490985
9.291667,11,3154.524974
9.041667,11,3165.63365
9.041667,11,3176.677347
9.083333,11,3191.215801
9.333333,11,3202.251137
9.25,11,3213.311498
9.083333,11,3224.28565
9.125,11,3235.418353
9.083333,11,3246.441967
9.208333,11,3257.383957
9.083333,11,3268.352898
9.083333,11,3279.36022
9.041667,11,3290.349819
9.166667,11,3301.368168
9.041667,11,3312.373988
9.25,11,3323.267372
9.041667,11,3334.265259
9.208333,11,3345.262933
9.041667,11,3356.198582
9.125,11,3367.185729
9.125,11,3378.253146
9.041667,11,3389.253576
9.041667,11,3402.907512
9.083333,11,3413.927668
9.125,11,3424.96467
9.041667,11,3435.962591
8.958333,11,3447.033215
9.083333,11,3458.023745
9.208333,11,3468.955412
9.083333,11,3479.960593
9.041667,11,3490.921571
9.625,11,3501.908637
9.25,11,3512.901134
9.125,11,3523.929679
9.208333,11,3534.983752
9.125,11,3545.978133
9.333333,11,3557.126902
9.0,11,3568.216351
9.375,11,3579.294696
9.083333,11,3590.300568
9.25,11,3601.372887
9.166667,11,3612.386482
9.083333,11,3623.393258
9.0,11,3634.446005
9.25,11,3645.525102
