#{"t_start": 1729092629.9765747, "env_id": "roundabout-v0"}
r,l,t
10.666667,11,1316.316185
9.291667,11,1327.289932
9.958333,11,1338.313755
9.125,11,1349.459176
9.833333,11,1360.381577
10.333333,11,1371.603328
10.041667,11,1382.605276
6.291667,8,1390.57387
9.916667,11,1401.605545
9.583333,11,1412.58121
10.291667,11,1423.689519
9.166667,11,1434.685755
9.833333,11,1445.639976
10.083333,11,1456.629229
9.125,11,1467.702748
9.666667,11,1478.72827
9.0,11,1489.693727
9.458333,11,1500.759041
9.166667,11,1511.882949
9.125,11,1522.792979
1.083333,2,1524.774028
10.5,11,1535.792184
3.916667,5,1540.865816
9.375,11,1551.89053
9.333333,11,1562.912563
9.625,11,1577.064174
9.583333,11,1588.087458
9.291667,11,1602.495224
9.416667,11,1613.473245
9.25,11,1624.395654
10.125,11,1635.287627
9.291667,11,1646.387118
9.0,11,1657.436036
9.083333,11,1668.453858
9.25,11,1679.420363
10.166667,11,1690.446982
9.333333,11,1701.499358
9.125,11,1712.554767
9.5,11,1723.670603
10.208333,11,1734.681712
9.958333,11,1745.744245
9.083333,11,1756.674439
9.208333,11,1767.700763
1.083333,2,1769.685008
9.333333,11,1780.670619
9.333333,11,1791.678357
9.0,11,1802.757121
9.125,11,1813.806175
9.875,11,1824.743788
8.833333,11,1838.659042
9.083333,11,1849.76108
9.458333,11,1860.766206
9.0,11,1871.762248
9.375,11,1882.840532
9.0,11,1893.81073
9.333333,11,1904.724978
9.458333,11,1915.823686
9.125,11,1926.859546
9.125,11,1937.82372
9.25,11,1948.966154
9.166667,11,1960.030198
9.916667,11,1971.027436
8.916667,11,1981.991337
8.958333,11,1993.065346
9.708333,11,2004.107864
9.083333,11,2015.092284
1.916667,3,2018.156939
9.208333,11,2029.232827
9.625,11,2040.269083
9.125,11,2051.235432
9.375,11,2062.244553
9.416667,11,2073.261242
9.083333,11,2084.314413
9.083333,11,2098.156043
9.75,11,2109.205292
9.333333,11,2120.231445
9.083333,11,2131.251574
9.083333,11,2142.289701
9.958333,11,2153.311836
9.25,11,2164.351836
9.208333,11,2175.401371
9.375,11,2186.452739
9.375,11,2197.461723
9.208333,11,2208.424119
9.041667,11,2219.531281
9.625,11,2230.57144
9.458333,11,2241.546391
9.375,11,2252.489185
10.125,11,2263.547462
9.041667,11,2274.533788
9.375,11,2285.54787
9.375,11,2296.586268
9.125,11,2307.800402
9.75,11,2318.835039
9.5,11,2329.812943
9.916667,11,2340.81804
9.125,11,2354.440568
8.958333,11,2365.519727
9.125,11,2376.561669
9.75,11,2387.717667
9.0,11,2398.713339
9.0,11,2409.725377
9.041667,11,2420.770243
9.041667,11,2431.778335
9.375,11,2442.748455
9.375,11,2453.82712
10.125,11,2464.885821
9.083333,11,2475.93451
9.041667,11,2486.897745
9.041667,11,2497.977875
9.5,11,2508.997017
9.708333,11,2519.982275
9.666667,11,2531.070494
9.416667,11,2542.136279
9.0,11,2553.220346
9.375,11,2564.274818
9.125,11,2575.428817
9.041667,11,2586.473466
9.208333,11,2597.550014
10.083333,11,2608.675354
9.125,11,2622.694064
9.0,11,2633.766529
9.083333,11,2644.802865
9.0,11,2655.864651
9.083333,11,2666.904271
9.208333,11,2677.972467
9.333333,11,2689.060269
9.291667,11,2700.105201
9.625,11,2711.182401
9.166667,11,2722.242504
9.166667,11,2733.313402
9.125,11,2744.3131
9.291667,11,2755.316201
9.083333,11,2766.398254
9.166667,11,2777.52538
9.25,11,2788.481479
9.208333,11,2799.557348
9.25,11,2810.732546
9.0,11,2821.796228
9.208333,11,2832.883477
9.208333,11,2844.048578
9.125,11,2855.196251
8.958333,11,2866.233573
9.041667,11,2880.144405
9.166667,11,2891.268837
9.333333,11,2902.342255
9.166667,11,2913.303551
9.208333,11,2924.42236
9.0,11,2935.546064
8.916667,11,2946.536661
9.0,11,2957.575686
9.291667,11,2968.723153
9.125,11,2979.845594
9.375,11,2990.817222
9.0,11,3001.87621
9.291667,11,3012.920154
9.25,11,3023.835732
9.083333,11,3034.865283
9.0,11,3046.004492
9.208333,11,3057.131248
9.25,11,3068.049701
9.25,11,3079.085493
9.166667,11,3090.171284
9.041667,11,3101.148041
9.208333,11,3112.170395
9.041667,11,3123.349636
9.125,11,3137.596042
9.041667,11,3148.539033
9.041667,11,3159.638771
9.0,11,3170.733416
9.083333,11,3181.731891
9.166667,11,3196.275681
9.25,11,3207.323183
9.041667,11,3218.374991
9.041667,11,3229.525128
9.083333,11,3240.487214
9.125,11,3251.449464
9.291667,11,3262.422476
9.0,11,3273.403789
9.041667,11,3284.39443
9.25,11,3295.380637
9.125,11,3306.4354
9.125,11,3317.383944
9.166667,11,3328.345401
9.208333,11,3339.350993
9.208333,11,3350.281349
9.125,11,3361.262665
9.083333,11,3372.223341
9.041667,11,3383.304033
9.083333,11,3396.971888
9.125,11,3407.977306
9.166667,11,3419.019322
9.166667,11,3430.08834
9.083333,11,3441.050009
9.333333,11,3452.083318
9.083333,11,3463.047192
9.0,11,3473.974277
9.125,11,3484.972228
9.0,11,3495.983693
9.041667,11,3506.950395
9.083333,11,3517.985245
9.083333,11,3529.055598
9.25,11,3540.087428
9.083333,11,3551.128536
9.0,11,3562.181796
9.083333,11,3573.312702
9.083333,11,3584.311538
9.125,11,3595.35585
9.083333,11,3606.414115
9.041667,11,3617.445042
9.125,11,3628.470646
9.0,11,3639.55168
9.083333,11,3650.598988
9.166667,11,3664.393718
9.083333,11,3675.373258
9.041667,11,3686.374995
9.083333,11,3697.364679
9.25,11,3708.333339
9.125,11,3719.381471
9.083333,11,3730.377277
9.0,11,3741.3629
9.25,11,3752.357191
9.083333,11,3763.419696
9.083333,11,3774.417178
9.333333,11,3785.361161
9.083333,11,3796.393132
9.083333,11,3807.54779
9.083333,11,3818.587397
9.083333,11,3829.591438
9.083333,11,3840.554152
9.208333,11,3851.481498
8.916667,11,3862.476323
9.083333,11,3873.541241
9.125,11,3884.646739
9.041667,11,3895.582043
9.125,11,3906.631011
9.083333,11,3920.905744
9.083333,11,3931.955481
8.958333,11,3943.041293
9.083333,11,3954.095042
9.041667,11,3965.159809
9.083333,11,3976.071316
9.0,11,3987.13306
9.166667,11,3998.22857
9.083333,11,4009.269997
9.0,11,4020.379776
9.041667,11,4031.458689
9.041667,11,4042.478496
9.166667,11,4053.483171
9.125,11,4064.523387
9.166667,11,4075.590611
9.125,11,4086.636253
8.958333,11,4097.69414
9.166667,11,4108.825327
9.0,11,4119.873356
9.083333,11,4130.898083
9.125,11,4142.00416
9.083333,11,4153.12783
9.166667,11,4164.14299
9.083333,11,4178.045374
9.083333,11,4189.164686
9.083333,11,4200.185385
9.0,11,4211.163677
9.166667,11,4222.229594
9.0,11,4233.251047
9.166667,11,4244.167044
9.125,11,4255.2119
9.166667,11,4266.255541
9.083333,11,4277.269611
9.125,11,4288.354272
9.125,11,4299.430778
9.125,11,4310.533916
9.0,11,4321.553446
9.166667,11,4332.613138
9.083333,11,4343.600508
9.166667,11,4354.673177
9.25,11,4365.70893
9.041667,11,4376.814507
9.208333,11,4387.959582
9.0,11,4398.891308
9.083333,11,4409.994408
9.083333,11,4421.140785
9.041667,11,4435.033399
9.166667,11,4446.072731
9.083333,11,4457.324662
9.083333,11,4468.393859
9.125,11,4479.420703
9.125,11,4490.485687
9.083333,11,4501.619756
9.041667,11,4512.649846
9.166667,11,4523.656174
9.083333,11,4534.730513
9.083333,11,4545.793494
9.125,11,4556.743463
9.166667,11,4567.789158
9.083333,11,4578.92535
9.083333,11,4589.965069
9.166667,11,4600.973851
9.166667,11,4612.021746
9.125,11,4623.097603
9.083333,11,4634.065655
9.0,11,4645.063851
9.0,11,4656.147993
9.125,11,4667.164726
9.041667,11,4678.192461
9.125,11,4689.283355
9.125,11,4703.362525
9.166667,11,4714.367601
9.166667,11,4725.452712
9.125,11,4736.590514
9.125,11,4747.757399
9.125,11,4758.767547
9.041667,11,4769.837831
9.083333,11,4785.139529
9.083333,11,4797.092972
9.125,11,4809.196302
9.041667,11,4821.263415
9.041667,11,4833.174869
9.125,11,4845.198284
9.041667,11,4857.330064
9.166667,11,4868.44504
9.125,11,4879.410805
9.083333,11,4890.438537
9.125,11,4901.483418
9.083333,11,4912.381861
9.083333,11,4923.469976
9.083333,11,4934.555809
9.083333,11,4945.624209
9.125,11,4956.581675
9.083333,11,4970.199511
9.083333,11,4981.244831
9.166667,11,4992.16165
8.958333,11,5003.152895
9.041667,11,5014.23741
9.25,11,5025.314407
9.166667,11,5036.286764
9.125,11,5047.360523
9.125,11,5058.446196
9.125,11,5069.420586
9.041667,11,5080.492633
9.083333,11,5091.619425
9.166667,11,5102.662534
9.125,11,5113.816472
9.166667,11,5124.83797
9.166667,11,5135.90169
9.125,11,5146.87985
9.125,11,5158.007308
9.125,11,5168.9583
9.166667,11,5180.035495
9.166667,11,5191.11055
9.041667,11,5202.149124
9.125,11,5213.232919
9.083333,11,5226.916474
9.083333,11,5237.927409
9.083333,11,5248.961087
9.083333,11,5260.070118
9.208333,11,5271.151369
9.166667,11,5282.192735
9.166667,11,5293.267357
9.208333,11,5304.333996
9.125,11,5315.487963
9.125,11,5326.523254
9.166667,11,5337.669997
9.041667,11,5348.760234
9.083333,11,5359.792441
9.125,11,5370.882903
9.0,11,5382.034052
9.083333,11,5393.162711
9.083333,11,5404.279086
9.083333,11,5415.424368
9.125,11,5426.521539
9.125,11,5437.64029
9.125,11,5448.757697
9.166667,11,5459.980816
9.125,11,5471.040105
9.166667,11,5482.09913
9.166667,11,5496.008859
9.083333,11,5507.120293
9.166667,11,5518.201592
9.125,11,5529.373182
9.125,11,5540.446062
9.083333,11,5551.513755
9.041667,11,5562.536993
9.083333,11,5573.673399
9.083333,11,5584.738476
9.166667,11,5595.884951
9.166667,11,5606.980601
9.166667,11,5618.224356
9.166667,11,5629.41127
9.083333,11,5640.49796
9.125,11,5651.673147
9.041667,11,5662.738419
9.083333,11,5673.76839
9.083333,11,5684.813382
9.125,11,5695.926568
9.083333,11,5707.094736
9.166667,11,5718.162928
9.0,11,5729.244003
9.125,11,5740.285945
9.125,11,5754.152655
9.166667,11,5765.234015
9.166667,11,5776.234859
9.166667,11,5787.218984
9.166667,11,5798.166819
9.0,11,5809.197385
9.125,11,5820.274087
9.125,11,5831.282908
9.083333,11,5842.378955
9.166667,11,5853.58382
9.041667,11,5864.752468
9.0,11,5875.747825
9.125,11,5886.733094
9.041667,11,5897.805433
9.125,11,5908.793318
9.125,11,5919.89418
9.083333,11,5930.931174
9.166667,11,5941.909456
9.166667,11,5952.897257
9.125,11,5963.905684
9.083333,11,5974.927416
9.125,11,5985.938776
9.166667,11,5997.055619
9.083333,11,6010.99262
9.125,11,6022.107181
9.083333,11,6033.131299
9.083333,11,6044.187056
9.125,11,6055.164336
9.125,11,6066.123399
9.166667,11,6077.217556
9.083333,11,6088.339285
9.166667,11,6099.366499
9.166667,11,6110.387535
9.125,11,6121.475478
9.125,11,6132.512316
9.083333,11,6143.47265
9.125,11,6154.527534
9.041667,11,6165.576051
9.125,11,6176.514639
9.041667,11,6187.522196
9.166667,11,6198.631831
9.166667,11,6209.703323
9.125,11,6220.706552
9.125,11,6231.73542
9.125,11,6242.760534
9.166667,11,6253.823655
9.041667,11,6268.048119
9.083333,11,6279.176486
9.041667,11,6290.269181
9.083333,11,6301.299219
9.083333,11,6312.270608
9.166667,11,6323.309091
9.166667,11,6334.331842
9.0,11,6345.356462
9.166667,11,6356.400101
9.083333,11,6367.470819
9.125,11,6382.006726
9.083333,11,6393.091633
9.125,11,6404.146584
9.166667,11,6415.199656
9.125,11,6426.278451
9.041667,11,6437.297335
9.083333,11,6448.37574
9.125,11,6459.294287
9.125,11,6470.303283
9.125,11,6481.314361
9.083333,11,6492.320123
9.125,11,6503.261832
9.083333,11,6514.305082
9.041667,11,6525.422523
9.083333,11,6539.248918
9.041667,11,6550.233601
9.125,11,6561.304226
9.083333,11,6572.427736
9.125,11,6583.406016
9.0,11,6594.479801
9.083333,11,6605.525772
9.125,11,6616.524812
9.083333,11,6627.443106
9.083333,11,6638.463972
9.083333,11,6649.516033
9.041667,11,6660.4984
9.166667,11,6671.559498
9.166667,11,6682.644081
9.166667,11,6693.798397
9.0,11,6704.776276
9.041667,11,6715.784794
9.125,11,6726.780697
9.125,11,6737.719983
9.083333,11,6748.70487
9.0,11,6759.763834
9.083333,11,6770.837474
9.0,11,6781.932698
8.958333,11,6796.287881
9.125,11,6807.331492
9.208333,11,6818.369653
9.166667,11,6829.432705
9.125,11,6840.518339
9.041667,11,6851.486668
9.125,11,6862.401841
9.083333,11,6873.420291
9.083333,11,6884.585372
9.166667,11,6895.542318
9.125,11,6906.542161
9.083333,11,6917.673933
9.083333,11,6928.645081
9.125,11,6939.570868
9.041667,11,6950.545365
9.166667,11,6961.621126
9.166667,11,6972.516861
9.125,11,6983.445593
9.083333,11,6994.516451
9.083333,11,7005.469135
9.125,11,7016.356684
9.041667,11,7027.484025
9.166667,11,7038.533249
9.416667,11,7052.933492
9.125,11,7065.11989
9.083333,11,7077.157187
9.083333,11,7089.111576
9.125,11,7101.016406
9.166667,11,7112.951389
9.041667,11,7124.922764
9.166667,11,7137.023344
9.125,11,7149.134633
9.125,11,7161.114562
9.166667,11,7173.114697
9.083333,11,7185.092098
9.125,11,7197.116018
9.083333,11,7208.184674
9.166667,11,7219.157065
9.125,11,7230.178669
9.208333,11,7241.214005
9.125,11,7252.273608
9.125,11,7263.291993
9.125,11,7274.347551
9.083333,11,7285.352344
9.083333,11,7296.392468
9.083333,11,7307.433773
9.125,11,7321.629222
9.166667,11,7332.678376
9.166667,11,7343.652318
9.166667,11,7354.642825
9.125,11,7365.626733
9.125,11,7376.642846
9.125,11,7387.807544
9.166667,11,7398.860322
9.125,11,7409.903436
9.125,11,7420.942246
9.125,11,7431.993354
9.166667,11,7442.951108
9.166667,11,7454.070614
9.083333,11,7465.08111
9.125,11,7476.103265
9.166667,11,7487.196161
9.166667,11,7498.283103
9.083333,11,7509.271667
9.166667,11,7520.261745
9.125,11,7531.295224
9.125,11,7542.239483
9.166667,11,7553.23575
9.166667,11,7564.286962
9.166667,11,7575.338001
9.166667,11,7589.32301
9.166667,11,7600.36506
9.125,11,7611.4721
9.166667,11,7622.519038
9.041667,11,7633.475327
9.125,11,7644.462097
9.125,11,7655.471714
9.166667,11,7666.444505
9.166667,11,7677.395064
9.041667,11,7688.391634
9.125,11,7699.46845
9.166667,11,7710.415928
9.166667,11,7721.4314
9.166667,11,7732.416522
9.083333,11,7743.386133
9.125,11,7754.408833
9.041667,11,7765.517018
9.166667,11,7776.528644
9.125,11,7787.489966
9.125,11,7798.535519
9.125,11,7809.571233
9.125,11,7820.590015
9.125,11,7831.618918
9.125,11,7845.354854
9.166667,11,7856.409187
9.083333,11,7867.408618
9.083333,11,7878.413359
9.083333,11,7889.452912
9.125,11,7900.496781
9.166667,11,7911.414249
9.041667,11,7922.447898
9.083333,11,7933.440363
9.125,11,7944.457684
9.083333,11,7955.535662
9.166667,11,7966.54388
9.333333,11,7981.059443
9.125,11,7992.097672
9.125,11,8003.273097
9.125,11,8014.282666
9.083333,11,8025.326615
9.125,11,8036.369114
9.166667,11,8047.471162
9.083333,11,8058.491201
9.083333,11,8069.436522
9.0,11,8080.600754
9.166667,11,8091.670573
9.166667,11,8105.765233
9.125,11,8116.884696
9.125,11,8128.083042
9.166667,11,8139.051424
9.083333,11,8150.008977
9.125,11,8161.008517
9.083333,11,8172.071321
9.166667,11,8183.02991
9.083333,11,8194.135577
9.125,11,8205.174445
9.125,11,8216.160941
9.125,11,8227.183685
9.166667,11,8238.350459
9.166667,11,8249.465428
9.083333,11,8260.474323
9.166667,11,8271.480635
9.166667,11,8282.463658
9.083333,11,8293.492896
9.166667,11,8304.404067
9.041667,11,8315.472299
9.166667,11,8326.538215
9.125,11,8337.529208
9.166667,11,8348.616615
9.166667,11,8359.675092
9.125,11,8373.879448
9.083333,11,8384.825787
9.125,11,8395.932462
9.083333,11,8406.980304
9.166667,11,8418.044771
9.166667,11,8429.122276
9.166667,11,8440.139871
9.125,11,8451.163096
9.125,11,8462.105102
9.125,11,8473.200319
9.166667,11,8484.294375
9.125,11,8495.281352
9.166667,11,8506.246758
9.125,11,8517.31424
9.125,11,8528.399307
9.125,11,8539.380553
9.083333,11,8550.396804
9.125,11,8561.507627
9.125,11,8572.584565
9.125,11,8583.655254
9.125,11,8594.720626
9.166667,11,8605.853523
9.166667,11,8616.849959
9.166667,11,8630.770075
9.041667,11,8641.806335
9.166667,11,8652.894636
9.166667,11,8663.926143
9.125,11,8674.947481
9.041667,11,8685.982662
9.166667,11,8697.111943
9.125,11,8708.07318
9.125,11,8719.111073
9.125,11,8730.200147
9.125,11,8741.216831
9.083333,11,8752.244471
9.125,11,8763.219596
9.166667,11,8774.22195
9.083333,11,8785.209801
9.125,11,8796.264547
9.166667,11,8807.328623
9.125,11,8818.31223
9.083333,11,8829.334357
9.166667,11,8840.40945
9.25,11,8851.415511
9.125,11,8862.333877
9.166667,11,8873.358907
9.083333,11,8887.29625
9.125,11,8898.282383
9.166667,11,8909.298532
9.083333,11,8920.301297
9.125,11,8931.384892
9.125,11,8942.253303
9.083333,11,8953.284671
9.083333,11,8964.37202
9.25,11,8975.339108
9.125,11,8986.344728
9.083333,11,8997.47795
9.041667,11,9008.556495
9.166667,11,9019.526675
9.125,11,9030.768549
9.166667,11,9041.709345
9.125,11,9052.704669
9.125,11,9063.66527
9.125,11,9074.701504
9.166667,11,9085.637667
9.166667,11,9096.698195
9.083333,11,9107.689948
9.125,11,9118.717916
9.125,11,9129.748451
9.083333,11,9143.683446
9.125,11,9154.625736
9.125,11,9165.547441
9.125,11,9176.52675
9.125,11,9187.482102
9.166667,11,9198.435063
9.125,11,9209.42171
9.125,11,9220.330398
9.083333,11,9231.285668
9.083333,11,9242.296456
9.125,11,9253.301792
9.125,11,9264.28151
9.166667,11,9275.298006
9.166667,11,9286.29025
9.166667,11,9297.31499
9.166667,11,9308.295064
9.166667,11,9319.394775
9.125,11,9330.445716
9.166667,11,9341.473807
9.125,11,9352.467674
9.166667,11,9363.533076
9.25,11,9374.557846
9.125,11,9385.54953
9.083333,11,9396.614842
9.083333,11,9410.481324
9.125,11,9421.485389
9.166667,11,9432.470455
9.166667,11,9443.472696
9.125,11,9454.433025
9.125,11,9465.459991
9.166667,11,9476.499757
9.166667,11,9487.54798
9.083333,11,9498.538973
9.125,11,9509.500152
9.083333,11,9520.581221
9.041667,11,9531.587866
9.166667,11,9542.576662
9.125,11,9553.615749
9.166667,11,9568.309994
9.25,11,9579.385638
9.25,11,9590.478769
9.166667,11,9601.563064
9.125,11,9612.60488
9.166667,11,9623.641391
9.166667,11,9634.739799
9.125,11,9645.934802
9.125,11,9657.018969
9.125,11,9671.009691
9.166667,11,9682.132143
9.083333,11,9693.2915
9.166667,11,9704.343615
9.166667,11,9715.418487
9.125,11,9726.464575
9.166667,11,9737.438812
9.166667,11,9748.512304
9.083333,11,9759.674067
9.166667,11,9770.716821
9.083333,11,9781.717654
9.083333,11,9792.811213
9.125,11,9803.924731
9.083333,11,9815.035613
9.166667,11,9826.102239
9.125,11,9837.205339
9.166667,11,9848.258665
9.083333,11,9859.329442
9.041667,11,9870.422451
9.125,11,9881.538513
9.125,11,9892.641183
9.083333,11,9903.748305
9.208333,11,9914.9409
9.083333,11,9929.432528
9.166667,11,9940.524123
9.125,11,9951.66259
9.125,11,9962.859443
9.125,11,9973.944561
9.125,11,9984.979556
9.166667,11,9996.091021
9.083333,11,10007.173393
9.125,11,10018.187351
9.166667,11,10029.376896
9.166667,11,10040.584007
9.166667,11,10051.640817
9.125,11,10062.77158
9.166667,11,10073.86157
9.166667,11,10084.926288
9.25,11,10096.025054
9.166667,11,10107.116492
9.125,11,10118.280215
9.166667,11,10129.44018
9.125,11,10140.547384
9.125,11,10151.642516
9.125,11,10162.810742
9.125,11,10173.998676
9.125,11,10188.399984
9.083333,11,10199.584638
9.083333,11,10210.716699
9.166667,11,10221.755687
9.125,11,10232.832111
9.125,11,10243.856209
9.166667,11,10254.892024
9.041667,11,10265.964007
9.083333,11,10277.160037
9.125,11,10288.247862
9.125,11,10299.313542
9.166667,11,10310.353477
9.25,11,10321.420393
9.083333,11,10332.496077
9.083333,11,10343.577981
9.083333,11,10354.673244
9.041667,11,10365.823677
9.166667,11,10376.800783
9.083333,11,10387.913049
9.125,11,10399.024053
9.166667,11,10410.036448
9.166667,11,10421.061077
9.125,11,10432.164755
9.083333,11,10443.202203
9.125,11,10457.391648
9.166667,11,10468.500414
9.166667,11,10479.617195
9.166667,11,10490.816965
9.125,11,10501.839546
9.083333,11,10512.920511
9.166667,11,10524.000896
9.125,11,10535.00554
9.166667,11,10546.081355
9.166667,11,10557.266456
9.166667,11,10568.359623
9.125,11,10579.505072
9.166667,11,10590.640266
9.125,11,10601.788095
9.166667,11,10612.781349
9.125,11,10623.961334
9.125,11,10635.023456
9.083333,11,10646.185024
9.166667,11,10657.195205
9.166667,11,10668.281101
9.125,11,10679.343892
9.125,11,10690.452297
9.083333,11,10701.574141
9.125,11,10715.833153
9.125,11,10726.947553
9.041667,11,10738.047057
9.166667,11,10749.119878
9.166667,11,10760.216542
9.083333,11,10771.326232
9.166667,11,10782.385543
9.125,11,10793.525057
9.125,11,10804.658876
9.166667,11,10815.672696
9.083333,11,10826.778188
9.125,11,10837.869263
9.166667,11,10849.015985
9.166667,11,10860.060414
9.125,11,10871.162758
9.166667,11,10882.269271
9.125,11,10893.291253
9.166667,11,10904.32687
9.166667,11,10915.446239
9.125,11,10926.550125
9.166667,11,10937.509123
9.125,11,10948.603959
9.125,11,10959.624382
9.125,11,10973.991046
9.166667,11,10985.247417
9.166667,11,10996.196622
9.166667,11,11007.170305
9.166667,11,11018.23013
9.166667,11,11029.160472
9.125,11,11040.117412
9.166667,11,11051.10129
9.166667,11,11062.090298
9.166667,11,11073.127443
9.166667,11,11084.094021
9.166667,11,11095.165987
9.166667,11,11106.171466
9.083333,11,11117.288599
9.125,11,11128.272024
9.166667,11,11139.285135
9.166667,11,11150.267017
9.083333,11,11164.880933
9.125,11,11175.900039
9.166667,11,11186.906494
9.125,11,11197.955418
9.125,11,11209.068629
9.083333,11,11220.118853
9.166667,11,11231.149468
9.166667,11,11245.057453
9.166667,11,11256.131218
9.166667,11,11267.199672
9.166667,11,11278.22805
9.166667,11,11289.253592
9.083333,11,11300.312962
9.125,11,11311.385653
9.166667,11,11322.445187
9.125,11,11333.467916
9.166667,11,11344.507966
9.166667,11,11355.556448
9.125,11,11366.616554
9.166667,11,11377.669408
9.125,11,11388.683148
9.166667,11,11399.741726
9.125,11,11410.809274
9.166667,11,11421.798779
9.083333,11,11432.775443
9.166667,11,11443.873183
9.25,11,11454.899452
9.041667,11,11465.92801
9.166667,11,11476.968279
9.166667,11,11488.124063
9.166667,11,11501.773969
9.166667,11,11512.867923
9.166667,11,11523.97934
9.125,11,11534.980673
9.125,11,11546.036486
9.166667,11,11557.100584
9.166667,11,11568.105855
9.125,11,11579.110719
9.166667,11,11590.242912
9.125,11,11601.363937
9.166667,11,11612.459351
9.083333,11,11623.556752
9.166667,11,11634.657069
9.166667,11,11645.795632
9.125,11,11656.921962
9.166667,11,11668.038151
9.166667,11,11679.214309
9.083333,11,11690.332226
9.166667,11,11701.411741
9.166667,11,11712.517146
9.125,11,11723.601809
9.166667,11,11734.589765
9.125,11,11745.693377
9.166667,11,11759.994087
9.166667,11,11771.160284
9.125,11,11782.231747
9.125,11,11793.33627
9.125,11,11804.554077
9.125,11,11815.71358
9.125,11,11826.800149
9.166667,11,11837.966527
9.166667,11,11849.035372
9.166667,11,11860.222937
9.166667,11,11871.277632
9.166667,11,11882.310868
9.125,11,11893.361804
9.166667,11,11904.405582
9.125,11,11915.492412
9.125,11,11926.542399
9.125,11,11937.567063
9.166667,11,11948.696432
9.166667,11,11959.7736
9.125,11,11970.818644
9.166667,11,11981.939682
9.083333,11,11993.141752
9.125,11,12004.134972
9.166667,11,12018.106058
9.166667,11,12029.261072
9.125,11,12040.36129
9.125,11,12051.383595
9.166667,11,12062.547419
9.083333,11,12073.652037
9.166667,11,12084.670405
9.166667,11,12095.712958
9.166667,11,12106.879309
9.125,11,12117.971868
9.166667,11,12128.931726
9.166667,11,12140.025704
9.125,11,12150.975081
9.166667,11,12162.024754
9.166667,11,12173.006236
9.125,11,12184.028973
9.125,11,12195.055011
9.166667,11,12206.00854
9.166667,11,12217.082433
9.166667,11,12228.280091
9.0,11,12239.336658
9.166667,11,12250.288536
