#{"t_start": 1729092629.9258602, "env_id": "roundabout-v0"}
r,l,t
9.5,11,12.349301
5.5,7,19.493895
7.375,9,28.568464
5.583333,7,35.542789
9.083333,11,46.590042
10.416667,11,57.702242
10.208333,11,68.983718
10.083333,11,80.154621
8.958333,11,91.40691
9.416667,11,102.377068
9.5,11,113.463549
9.416667,11,124.574828
4.833333,6,130.691306
4.708333,6,136.832499
9.5,11,147.939917
9.833333,11,159.141883
5.75,7,166.137722
10.083333,11,177.244767
9.583333,11,188.383596
9.208333,11,199.447175
9.875,11,210.698437
10.291667,11,221.783006
2.041667,3,224.792086
5.75,7,231.847607
9.416667,11,242.966245
6.291667,8,251.018766
9.958333,11,265.585854
9.583333,11,276.765155
6.458333,8,284.920765
10.291667,11,296.025283
7.166667,9,305.233315
10.708333,11,316.395372
10.5,11,327.517806
10.375,11,338.669295
9.75,11,349.752463
4.791667,6,355.82904
5.583333,7,362.925484
9.5,11,374.090938
9.166667,11,385.278944
9.458333,11,396.304951
1.125,2,398.372646
10.041667,11,409.461215
10.458333,11,420.581753
9.958333,11,431.518176
9.583333,11,442.64957
10.208333,11,453.73078
1.083333,2,455.73965
9.083333,11,466.806958
9.75,11,477.912337
9.458333,11,489.014292
2.958333,4,493.028992
10.666667,11,504.101733
3.791667,5,509.236416
1.041667,2,511.273402
4.916667,6,517.348895
9.375,11,531.01232
9.291667,11,542.087298
9.041667,11,553.195574
9.541667,11,564.191784
9.541667,11,575.261326
9.166667,11,586.463531
10.583333,11,597.565193
6.5,8,605.570873
9.75,11,616.743606
9.875,11,627.909665
9.541667,11,638.98826
9.041667,11,650.160041
9.083333,11,661.314084
9.5,11,672.383363
8.958333,11,683.557534
9.333333,11,694.651875
10.083333,11,705.748102
10.0,11,717.008021
10.916667,11,728.214356
10.5,11,739.314762
9.208333,11,750.492889
8.083333,10,760.62697
9.166667,11,771.681128
9.25,11,782.820811
6.708333,8,793.640281
9.458333,11,804.733075
9.041667,11,815.850084
10.458333,11,827.00293
10.0,11,838.190426
9.833333,11,849.234225
9.125,11,860.44606
9.208333,11,871.736
5.666667,7,878.879529
10.416667,11,889.899693
10.416667,11,901.069429
10.0,11,912.177706
9.333333,11,923.278188
8.916667,11,934.39984
10.125,11,945.541118
6.791667,8,953.549208
10.416667,11,964.60238
9.625,11,975.708026
9.041667,11,986.898983
9.958333,11,997.983351
1.083333,2,999.9943
10.166667,11,1011.11632
9.291667,11,1022.273497
10.666667,11,1033.396142
4.083333,5,1038.491388
9.0,11,1052.597802
9.208333,11,1063.612013
9.0,11,1074.760366
9.333333,11,1085.807266
9.75,11,1096.846329
8.958333,11,1108.08451
9.375,11,1119.23308
10.791667,11,1130.318047
9.75,11,1141.421569
9.416667,11,1152.513629
9.25,11,1163.613921
9.708333,11,1174.636015
9.041667,11,1185.646452
7.208333,9,1194.792452
9.5,11,1205.855901
9.5,11,1216.974154
9.458333,11,1228.120197
10.166667,11,1239.208952
10.125,11,1250.251109
9.541667,11,1261.361476
9.208333,11,1272.47877
9.791667,11,1283.50889
1.875,3,1286.544801
2.0,3,1289.586541
3.875,5,1294.593596
8.916667,11,1305.68118
9.291667,11,1320.13364
9.833333,11,1331.102418
8.916667,11,1342.167801
3.0,4,1346.195787
10.083333,11,1357.205664
9.5,11,1368.396198
9.041667,11,1379.407994
9.25,11,1390.364697
9.291667,11,1401.407116
9.291667,11,1412.369266
9.75,11,1423.485326
10.083333,11,1434.480843
9.916667,11,1445.432447
9.208333,11,1456.421376
9.583333,11,1467.491292
9.708333,11,1478.524239
9.791667,11,1489.492807
10.0,11,1500.552797
9.458333,11,1511.676323
8.958333,11,1522.594088
9.166667,11,1533.604172
9.708333,11,1544.628304
9.958333,11,1555.682774
9.875,11,1566.702081
9.0,11,1580.847775
9.083333,11,1591.889304
10.083333,11,1606.235054
9.166667,11,1617.23722
10.25,11,1628.145762
9.375,11,1639.133065
3.708333,5,1644.165936
9.75,11,1655.202101
9.291667,11,1666.244116
9.708333,11,1677.226882
9.75,11,1688.223347
9.125,11,1699.305654
10.208333,11,1710.365446
1.041667,2,1712.332875
10.708333,11,1723.414858
9.333333,11,1734.468931
9.375,11,1745.530968
9.25,11,1756.459241
9.458333,11,1767.480991
9.375,11,1778.509108
10.0,11,1789.4799
9.125,11,1800.539097
10.958333,11,1811.585521
9.458333,11,1822.580276
9.041667,11,1836.437023
9.125,11,1847.555886
9.166667,11,1858.566576
9.375,11,1869.53043
9.041667,11,1880.601484
1.041667,2,1882.634559
9.375,11,1893.609348
9.375,11,1904.520474
8.833333,11,1915.619292
9.291667,11,1926.644595
9.5,11,1937.612768
9.125,11,1948.755476
9.291667,11,1959.815473
9.208333,11,1970.827182
10.166667,11,1981.784164
9.375,11,1992.856972
9.208333,11,2003.901863
9.208333,11,2014.886799
9.208333,11,2025.979942
9.041667,11,2037.058349
9.625,11,2048.055361
9.458333,11,2059.01839
9.125,11,2070.059822
9.0,11,2081.119555
9.208333,11,2094.891591
9.083333,11,2105.940778
9.291667,11,2117.014175
9.041667,11,2128.04821
9.458333,11,2139.079619
9.458333,11,2150.143852
8.958333,11,2161.17269
9.5,11,2172.17915
9.0,11,2183.26201
9.041667,11,2194.232895
9.125,11,2205.17643
9.708333,11,2216.275663
9.125,11,2227.331745
9.333333,11,2238.380772
9.041667,11,2249.309142
10.291667,11,2260.350442
9.5,11,2271.342674
9.166667,11,2282.354993
9.083333,11,2293.381985
9.375,11,2304.531652
9.5,11,2315.60177
9.041667,11,2326.557893
9.208333,11,2337.610688
9.208333,11,2348.610822
9.416667,11,2362.304454
9.041667,11,2373.340202
9.333333,11,2384.468988
9.25,11,2395.486377
9.333333,11,2406.441194
9.25,11,2417.562524
9.0,11,2428.588766
9.083333,11,2439.515955
9.041667,11,2450.633381
9.083333,11,2461.650571
9.083333,11,2472.742505
9.625,11,2483.690511
9.166667,11,2494.713371
9.0,11,2505.755926
8.916667,11,2516.718398
9.375,11,2527.852236
9.0,11,2538.936713
9.791667,11,2550.037483
9.208333,11,2561.070924
9.083333,11,2572.206487
9.666667,11,2583.268349
9.166667,11,2594.280173
9.083333,11,2605.378091
9.125,11,2619.490092
9.125,11,2630.572416
9.083333,11,2641.605826
9.5,11,2652.637701
9.125,11,2663.691995
9.041667,11,2674.689121
9.041667,11,2685.81859
9.041667,11,2696.903222
9.166667,11,2708.002048
9.0,11,2719.036948
9.0,11,2730.06645
9.083333,11,2741.125222
9.333333,11,2752.104275
9.0,11,2763.168171
9.083333,11,2774.281985
9.083333,11,2785.284021
9.083333,11,2796.277211
9.333333,11,2807.52126
9.041667,11,2818.622235
9.75,11,2829.645144
9.041667,11,2840.827814
9.083333,11,2851.963376
9.083333,11,2863.023346
9.041667,11,2876.926027
9.083333,11,2888.049839
9.0,11,2899.131708
9.041667,11,2910.099682
9.0,11,2921.191924
9.083333,11,2932.309457
9.083333,11,2943.353762
9.0,11,2954.359083
9.541667,11,2965.465736
9.083333,11,2976.569506
8.958333,11,2987.594865
9.166667,11,2998.663127
9.0,11,3009.706447
9.041667,11,3020.641172
9.0,11,3031.63856
9.333333,11,3042.747705
9.166667,11,3053.913267
9.875,11,3064.852733
9.333333,11,3075.855702
9.208333,11,3086.957768
9.0,11,3097.966017
9.375,11,3108.978464
9.083333,11,3120.104578
9.083333,11,3134.391409
9.125,11,3145.310127
9.125,11,3156.384596
9.166667,11,3167.509064
8.958333,11,3178.526849
9.125,11,3193.058522
9.041667,11,3204.101823
9.833333,11,3215.135244
9.0,11,3226.099273
9.375,11,3237.279527
9.166667,11,3248.280043
9.125,11,3259.2377
9.083333,11,3270.210905
9.166667,11,3281.217937
9.083333,11,3292.187744
9.125,11,3303.217229
9.166667,11,3314.197236
9.0,11,3325.095097
9.083333,11,3336.108109
8.958333,11,3347.104929
9.5,11,3358.04511
9.25,11,3369.030609
9.041667,11,3380.115467
9.125,11,3391.110488
9.208333,11,3404.736123
9.083333,11,3415.77056
9.125,11,3426.817864
9.041667,11,3437.849865
9.125,11,3448.894826
9.041667,11,3459.879735
9.125,11,3470.788596
9.125,11,3481.791442
9.083333,11,3492.773626
9.208333,11,3503.738173
9.125,11,3514.745531
9.25,11,3525.772251
8.958333,11,3536.826072
9.541667,11,3547.860146
9.041667,11,3559.003047
9.083333,11,3570.093336
9.0,11,3581.143205
9.208333,11,3592.158493
9.083333,11,3603.211977
9.041667,11,3614.230331
9.125,11,3625.233912
9.166667,11,3636.282146
9.041667,11,3647.374216
9.083333,11,3661.198732
9.166667,11,3672.195131
9.125,11,3683.157594
9.125,11,3694.139774
9.291667,11,3705.095193
9.125,11,3716.129946
9.125,11,3727.173147
9.166667,11,3738.177165
9.125,11,3749.168382
9.041667,11,3760.228882
9.083333,11,3771.222747
9.083333,11,3782.139738
9.125,11,3793.16027
9.125,11,3804.269556
9.125,11,3815.304927
9.166667,11,3826.364824
9.083333,11,3837.353435
9.083333,11,3848.314827
9.25,11,3859.280597
9.166667,11,3870.316581
9.041667,11,3881.404963
9.166667,11,3892.367907
9.041667,11,3903.391016
9.083333,11,3917.668888
9.083333,11,3928.734151
9.083333,11,3939.755746
9.041667,11,3950.845634
9.083333,11,3961.929175
9.083333,11,3972.862217
9.083333,11,3983.861182
9.125,11,3994.942443
9.333333,11,4005.996789
9.125,11,4017.10943
9.333333,11,4028.216755
9.208333,11,4039.267852
9.208333,11,4050.270598
9.083333,11,4061.261241
9.125,11,4072.35315
9.583333,11,4083.412554
9.291667,11,4094.414708
8.958333,11,4105.50728
9.083333,11,4116.656202
9.041667,11,4127.674329
9.166667,11,4138.774757
9.041667,11,4149.887706
9.125,11,4160.914083
9.125,11,4174.787246
9.208333,11,4185.874424
9.083333,11,4196.965814
9.458333,11,4207.912863
9.125,11,4218.986467
9.083333,11,4230.016765
9.125,11,4240.978214
9.208333,11,4251.991407
9.083333,11,4263.039463
9.083333,11,4274.03691
9.25,11,4285.067788
9.125,11,4296.174186
9.125,11,4307.271976
9.0,11,4318.349029
9.041667,11,4329.3584
9.083333,11,4340.382797
9.125,11,4351.402204
9.0,11,4362.43703
9.125,11,4373.572699
9.083333,11,4384.657092
9.083333,11,4395.638553
9.083333,11,4406.722898
9.041667,11,4417.880624
9.208333,11,4428.929259
9.125,11,4442.831335
9.166667,11,4454.051629
9.041667,11,4465.123281
9.166667,11,4476.142946
9.125,11,4487.205768
9.166667,11,4498.383271
9.083333,11,4509.446984
9.166667,11,4520.406195
9.083333,11,4531.509094
9.25,11,4542.559696
9.041667,11,4553.550609
9.083333,11,4564.535869
9.166667,11,4575.639656
9.25,11,4586.717922
9.0,11,4597.712628
9.166667,11,4608.771985
9.125,11,4619.854725
9.333333,11,4630.866146
9.125,11,4641.850214
9.208333,11,4652.917104
9.166667,11,4663.957849
9.125,11,4674.918989
9.208333,11,4685.991228
9.125,11,4700.132743
9.041667,11,4711.163443
9.083333,11,4722.201632
9.166667,11,4733.324104
9.041667,11,4744.43306
9.125,11,4755.500632
9.083333,11,4766.55618
9.125,11,4781.646968
9.416667,11,4793.567158
9.041667,11,4805.617506
9.125,11,4817.764756
9.125,11,4829.693197
9.083333,11,4841.685744
9.166667,11,4853.773906
9.125,11,4865.160344
9.083333,11,4876.158546
9.125,11,4887.202105
9.125,11,4898.260122
9.125,11,4909.178557
9.083333,11,4920.248387
9.125,11,4931.327822
9.125,11,4942.427586
9.166667,11,4953.357376
9.083333,11,4966.954388
9.125,11,4977.990458
9.166667,11,4988.993712
9.125,11,4999.935387
9.083333,11,5010.997558
9.125,11,5022.092915
9.041667,11,5033.047362
9.083333,11,5044.094429
9.083333,11,5055.139907
9.125,11,5066.132581
9.125,11,5077.222569
9.083333,11,5088.357937
9.125,11,5099.440084
9.166667,11,5110.384007
9.166667,11,5121.627563
8.916667,11,5132.650193
9.083333,11,5143.634176
9.166667,11,5154.715141
9.166667,11,5165.731458
9.0,11,5176.746715
9.166667,11,5187.835245
9.166667,11,5198.92748
9.041667,11,5209.997582
9.166667,11,5221.036054
9.166667,11,5234.635553
9.125,11,5245.695288
9.166667,11,5256.79968
9.083333,11,5267.944121
9.166667,11,5278.973537
9.083333,11,5290.026868
9.125,11,5301.09829
9.166667,11,5312.248819
9.083333,11,5323.287765
9.166667,11,5334.400994
9.083333,11,5345.482924
9.125,11,5356.536788
8.916667,11,5367.642032
9.166667,11,5378.808665
9.125,11,5389.925355
9.125,11,5401.008702
9.083333,11,5412.146318
9.125,11,5423.241731
9.041667,11,5434.365393
9.083333,11,5445.481673
9.166667,11,5456.691493
9.083333,11,5467.824729
9.083333,11,5478.856092
9.166667,11,5492.764447
9.125,11,5503.873545
9.125,11,5514.943834
9.0,11,5526.067765
9.166667,11,5537.192208
9.125,11,5548.283882
9.166667,11,5559.258518
9.166667,11,5570.434092
9.166667,11,5581.4966
9.083333,11,5592.549678
9.166667,11,5603.663652
9.166667,11,5614.934376
9.166667,11,5626.128998
9.125,11,5637.199497
9.083333,11,5648.421575
9.125,11,5659.488622
9.166667,11,5670.531217
9.125,11,5681.554626
9.166667,11,5692.673178
9.125,11,5703.821399
9.083333,11,5714.884914
9.208333,11,5725.992777
9.125,11,5737.021431
9.083333,11,5750.9181
9.083333,11,5761.99894
9.083333,11,5773.025597
9.125,11,5783.995499
9.166667,11,5794.911086
9.125,11,5805.954052
9.166667,11,5816.99873
9.125,11,5828.017557
9.125,11,5839.113412
9.125,11,5850.307846
9.166667,11,5861.444786
9.083333,11,5872.506269
9.125,11,5883.515452
9.0,11,5894.557776
9.166667,11,5905.57879
9.125,11,5916.587805
9.166667,11,5927.677449
9.083333,11,5938.677492
9.125,11,5949.654108
9.083333,11,5960.660088
9.083333,11,5971.687262
9.125,11,5982.718059
9.125,11,5993.826045
9.333333,11,6007.720678
9.166667,11,6018.858808
9.041667,11,6029.883075
9.166667,11,6040.962841
9.125,11,6051.951155
9.166667,11,6062.913894
9.083333,11,6073.951187
9.166667,11,6085.007724
9.166667,11,6096.072638
9.083333,11,6107.086553
9.125,11,6118.231257
9.125,11,6129.232885
9.166667,11,6140.273732
9.125,11,6151.27655
9.125,11,6162.35036
9.166667,11,6173.307208
9.166667,11,6184.190448
9.083333,11,6195.318135
9.125,11,6206.409324
9.166667,11,6217.456227
9.083333,11,6228.478538
9.083333,11,6239.502961
9.125,11,6250.546571
9.166667,11,6261.498541
9.083333,11,6275.895325
9.083333,11,6286.962586
9.166667,11,6298.085596
9.166667,11,6309.028236
9.083333,11,6320.079458
9.125,11,6331.104629
9.083333,11,6342.122995
9.125,11,6353.147012
9.125,11,6364.197832
9.041667,11,6378.78859
9.166667,11,6389.851994
9.125,11,6400.895164
9.083333,11,6411.961641
9.125,11,6423.031432
9.041667,11,6434.013964
9.083333,11,6445.093019
9.166667,11,6456.06183
9.125,11,6467.07316
9.208333,11,6478.080016
9.166667,11,6489.113369
9.125,11,6500.014501
9.083333,11,6511.036302
9.125,11,6522.171474
9.125,11,6536.008685
9.083333,11,6546.966584
9.166667,11,6558.03654
9.083333,11,6569.133837
9.166667,11,6580.180988
9.041667,11,6591.240664
9.125,11,6602.269928
9.166667,11,6613.283815
9.041667,11,6624.209404
9.041667,11,6635.204607
9.125,11,6646.242193
9.125,11,6657.293046
9.083333,11,6668.299634
9.083333,11,6679.395462
9.041667,11,6690.499243
9.166667,11,6701.512348
9.041667,11,6712.523184
9.208333,11,6723.528562
9.083333,11,6734.51559
9.25,11,6745.464069
9.083333,11,6756.509032
9.125,11,6767.619728
9.125,11,6778.671084
9.125,11,6793.069711
9.125,11,6804.091217
9.083333,11,6815.11158
9.166667,11,6826.128305
9.041667,11,6837.237474
9.083333,11,6848.247886
9.125,11,6859.17304
9.083333,11,6870.172432
9.166667,11,6881.34038
9.125,11,6892.32439
9.083333,11,6903.323976
9.125,11,6914.413862
9.125,11,6925.401754
9.0,11,6936.347394
9.083333,11,6947.286312
9.166667,11,6958.358876
9.125,11,6969.293517
9.166667,11,6980.215252
9.083333,11,6991.259956
9.083333,11,7002.250388
9.125,11,7013.134598
9.083333,11,7024.186092
9.0,11,7035.291044
9.208333,11,7049.432548
9.125,11,7061.367714
9.125,11,7073.598559
9.125,11,7085.536388
9.166667,11,7097.470084
8.958333,11,7109.429268
9.125,11,7121.382201
9.083333,11,7133.399984
9.166667,11,7145.58147
9.083333,11,7157.565865
9.25,11,7169.578963
9.041667,11,7181.576624
9.125,11,7193.562923
9.166667,11,7204.908091
9.208333,11,7215.881745
9.166667,11,7226.901055
9.166667,11,7237.95801
9.166667,11,7249.019814
9.083333,11,7260.041447
9.166667,11,7271.111736
9.166667,11,7282.094571
9.166667,11,7293.149389
9.125,11,7304.173285
9.125,11,7315.177983
9.125,11,7329.460237
9.166667,11,7340.428369
9.166667,11,7351.440245
9.083333,11,7362.388425
9.291667,11,7373.383657
9.125,11,7384.49745
9.125,11,7395.552736
9.166667,11,7406.619973
9.125,11,7417.647565
9.166667,11,7428.76602
9.125,11,7439.703756
9.125,11,7450.818214
9.083333,11,7461.829217
9.125,11,7472.862403
9.125,11,7483.900829
9.166667,11,7494.980231
9.166667,11,7506.003244
9.083333,11,7517.000946
9.083333,11,7528.015917
9.166667,11,7539.01308
9.0,11,7550.015238
9.125,11,7561.044743
9.083333,11,7572.10307
9.041667,11,7586.039873
9.125,11,7597.105049
9.166667,11,7608.231958
9.125,11,7619.28226
9.125,11,7630.266257
9.083333,11,7641.223325
9.125,11,7652.216634
9.083333,11,7663.208476
9.166667,11,7674.121573
9.166667,11,7685.133327
9.125,11,7696.124829
9.0,11,7707.206644
9.166667,11,7718.212927
9.125,11,7729.18102
9.125,11,7740.179804
9.166667,11,7751.123678
9.125,11,7762.256447
9.125,11,7773.282918
9.0,11,7784.261161
9.166667,11,7795.215772
9.083333,11,7806.281754
9.083333,11,7817.351847
9.166667,11,7828.359762
9.166667,11,7842.101753
9.083333,11,7853.148822
9.083333,11,7864.165139
9.125,11,7875.132702
9.125,11,7886.179759
9.166667,11,7897.294624
9.083333,11,7908.194616
9.125,11,7919.225754
9.083333,11,7930.229967
9.125,11,7941.250866
9.125,11,7952.269918
9.166667,11,7963.300286
9.125,11,7977.832244
9.125,11,7988.753071
9.125,11,8000.019014
9.125,11,8011.021425
9.041667,11,8022.07786
9.125,11,8033.090696
9.166667,11,8044.210552
9.125,11,8055.245385
9.166667,11,8066.186924
9.083333,11,8077.324995
9.083333,11,8088.398858
9.125,11,8099.421929
9.166667,11,8113.608258
9.125,11,8124.754526
9.125,11,8135.810344
9.166667,11,8146.728169
9.083333,11,8157.758517
9.083333,11,8168.833399
9.125,11,8179.78001
9.083333,11,8190.804077
9.166667,11,8201.925976
9.083333,11,8212.926801
9.166667,11,8223.91837
9.166667,11,8235.062692
9.166667,11,8246.15301
9.166667,11,8257.208847
9.125,11,8268.211902
9.166667,11,8279.226361
9.125,11,8290.254137
9.125,11,8301.15319
9.083333,11,8312.183876
