#{"t_start": 1729092629.913124, "env_id": "roundabout-v0"}
r,l,t
9.166667,11,2665.64858
9.083333,11,2676.67704
8.958333,11,2687.806638
9.625,11,2698.853815
9.25,11,2709.935124
9.041667,11,2720.988275
9.166667,11,2732.059328
9.291667,11,2743.064134
9.041667,11,2754.053999
9.0,11,2765.150967
9.333333,11,2776.260484
9.333333,11,2787.243433
9.375,11,2798.288083
9.125,11,2809.478187
9.458333,11,2820.551895
9.0,11,2831.60837
9.416667,11,2842.776725
9.25,11,2853.918613
9.25,11,2864.978856
9.041667,11,2878.880653
9.125,11,2890.003371
9.333333,11,2901.087058
9.083333,11,2912.042225
9.083333,11,2923.177787
9.083333,11,2934.29341
9.0,11,2945.307368
9.166667,11,2956.306566
9.041667,11,2967.461957
9.541667,11,2978.599976
9.041667,11,2989.558479
9.166667,11,3000.608733
8.958333,11,3011.649369
9.166667,11,3022.587039
9.125,11,3033.617247
9.25,11,3044.73757
9.041667,11,3055.869061
9.25,11,3066.793594
9.083333,11,3077.825973
9.125,11,3088.920387
9.083333,11,3099.894795
9.291667,11,3110.908391
9.125,11,3122.078348
9.25,11,3136.32607
9.375,11,3147.26679
9.666667,11,3158.362844
9.0,11,3169.463316
9.083333,11,3180.491987
9.125,11,3194.999589
9.0,11,3206.041033
9.041667,11,3217.101758
9.125,11,3228.322025
9.041667,11,3239.245898
9.125,11,3250.217966
9.041667,11,3261.1774
9.041667,11,3272.148388
9.083333,11,3283.158181
9.083333,11,3294.120096
9.0,11,3305.166668
9.083333,11,3316.098388
9.083333,11,3327.052741
9.125,11,3338.101706
9.375,11,3349.050577
9.083333,11,3360.000263
9.083333,11,3370.984526
9.041667,11,3382.058043
9.0,11,3395.711012
8.916667,11,3406.689094
9.0,11,3417.777109
9.083333,11,3428.850852
9.041667,11,3439.80633
9.041667,11,3450.834785
9.125,11,3461.80816
9.083333,11,3472.721443
9.25,11,3483.725322
9.083333,11,3494.72464
9.083333,11,3505.677735
9.125,11,3516.692697
9.083333,11,3527.768515
9.166667,11,3538.841552
9.125,11,3549.84866
9.416667,11,3560.93506
9.291667,11,3572.058952
9.083333,11,3583.063364
9.166667,11,3594.091577
9.125,11,3605.137423
9.125,11,3616.162895
9.0,11,3627.22239
9.0,11,3638.29792
9.25,11,3649.348876
9.166667,11,3663.127773
9.208333,11,3674.123972
9.541667,11,3685.105736
9.125,11,3696.080523
9.166667,11,3707.064353
9.083333,11,3718.122313
9.166667,11,3729.117649
9.041667,11,3740.109541
9.125,11,3751.093723
9.083333,11,3762.16117
9.083333,11,3773.148662
9.041667,11,3784.087183
9.125,11,3795.116473
9.083333,11,3806.251961
9.125,11,3817.302294
9.041667,11,3828.347302
9.0,11,3839.293367
9.041667,11,3850.229233
9.125,11,3861.228437
8.958333,11,3872.280934
9.083333,11,3883.37394
9.125,11,3894.310145
9.125,11,3905.352079
9.083333,11,3919.631328
9.166667,11,3930.685159
9.166667,11,3941.731911
9.083333,11,3952.82362
9.041667,11,3963.913592
9.0,11,3974.82264
9.25,11,3985.831824
9.208333,11,3996.91944
9.166667,11,4008.015961
9.041667,11,4019.112005
9.166667,11,4030.182005
9.166667,11,4041.203103
9.208333,11,4052.219439
9.083333,11,4063.239121
9.041667,11,4074.322297
9.208333,11,4085.381295
9.041667,11,4096.387815
9.416667,11,4107.515285
9.083333,11,4118.624994
9.083333,11,4129.634817
9.125,11,4140.726593
9.625,11,4151.852315
9.0,11,4162.870693
9.041667,11,4176.756503
9.083333,11,4187.884159
9.041667,11,4198.918713
9.125,11,4209.88939
9.125,11,4220.952214
9.208333,11,4231.994654
9.208333,11,4242.919626
9.125,11,4253.957166
9.125,11,4264.999
9.166667,11,4275.973681
9.25,11,4287.062643
9.083333,11,4298.170197
9.125,11,4309.24666
9.041667,11,4320.285419
9.125,11,4331.335722
9.083333,11,4342.336623
9.083333,11,4353.420125
9.125,11,4364.435003
9.125,11,4375.541988
9.083333,11,4386.642683
9.041667,11,4397.62155
9.083333,11,4408.72297
9.166667,11,4419.844292
9.208333,11,4430.861174
9.25,11,4444.799721
9.125,11,4456.011295
9.125,11,4467.085419
9.125,11,4478.131922
9.083333,11,4489.209123
9.041667,11,4500.356167
9.041667,11,4511.406824
9.125,11,4522.385624
9.083333,11,4533.478999
9.166667,11,4544.534552
9.166667,11,4555.489351
9.125,11,4566.503817
8.916667,11,4577.632644
9.125,11,4588.700024
9.083333,11,4599.695339
9.083333,11,4610.766876
9.083333,11,4621.831397
9.083333,11,4632.81862
9.125,11,4643.809345
9.041667,11,4654.887351
9.333333,11,4665.873545
9.125,11,4676.892769
9.0,11,4687.997406
9.125,11,4702.096561
9.125,11,4713.111503
9.125,11,4724.167049
9.166667,11,4735.301419
9.083333,11,4746.408181
9.125,11,4757.504428
8.958333,11,4768.583146
9.125,11,4783.776942
9.125,11,4795.694005
9.083333,11,4807.797507
9.208333,11,4819.879038
9.166667,11,4831.812076
9.083333,11,4843.809788
9.125,11,4855.903366
9.125,11,4867.150825
9.125,11,4878.151882
9.125,11,4889.187309
9.041667,11,4900.227405
9.208333,11,4911.126943
9.041667,11,4922.217592
9.083333,11,4933.294957
9.166667,11,4944.372451
9.166667,11,4955.310064
9.125,11,4968.933265
9.166667,11,4979.957906
9.166667,11,4990.917028
9.083333,11,5001.883504
9.125,11,5012.957794
9.166667,11,5024.036247
9.083333,11,5035.002256
9.166667,11,5046.071712
9.083333,11,5057.154115
9.041667,11,5068.165059
9.166667,11,5079.235804
9.041667,11,5090.346723
9.166667,11,5101.412362
9.375,11,5112.315062
9.125,11,5123.556931
9.083333,11,5134.613561
9.125,11,5145.584035
9.208333,11,5156.682239
9.125,11,5167.702918
9.166667,11,5178.778038
9.083333,11,5189.838129
9.083333,11,5200.890834
9.166667,11,5211.958997
9.125,11,5225.627773
9.125,11,5236.625095
9.125,11,5247.692652
9.083333,11,5258.786241
9.125,11,5269.888733
9.166667,11,5280.925071
9.125,11,5291.98359
9.125,11,5303.055552
9.083333,11,5314.212489
9.166667,11,5325.260463
9.125,11,5336.381778
9.083333,11,5347.494434
9.166667,11,5358.529736
9.125,11,5369.610281
9.166667,11,5380.770852
9.166667,11,5391.885775
9.125,11,5402.996125
9.125,11,5414.131771
9.166667,11,5425.249429
9.208333,11,5436.336957
9.0,11,5447.491936
9.166667,11,5458.703601
9.083333,11,5469.784775
9.125,11,5480.826346
9.166667,11,5494.741215
9.166667,11,5505.838353
9.125,11,5516.915401
9.166667,11,5528.090177
9.208333,11,5539.176075
9.208333,11,5550.234068
9.041667,11,5561.25683
9.166667,11,5572.420271
9.083333,11,5583.484944
9.166667,11,5594.613435
9.125,11,5605.699195
9.166667,11,5616.935628
9.0,11,5628.148739
9.083333,11,5639.200261
9.166667,11,5650.378599
9.125,11,5661.471505
9.125,11,5672.49964
9.125,11,5683.550285
9.166667,11,5694.667761
9.083333,11,5705.805014
9.166667,11,5716.855486
9.083333,11,5727.974233
9.125,11,5739.006518
9.125,11,5752.88419
9.166667,11,5763.970351
9.291667,11,5774.979404
9.083333,11,5785.942731
9.125,11,5796.876773
9.041667,11,5807.92824
9.125,11,5819.005813
9.166667,11,5830.012955
9.166667,11,5841.109079
9.041667,11,5852.300903
9.208333,11,5863.476892
9.166667,11,5874.488
9.041667,11,5885.464254
9.083333,11,5896.508984
9.166667,11,5907.528026
9.166667,11,5918.590918
9.125,11,5929.662084
9.041667,11,5940.655238
9.166667,11,5951.639168
9.083333,11,5962.650627
9.125,11,5973.669495
9.166667,11,5984.678861
9.166667,11,5995.779448
9.083333,11,6009.724552
9.083333,11,6020.841433
9.166667,11,6031.862303
9.166667,11,6042.933606
9.041667,11,6053.916331
9.166667,11,6064.864532
9.166667,11,6075.910654
9.083333,11,6086.996566
9.125,11,6098.111813
9.125,11,6109.119932
9.125,11,6120.221081
9.125,11,6131.237849
9.166667,11,6142.235591
9.25,11,6153.25651
9.125,11,6164.313942
9.041667,11,6175.257366
9.125,11,6186.161517
9.083333,11,6197.315286
9.166667,11,6208.429704
9.125,11,6219.450662
9.041667,11,6230.464573
9.166667,11,6241.490668
9.166667,11,6252.570076
9.083333,11,6266.651623
9.083333,11,6277.918864
9.125,11,6289.005817
9.083333,11,6300.046001
9.125,11,6310.997256
9.041667,11,6322.05358
9.125,11,6333.079518
9.041667,11,6344.075722
8.958333,11,6355.119433
9.125,11,6366.175405
9.125,11,6380.738373
9.083333,11,6391.819331
9.0,11,6402.860942
9.125,11,6413.950581
9.166667,11,6425.018645
9.125,11,6436.006864
9.166667,11,6447.105071
9.041667,11,6458.0404
9.041667,11,6469.053952
9.083333,11,6480.06519
9.166667,11,6491.081754
9.083333,11,6501.996914
9.125,11,6513.026425
9.083333,11,6524.167339
9.083333,11,6538.015569
9.083333,11,6548.972194
9.125,11,6560.022896
9.125,11,6571.145881
9.041667,11,6582.159755
9.125,11,6593.231321
9.041667,11,6604.27976
9.125,11,6615.280568
9.125,11,6626.185167
9.125,11,6637.192779
9.083333,11,6648.257188
9.166667,11,6659.245923
9.166667,11,6670.282224
9.083333,11,6681.373761
9.166667,11,6692.548716
9.125,11,6703.534747
9.083333,11,6714.543962
9.083333,11,6725.541897
9.166667,11,6736.471716
9.125,11,6747.447368
9.125,11,6758.499795
9.166667,11,6769.590966
9.125,11,6780.670733
9.041667,11,6795.037745
9.125,11,6806.053242
9.166667,11,6817.108001
9.083333,11,6828.155543
9.125,11,6839.230881
9.041667,11,6850.21128
9.125,11,6861.153263
9.125,11,6872.165538
9.083333,11,6883.327969
9.125,11,6894.287767
9.166667,11,6905.283956
9.125,11,6916.383194
9.166667,11,6927.393845
9.083333,11,6938.317692
9.125,11,6949.243769
9.166667,11,6960.329635
9.208333,11,6971.248641
9.083333,11,6982.179604
9.166667,11,6993.259053
9.041667,11,7004.223324
9.083333,11,7015.103997
9.166667,11,7026.173272
9.125,11,7037.273371
9.166667,11,7051.578382
9.166667,11,7063.742823
9.166667,11,7075.748143
9.166667,11,7087.730696
9.125,11,7099.646135
9.166667,11,7111.568082
9.166667,11,7123.529232
9.166667,11,7135.624603
9.125,11,7147.772412
9.125,11,7159.71212
9.083333,11,7171.735565
9.083333,11,7183.722118
9.166667,11,7195.704613
9.083333,11,7206.887931
9.166667,11,7217.875511
9.166667,11,7228.91627
9.083333,11,7239.94995
9.083333,11,7251.012237
9.166667,11,7262.028687
9.125,11,7273.088565
9.125,11,7284.084996
9.166667,11,7295.122508
9.166667,11,7306.154363
9.125,11,7317.147089
9.125,11,7331.43024
9.125,11,7342.397574
9.166667,11,7353.390423
9.041667,11,7364.370728
9.166667,11,7375.352996
9.166667,11,7386.483425
9.041667,11,7397.595618
9.125,11,7408.638711
9.125,11,7419.666759
9.083333,11,7430.735359
9.125,11,7441.681154
9.041667,11,7452.800426
9.083333,11,7463.80401
9.083333,11,7474.829699
9.166667,11,7485.870932
9.125,11,7496.970791
9.125,11,7508.016657
9.083333,11,7518.997545
9.083333,11,7530.031965
9.166667,11,7540.975189
9.125,11,7551.995135
9.041667,11,7563.022414
9.083333,11,7574.072623
9.125,11,7588.069317
9.125,11,7599.090145
9.166667,11,7610.211157
9.125,11,7621.246675
9.166667,11,7632.215655
9.125,11,7643.190893
9.125,11,7654.190062
9.083333,11,7665.165197
9.125,11,7676.108036
9.125,11,7687.130766
9.166667,11,7698.195825
9.166667,11,7709.170374
9.125,11,7720.177817
