#{"t_start": 1729092630.001938, "env_id": "roundabout-v0"}
r,l,t
9.25,11,12.678071
9.458333,11,23.745044
10.208333,11,34.820345
9.833333,11,45.871511
1.083333,2,47.941121
9.583333,11,59.01521
9.583333,11,70.29955
10.333333,11,81.463752
1.166667,2,83.555484
3.083333,4,87.706422
9.416667,11,98.706266
9.958333,11,109.731678
4.791667,6,115.794197
7.5,9,124.895278
9.208333,11,136.108329
5.458333,7,143.144108
1.083333,2,145.190837
8.375,10,155.322283
1.083333,2,157.415704
9.583333,11,168.425808
10.458333,11,179.604425
8.625,11,190.662382
2.833333,4,194.709334
1.125,2,196.710173
1.166667,2,198.745117
1.166667,2,200.733578
1.166667,2,202.773996
1.125,2,204.85502
8.875,11,216.027052
5.625,7,223.079349
10.75,11,234.182861
9.958333,11,245.254372
9.708333,11,256.366194
1.125,2,258.373998
10.291667,11,273.023339
9.041667,11,284.212254
10.541667,11,295.316449
10.083333,11,306.524893
10.041667,11,317.739488
10.625,11,328.817739
9.625,11,340.010817
10.333333,11,351.119408
10.0,11,362.199
9.083333,11,373.367764
9.541667,11,384.556764
10.041667,11,395.596318
1.041667,2,397.636208
9.708333,11,408.751052
1.791667,3,411.760682
10.333333,11,422.883761
1.125,2,424.892378
9.458333,11,435.846431
9.666667,11,446.957143
3.791667,5,452.018253
10.666667,11,463.068774
9.541667,11,474.162448
5.625,7,481.238066
10.458333,11,492.309813
9.625,11,503.373684
9.125,11,514.567618
9.416667,11,528.190637
2.916667,4,532.308399
9.541667,11,543.382696
2.875,4,547.411181
9.791667,11,558.47271
10.0,11,569.441085
9.708333,11,580.623393
9.791667,11,591.818932
9.708333,11,602.826578
4.5,6,608.957446
10.875,11,620.120913
1.166667,2,622.122921
1.166667,2,624.168252
3.833333,5,629.241402
9.875,11,640.335881
3.708333,5,645.422533
9.375,11,656.589516
10.083333,11,667.644121
5.708333,7,674.726148
5.541667,7,681.838091
9.375,11,692.942568
10.291667,11,704.046529
10.5,11,715.254616
9.875,11,726.491543
1.75,3,729.621153
9.458333,11,740.63445
10.75,11,751.829649
9.208333,11,762.961493
4.708333,6,768.980066
10.375,11,780.083239
4.708333,6,788.899873
10.041667,11,800.038906
9.375,11,811.107327
9.291667,11,822.243286
9.166667,11,833.423448
10.125,11,844.510406
9.125,11,855.645334
10.916667,11,866.853486
10.291667,11,878.174273
10.083333,11,889.195324
10.291667,11,900.37678
9.625,11,911.474047
10.875,11,922.57503
3.833333,5,927.653016
9.375,11,938.814269
10.708333,11,949.831211
9.666667,11,960.869316
1.041667,2,962.888681
9.416667,11,974.012606
9.916667,11,985.178674
9.458333,11,996.218957
